机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
2736	睢宁县见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25000	25000	0	0							
2738	石家庄市志愿服务基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		851520.41	781860	0	69660.41							
2739	石河子大学教育基金会	2013	2911597.2	2671597.2	1535000	1136597.2	240000	0	240000	0	0	0	0	0	0	0	0	0		1030156.05	1021200	0	8956.05							
2740	石狮市蔡友玉教育基金会	2013	620000	0	0	0	620000	620000	0	0	0	0	0	0	0	0	0	0		424164.77	376400	36865	10899.77							
2742	石狮市蔡辉煌教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		912026.49	718650	12000	14112.3							
2744	祁阳县昌世助学基金会	2013	181140	181140	0	181140	0	0	0	0	0	0	0	0	0	0	0	0		235830	229930	0	5900							
2747	福州一中教育发展基金会	2013	15000000	15000000	0	15000000	0	0	0	0	0	0	0	0	0	0	0	0		572527.53	556956.2	7800	7535.33							
2748	福州大学教育发展基金会	2013	17382547.71	17332640	1641340	15691300	49907.71	49907.71	0	0	0	0	0	0	0	0	0	0		9007828.5	8985440	18000	4388.5							
2749	福州市人口福利基金会	2013	7799000	7799000	5000	7794000	0	0	0	0	0	0	0	0	0	0	0	0		5259094.61	5014000	0	227856.61							
2750	福州市干部教育基金会	2013	2000000	2000000	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0		121058.8	120000	0	872.8							
2751	福州市教育基金会	2013	21699789.6	21699789.6	6064514.9	15635274.7	0	0	0	0	0	0	0	0	0	0	0	0		14798904.83	14305861.56	102300	96619.27							
2752	福州市鼓楼春芽教育基金会	2013	4417123.01	4417123.01	2417123.01	2000000	0	0	0	0	0	0	0	0	0	0	0	0		164575.4	156315	0	8260.4							
2753	福州见义勇为基金会	2013	156089	156089	156089	0	0	0	0	0	0	0	0	0	0	0	0	0		4835862.7	4403273.48	275412.3	144893.7							
2754	福建中医药大学教育发展基金会	2013	663500	663500	13500	650000	0	0	0	0	0	0	0	0	0	0	0	0		2028066.41	2022294.5	0	5771.91							
2755	福建农林大学安溪茶学院教育发展基金会	2013	5000000	5000000	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
2756	福建农林大学教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1446926.25	1400783.85	39700	6442.4							
2757	福建医科大学教育发展基金会	2013	1197118.5	1197118.5	87118.5	1110000	0	0	0	0	0	0	0	0	0	0	0	0		446410	444270	0	2140							
2758	福建华侨大学教育基金会	2013	53995463.8	26362330	17377690	8984640	27633133.8	760155	26872978.8	0	0	0	0	0	0	0	0	0		21759418.64	21748977.64	0	10441							
2759	福建卢嘉锡科学教育基金会	2013	140000	140000	0	140000	0	0	0	0	0	0	0	0	0	0	0	0		442038.1	434400	0	7638.1							
2760	福建卫生职业技术学院教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
2761	福建吴孟超科技教育发展基金会	2013	11563900	11563900	0	11563900	0	0	0	0	0	0	0	0	0	0	0	0		1988317.66	1910644.4	24500	53023.9							
2762	福建喜盈门慈善基金会	2013	2470000	2470000	2470000	0	0	0	0	0	0	0	0	0	0	0	0	0		1428911.5	1395000	24000	9911.5							
2763	福建大丰文化基金会	2013	31917	14000	14000	0	17917	17917	0	0	0	0	0	0	0	0	0	0		3727262.31	3364440	142520	220302.31							
2764	福建宏利基金会	2013	460000	460000	460000	0	0	0	0	0	0	0	0	0	0	0	0	0		386618.04	345136.9	32400	9081.14							
2765	福建富闽基金会	2013	6000000	6000000	0	6000000	0	0	0	0	0	0	0	0	0	0	0	0		3713039.82	3292995.11	262400	105346.11							
2766	福建尚德教育基金会	2013	5364000	5364000	184900	5179100	0	0	0	0	0	0	0	0	0	0	0	0		5519568.62	4981057.35	314024.58	224486.69							
2767	福建工程学院教育发展基金会	2013	1040000	1040000	0	1040000	0	0	0	0	0	0	0	0	0	0	0	0		400	0	0	400							
2768	福建师范大学附属中学正祥教育基金会	2013	2906000	2906000	2906000	0	0	0	0	0	0	0	0	0	0	0	0	0		252626.65	227828.15	24000	798.5							
2769	福建张天福茶叶发展基金会	2013	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0		283902.35	253091	17600	13211.35							
2771	福建江夏慈善基金会	2013	10176000	10176000	0	10176000	0	0	0	0	0	0	0	0	0	0	0	0		14545193.68	14143789	343721.04	57683.64							
2772	福建海西青年创业基金会	2013	1855217	1855217	90000	1765217	0	0	0	0	0	0	0	0	0	0	0	0		7946028.18	7350594.48	500732.04	94701.66							
2773	福建益闽干部教育基金会	2013	1000000	1000000	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0		782740.56	724270	0	53630.56							
2774	福建省上杭县杭川慈善基金会	2013	40000	40000	0	40000	0	0	0	0	0	0	0	0	0	0	0	0		243386	174000	22665	3931							
2775	福建省中小学幼儿教师奖励基金会	2013	72000	72000	72000	0	0	0	0	0	0	0	0	0	0	0	0	0		655021.28	612392.5	36200	6428.78							
2776	福建省亚通助学助残基金会	2013	277511.6	277511.6	277511.6	0	0	0	0	0	0	0	0	0	0	0	0	0		186080.8	171061.6	14000	1019.2							
2777	福建省人口福利基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2197295.53	2076500	91692.03	29103.5							
2778	福建省侨联事业发展基金会	2013	861811.3	861811.3	146811.3	715000	0	0	0	0	0	0	0	0	0	0	0	0		1283622.63	1248608.2	2500	32514.43							
2779	福建省公安民警英烈基金会	2013	2619539.47	2619539.47	2481220.47	138319	0	0	0	0	0	0	0	0	0	0	0	0		3700963.89	3502345.5	155133.2	43464.19							
2780	福建省兴业慈善基金会	2013	7234619.8	7234619.8	898818.8	6335801	0	0	0	0	0	0	0	0	0	0	0	0		6350521.46	6163644.5	0	186876.96							
2781	福建省农爱工程慈善基金会	2013	500000	500000	0	500000	0	0	0	0	0	0	0	0	0	0	0	0		476836.37	434700	13100	29036.37							
2783	福建省博源文献艺术基金会	2013	3000000	3000000	3000000	0	0	0	0	0	0	0	0	0	0	0	0	0		105415.2	100000	5000	415.2							
2785	福建省发展体育事业基金会	2013	915094	915094	0	915094	0	0	0	0	0	0	0	0	0	0	0	0		1388873.3	1350163	0	38710.3							
2786	福建省同心慈善基金会	2013	3509162.91	3509162.91	560762.91	2948400	0	0	0	0	0	0	0	0	0	0	0	0		1523070.06	1398327.28	83782.44	40960.34							
2788	福建省商盟公益基金会	2013	146000	146000	146000	0	0	0	0	0	0	0	0	0	0	0	0	0		254807.45	230000	0	24807.45							
2789	福建省夕阳红助老基金会	2013	200000	200000	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0		175979.08	160000	2000	13979.08							
2790	福建省妇女儿童发展基金会	2013	7869559.81	7869559.81	968879.81	6900680	0	0	0	0	0	0	0	0	0	0	0	0		3389191.94	3276291.54	89380.45	23519.95							
2791	福建省少数民族发展基金会	2013	1880000	1880000	0	1880000	0	0	0	0	0	0	0	0	0	0	0	0		2450844.98	2330000	86000	34844.98							
2792	福建省平和广兆中学教育基金会	2013	785000	785000	785000	0	0	0	0	0	0	0	0	0	0	0	0	0		54809	53100	0	1709							
2793	福建省志愿服务基金会	2013	4272427.6	4272427.6	0	4272427.6	0	0	0	0	0	0	0	0	0	0	0	0		4357755.6	4338567.8	0	19187.8							
2794	福建省恒申慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
2795	福建省扶贫基金会	2013	5375000	5375000	5375000	0	0	0	0	0	0	0	0	0	0	0	0	0		6037705.97	5800000	118485.12	77320.85							
2796	福建省拓福文教基金会	2013	150000	150000	0	150000	0	0	0	0	0	0	0	0	0	0	0	0		196045.5	184299	5000	6115							
2797	福建省教育考试发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		386198	373000	0	2500							
2798	福建省林森基金会	2013	2000000	2000000	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0		12640218	12640218	0	0							
2799	福建省正荣公益基金会	2013	14068800	14068800	2008800	12060000	0	0	0	0	0	0	0	0	0	0	0	0		11041784.92	10852843.32	10855	178086.6							
2800	福建省残疾人福利基金会	2013	13682442.77	11682442.77	402494.06	11279948.71	2000000	2000000	0	0	0	0	0	0	0	0	0	0		24097872.61	23180813.64	451121.28	465937.69							
2801	福建省泉州第五中学教育基金会	2013	10407340.46	10137743.7	10137743.7	0	269596.76	269596.76	0	0	0	0	0	0	0	0	0	0		2219265.26	2134800	79409	5056.26							
2802	福建省泉州贤銮福利基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1288873.85	1125447	140127.8	23299.05							
2803	福建省海峡新闻事业发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3842.28	0	0	3842.28							
2804	福建省海西原生态发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26801.79	0	20000	4050							
2805	福建省消防事业发展基金会	2013	613500	613500	0	613500	0	0	0	0	0	0	0	0	0	0	0	0		399739.07	345000	32324.45	4046.82							
2806	福建省漳州中扬梅香慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		697183.14	652800	0	44000							
2807	福建省潘振东教育基金会	2013	30000	30000	0	30000	0	0	0	0	0	0	0	0	0	0	0	0		2763155.27	2560000	72000	129765.77							
2809	福建省王清海职业教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		516926	496881.6	5500	14544.4							
2811	福建省石狮市卢祖荫教育基金会	2013	195000	0	0	0	195000	195000	0	0	0	0	0	0	0	0	0	0		459857.5	441800	11200	6857.5							
2812	福建省石竹慈善基金会	2013	4724100	4724100	0	4724100	0	0	0	0	0	0	0	0	0	0	0	0		9053000	9053000	0	0							
2813	福建省老龄事业发展基金会	2013	2100000	2100000	0	2100000	0	0	0	0	0	0	0	0	0	0	0	0		1579412.77	516000	0	121556.13							
2814	福建省胡金定教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		185200	185000	0	200							
2815	福建省见义勇为基金会	2013	8449165.7	8449165.7	8449165.7	0	0	0	0	0	0	0	0	0	0	0	0	0		7900579.65	7102206.3	594576.89	203796.46							
2817	福建省逸仙教育基金会	2013	161300.03	161300.03	0	161300.03	0	0	0	0	0	0	0	0	0	0	0	0		614270	600000	10500	3770							
2818	福建省邓子基教育基金会	2013	126000	126000	126000	0	0	0	0	0	0	0	0	0	0	0	0	0		2763395.21	2672899.6	73550	16945.61							
2819	福建省郭文梯教育基金会	2013	1470000	1470000	1470000	0	0	0	0	0	0	0	0	0	0	0	0	0		2266058.13	2120014.75	0	146043.38							
2821	福建省闽商文化发展基金会	2013	5309589.04	5309589.04	0	5309589.04	0	0	0	0	0	0	0	0	0	0	0	0		1891925.79	1683354.53	84716.75	123854.51							
2822	福建省青少年发展基金会	2013	29640554.37	29640554.37	29640554.37	0	0	0	0	0	0	0	0	0	0	0	0	0		23837793.98	22333695.04	1260890.81	239316.81							
2823	福建省黄仲咸教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11995092.24	10395370	1119213.9	429030.75							
2824	福建省龙岩市李新炎慈善基金会	2013	11191000	11191000	11191000	0	0	0	0	0	0	0	0	0	0	0	0	0		8463880.36	8050610	193175.46	220094.9							
2825	福建省龙岩市邱家宗慈善基金会	2013	420000	420000	420000	0	0	0	0	0	0	0	0	0	0	0	0	0		374617.14	357500	7700	9417.14							
2826	福建省龙岩扶贫基金会	2013	200000	200000	0	200000	0	0	0	0	0	0	0	0	0	0	0	0		950938	880000	41130	29808							
2827	福建福光基金会	2013	812831	0	0	0	812831	0	812831	0	0	0	0	0	0	0	0	0		1965866.65	1854534.75	33500	77831.9							
2828	福建福海文教基金会	2013	287430	287430	7430	280000	0	0	0	0	0	0	0	0	0	0	0	0		409351.54	362800	38400	8151.54							
2829	福建自然门教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		228319.9	225000	500	2819.9							
2831	福建运盛青年基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		390503.47	351504.9	19300	19698.57							
2832	福建闽西陈景河教育基金会	2013	1500000	1500000	1500000	0	0	0	0	0	0	0	0	0	0	0	0	0		1283735.7	1268000	0	15735.7							
2833	福建陈燕平慈善基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		791145.2	718479	67289.1	5377.1							
2834	福建集美大学教育发展基金会	2013	16555640.78	11388179.5	2200000	9188179.5	5167461.28	4673711.28	493750	0	0	0	0	0	0	0	0	0		8769247.94	8756272.2	3998.01	8977.73							
2835	福鼎市家景助学基金会	2013	1000000	1000000	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0		1053326.43	951000	52800	42636.5							
2837	科左后旗扶贫助学基金会	2013	169107	169107	0	169107	0	0	0	0	0	0	0	0	0	0	0	0		284601.4	260065	18000	6536.4							
2839	秦皇岛摩诃佛缘慈善基金会	2013	4722	4722	0	4722	0	0	0	456.94	0	0	0	0	0	0	0	0		5218.7	4271.5	0	947.2							
2840	紫金山天文台小行星基金会	2013	160660	0	0	0	160660	160660	0	0	0	0	0	0	0	0	0	0		673293.56	613041.12	39000	21252.44							
2841	紫金矿业慈善基金会	2013	23851993.1	23851993.1	300000	23551993.1	0	0	0	0	0	0	0	0	0	0	0	0		28680155.5	28645228	0	34217							
2842	红河哈尼族彝族自治州见义勇为基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		151418.5	140000	4500	6918.5							
2843	纪念苏天·横河仪器仪表人才发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1165968.7	1051793.31	114098.89	76.5							
2844	纺织之光科技教育基金会	2013	6400000	6400000	0	6400000	0	0	0	0	0	0	0	0	0	0	0	0		9078341.7	8175503.92	464601.17	438236.61							
2845	绍兴县中厦慈善基金会	2013	198400	198400	4400	198400	0	0	0	0	0	0	0	0	0	0	0	0		725054.98	723781.9	0	0							
2846	绍兴县人民教育基金会	2013	31533767	31533767	31533767	0	0	0	0	0	0	0	0	0	0	0	0	0		25283395.5	25211044	0	72351.5							
2847	绍兴县小百花越剧基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		210000	180000	0	0							
2848	绍兴市上虞区人民教育基金会	2013	3285336.7	3285336.7	420000	2865336.7	0	0	0	0	0	0	0	0	0	0	0	0		3342696.7	3292003.7	0	50693							
2849	绍兴市人民教育基金会	2013	5504600	5504600	0	5504600	0	0	0	0	0	0	0	0	0	0	0	0		10470444.97	10423566	0	46878.97							
2850	绍兴市见义勇为基金会	2013	1259000	1259000	843000	416000	0	0	0	0	0	0	0	0	0	0	0	0		970843.14	928229.5	30000	12613.64							
2851	绍兴市越城区人民教育基金会	2013	2587200	2587200	0	2587200	0	0	0	0	0	0	0	0	0	0	0	0		3824664.7	3823014	0	1650.7							
2852	绩溪县教育基金会	2013	161000	161000	0	161000	0	0	0	0	0	0	0	0	0	0	0	0		109200	108000	0	1200							
2853	绵阳市关心下一代基金会	2013	620000	620000	20000	600000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
2854	绵阳市教育基金会	2013	59926.82	59926.82	19926.82	40000	0	0	0	0	0	0	0	0	0	0	0	0		211031.12	204942.12	0	6089							
2855	绵阳市涪城区益生教育基金会	2013	699800	699800	0	699800	0	0	0	0	0	0	0	0	0	0	0	0		767175.38	756219.18	2400	8556.2							
2856	缙云县人民教育基金会	2013	4925042.1	4925042.1	681000	4244042.1	0	0	0	0	0	0	0	0	0	0	0	0		17438954.55	17389025.6	43815.95	6113							
2857	罗定市泗纶庭英教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		208518	191500	6000	11018							
2858	罗定市泷州教育基金会	2013	27739165.2	26956645.2	26956645.2	0	782520	782520	0	0	0	0	0	0	0	0	0	0		6474213.58	6261500	122190.71	90522.87							
2859	老牛基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		183406033.82	169035664.26	1674971.23	10026623.16							
2860	聊城大学教育发展基金会	2013	105110	105110	105110	0	0	0	0	0	0	0	0	0	0	0	0	0		201020	201000	0	20							
2861	聊城市牧琳爱爱心基金会	2013	554900	554900	0	554900	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0							
2862	聊城市见义勇为基金会	2013	5763350	5763350	11530	5751820	0	0	0	0	0	0	0	0	0	0	0	0		274976	248992	0	25984							
2863	聊城市陈光教育基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		138551	131300	0	7251							
2864	肇庆市教育基金会	2013	3704380.2	3704380.2	642324.2	3062056	0	0	0	0	0	0	0	0	0	0	0	0		432668.27	403000	0	15254.27							
2865	肇庆市端州区教育基金会	2013	88751.5	88751.5	88751.5	0	0	0	0	0	0	0	0	0	0	0	0	0		192559	187300	0	5259							
2866	肇庆市职工解困基金会	2013	144759.8	144759.8	144759.8	0	0	0	0	0	0	0	0	0	0	0	0	0		583668	580408	0	3260							
2868	胡文虎基金会(福建)	2013	2443938.4	0	0	0	2443938.4	2443938.4	0	0	0	0	0	0	0	0	0	0		2038905.81	2000000	6400	32505.81							
2869	腾讯公益慈善基金会	2013	128698996.17	128698996.17	8697796.17	120001200	0	0	0	0	0	0	0	0	0	0	0	0		115918886.16	113149034.6	967351.44	1802500.12							
2870	舟山市人民教育基金会	2013	20573800	20573800	23800	20550000	0	0	0	0	0	0	0	0	0	0	0	0		2527950.94	2366202.55	0	160949.89							
2871	舟山市伟兴教育基金会	2013	850000	850000	0	850000	0	0	0	0	0	0	0	0	0	0	0	0		649721	648203	0	1518							
2872	舟山市农业技术推广基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1715776.95	1572230	65920	77626.95							
2873	舟山市定海区人民教育基金会	2013	5023120	5023120	300000	4723120	0	0	0	0	0	0	0	0	0	0	0	0		3969434	3951420	0	18014							
2874	舟山市普陀区人民教育基金会	2013	1355800	1355800	285800	1070000	0	0	0	0	0	0	0	0	0	0	0	0		6399115	6393610	0	5505							
2875	芜湖市爱心助学基金会	2013	3000	3000	0	3000	0	0	0	0	0	0	0	0	0	0	0	0		968149.35	907004	35561.88	14783.47							
2876	芜湖市牵手扶困助学基金会	2013	1073000	1073000	1073000	0	0	0	0	0	0	0	0	0	0	0	0	0		333642.43	333000	0	4000							
2878	芜湖慈善基金会	2013	1370000	1370000	0	1370000	0	0	0	0	0	0	0	0	0	0	0	0		878348	798500	0	79848							
2879	苍南县人民教育基金会	2013	3901711	3901711	1798720	2102991	0	0	0	0	0	0	0	0	0	0	0	0		8419124.9	8297113	0	122011.9							
2881	苏州公安大病特困救助基金会	2013	618300	618300	618300	0	0	0	0	0	0	0	0	0	0	0	0	0		599027.4	593000	0	6027.4							
2882	苏州农业职业技术学院教育发展基金会	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2079245.5	2075000	0	4245.5							
2883	苏州和合文化基金会	2013	1695972.2	1677972.2	347122.2	1330850	18000	18000	0	0	0	0	0	0	0	0	0	0		714305.15	669244.48	0	45060.67							
