	ricf_oid	ba_cn	fp_yr	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_invs	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
397	3932	云南云水慈善基金会	2015	109,680.00	30,238.00	0.00	0.00	0.00	6,312.89	146,230.89	48,630.00	0.00	2,320.00	777,873.41	828,823.41	-682,592.52	0.00	0.00	0.00	0.00	0.00	81,966.00	0.00	0.00	81,966.00	-81,966.00	0.00	200,000.00	200,000.00	0.00	0.00	0.00	0.00	200,000.00	0.00	-564,558.52
398	2034	沈阳市职工爱心慈善基金会	2015	10,703,706.72	0.00	0.00	0.00	248,794.90	1,148,168.61	12,100,670.23	9,411,485.70	89,889.01	25,386.04	91,472.11	9,618,232.86	2,482,437.37	0.00	0.00	0.00	0.00	0.00	33,157.00	0.00	0.00	33,157.00	-33,157.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,449,280.37
399	222	中国发展研究基金会	2015	71,173,718.53	0.00	9,241,434.93	0.00	731,000.00	5,564,004.96	86,710,158.42	65,681,308.14	4,197,198.87	992,158.09	4,086,520.73	74,957,185.83	11,752,972.59	235,000,000.00	3,325,515.07	0.00	0.00	238,325,515.07	740,302.50	205,000,000.00	0.00	205,740,302.50	32,585,212.57	0.00	13,522.12	13,522.12	0.00	0.00	0.00	0.00	13,522.12	0.00	44,351,707.28
400	4359	重庆市渝高中学校教育发展基金会	2015	6,483,500.00	0.00	0.00	0.00	0.00	10,165.88	6,493,665.88	2,213,720.00	0.00	0.00	21,040.40	2,234,760.40	4,258,905.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,258,905.48
401	4129	天津市桃源居社区公益组织发展基金会	2015	900,000.00	0.00	0.00	0.00	0.00	21,106.63	921,106.63	0.00	12,000.00	0.00	821,504.40	833,504.40	87,602.23	0.00	0.00	0.00	0.00	0.00	71,810.00	0.00	0.00	71,810.00	-71,810.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,792.23
402	3661	甘肃改琴书法教育奖励基金会	2015	1,080,000.00	0.00	0.00	0.00	0.00	130,561.58	1,210,561.58	122,379.60	14,000.00	0.00	168,404.10	304,783.70	905,777.88	0.00	0.00	0.00	0.00	0.00	65,000.00	0.00	0.00	65,000.00	-65,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	840,777.88
403	3615	甘肃武山县圆梦助学基金会	2015	5,642,000.00	0.00	0.00	0.00	0.00	471,717.42	6,113,717.42	460,035.00	0.00	0.00	33,876.41	493,911.41	5,619,806.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,619,806.01
404	2974	贵州省毕节市见义勇为基金会	2015	160,000.00	0.00	0.00	0.00	500,000.00	131,061.99	791,061.99	96,000.00	0.00	0.00	964.00	96,964.00	694,097.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	694,097.99
405	2124	河南省张清丰敬老助老基金会	2015	200,000.00	0.00	0.00	0.00	0.00	96.90	200,096.90	200,000.00	7,200.00	14,731.40	1,950,000.00	2,171,931.40	-1,971,834.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,971,834.50
406	4756	甘肃远方爱心基金会	2015	1,580,000.00	0.00	0.00	0.00	0.00	3,612.81	1,583,612.81	110,250.00	0.00	0.00	4,553.50	114,803.50	1,468,809.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	3,468,809.31
407	4640	东润公益基金会	2015	200,000.00	0.00	0.00	0.00	0.00	0.00	200,000.00	18,200.00	0.00	0.00	715,300.93	733,500.93	-533,500.93	0.00	0.00	0.00	0.00	0.00	994,450.00	45,000,000.00	0.00	45,994,450.00	-45,994,450.00	0.00	0.00	0.00	0.00	0.00	-206,577.92	-206,577.92	206,577.92	0.00	-46,321,373.01
408	2869	腾讯公益慈善基金会	2015	309,769,485.17	0.00	0.00	0.00	0.00	20,228,165.45	329,997,650.62	228,511,824.71	2,589,050.52	0.00	969,440.86	232,070,316.09	97,927,334.53	0.00	0.00	0.00	0.00	0.00	58,960.04	0.00	0.00	58,960.04	-58,960.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	97,868,374.49
409	4789	云南化育明珠教育基金会	2015	0.00	0.00	0.00	0.00	0.00	1,764.24	1,764.24	0.00	0.00	0.00	200,410.52	200,410.52	-198,646.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
410	1828	松原市公安民警优抚基金会	2015	0.00	0.00	0.00	0.00	0.00	15,269.86	15,269.86	575,000.00	0.00	0.00	3,794.00	578,794.00	-563,524.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-563,524.14
411	2832	福建闽西陈景河教育基金会	2015	1,505,000.00	0.00	0.00	0.00	0.00	1,314,110.79	2,819,110.79	1,684,100.00	61,400.00	50,685.40	0.00	1,796,185.40	1,022,925.39	3,700,000.00	0.00	0.00	0.00	3,700,000.00	0.00	3,900,000.00	0.00	3,900,000.00	-200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	822,925.39
412	2647	潍坊市见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	4,001.76	4,001.76	100,800.00	0.00	0.00	18,774.00	119,574.00	-115,572.24	6,000,000.00	381,361.64	0.00	0.00	6,381,361.64	0.00	9,000,000.00	0.00	9,000,000.00	-2,618,638.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,734,210.60
413	3130	长春工业大学人文信息学院陈坚奖学基金会	2015	100,000.00	0.00	0.00	0.00	0.00	75,212.51	175,212.51	165,000.00	0.00	3,000.00	0.00	168,000.00	7,212.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,212.51
414	2843	纪念苏天·横河仪器仪表人才发展基金会	2015	0.00	0.00	680,280.00	0.00	0.00	80,440.52	760,720.52	0.00	111,162.90	0.00	1,036,258.55	1,147,421.45	-386,700.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-386,700.93
415	2842	红河哈尼族彝族自治州见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	162,450.70	162,450.70	0.00	0.00	0.00	91,405.00	91,405.00	71,045.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
416	1779	晋江市紫峰中学教育基金会	2015	70,000.00	0.00	0.00	0.00	0.00	13,315.06	83,315.06	723,582.02	16,800.00	32,008.23	0.00	772,390.25	-689,075.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-689,075.19
417	2961	贵州省信合公益基金会	2015	38,460,000.00	0.00	0.00	0.00	0.00	4,728,164.33	43,188,164.33	78,093,088.54	134,459.00	0.00	93,248.20	78,320,795.74	-35,132,631.41	0.00	0.00	0.00	0.00	0.00	11,960.00	0.00	0.00	11,960.00	-11,960.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-35,144,591.41
418	3057	通化市公安民警优抚基金会	2015	0.00	0.00	0.00	0.00	0.00	8,926.95	8,926.95	385,000.00	0.00	0.00	3,700.00	388,700.00	-379,773.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-379,773.05
419	2848	绍兴市上虞区人民教育基金会	2015	0.00	24,338,000.00	0.00	0.00	0.00	28,210.85	24,366,210.85	0.00	0.00	22,668,000.00	13,624,969.10	36,292,969.10	-11,926,758.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
420	2631	湖南飞翔公益基金会	2015	36,000,000.00	0.00	0.00	0.00	0.00	181,120.53	36,181,120.53	1,150,000.00	0.00	5,145.00	0.00	1,155,145.00	35,025,975.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
421	172	东营市见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	686,320.67	686,320.67	136,600.00	35,328.00	0.00	3,185.00	175,113.00	511,207.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	511,207.67
422	184	中华少年儿童慈善救助基金会	2015	183,246,333.45	0.00	0.00	0.00	0.00	10,458,314.47	193,704,647.92	104,019,529.31	2,641,499.97	2,881,918.04	26,335,980.37	135,878,927.69	57,825,720.23	0.00	3,674,020.29	0.00	0.00	3,674,020.29	170,734.44	62,700,000.00	0.00	62,870,734.44	-59,196,714.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,370,993.92
423	272	中国艺术节基金会	2015	8,278,398.20	0.00	0.00	0.00	0.00	0.00	8,278,398.20	0.00	111,117.99	0.00	6,791,158.41	6,902,276.40	1,376,121.80	0.00	0.00	0.00	0.00	0.00	24,795.00	0.00	0.00	24,795.00	-24,795.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,351,326.80
424	1304	山东省青岛第二中学教育发展基金会	2015	10,135,893.64	0.00	0.00	0.00	0.00	49,384.87	10,185,278.51	5,373,920.04	130,153.84	19,365.86	199,952.94	5,723,392.68	4,461,885.83	0.00	0.00	0.00	0.00	0.00	5,597.00	0.00	0.00	5,597.00	-5,597.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,456,288.83
425	4262	重庆市合川区教育基金会	2015	955,390.00	0.00	0.00	0.00	0.00	0.00	955,390.00	186,500.00	0.00	10,884.00	0.00	197,384.00	758,006.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	-2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
426	2819	福建省郭文梯教育基金会	2015	899,000.00	0.00	0.00	0.00	0.00	2,266,934.24	3,165,934.24	3,661,180.00	0.00	174,168.60	832,712.90	4,668,061.50	-1,502,127.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
427	1735	新昌县道才公益基金会	2015	0.00	0.00	0.00	0.00	0.00	837.98	837.98	1,006,000.00	0.00	0.00	2,895.00	1,008,895.00	-1,008,057.02	0.00	1,000,000.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-8,057.02
428	3245	青岛滨海学院教育发展基金会	2015	11,939,330.00	0.00	0.00	0.00	0.00	7,031,685.29	18,971,015.29	5,829,849.20	54,000.00	0.00	3,894.24	5,887,743.44	13,083,271.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,083,271.85
429	874	厦门建安慈善基金会	2015	4,845,234.00	0.00	0.00	0.00	0.00	425,271.56	5,270,505.56	5,849,964.50	176,841.36	161,966.97	36,829.25	6,225,602.08	-955,096.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-955,096.52
430	2141	河南省爱心基金会	2015	0.00	434,000.00	0.00	0.00	0.00	22.06	434,022.06	334,000.00	0.00	0.00	36,180.00	370,180.00	63,842.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63,842.06
431	424	内蒙古李琳公益慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,427.50	6,427.50	-6,427.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,000.00	0.00	6,000.00	0.00	0.00	0.00	0.00	6,000.00	0.00	-427.50
432	915	吉林省公安民警优抚基金会	2015	2,200,000.00	0.00	0.00	0.00	965,000.00	10,820.34	3,175,820.34	1,410,935.20	0.00	0.00	18,980.00	1,429,915.20	1,745,905.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,745,905.14
433	3026	辽宁省辽宁大学教育基金会	2015	10,850,656.80	0.00	0.00	0.00	0.00	107,337.59	10,957,994.39	838,265.00	0.00	0.00	10,411.00	848,676.00	10,109,318.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,109,318.39
434	2780	福建省兴业慈善基金会	2015	29,881,366.52	0.00	0.00	0.00	0.00	0.00	29,881,366.52	5,835,580.45	49,615.36	86,218.74	17,789.05	5,989,203.60	23,892,162.92	1,290,252.31	0.00	0.00	0.00	1,290,252.31	0.00	9,347,662.73	0.00	9,347,662.73	-8,057,410.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,834,752.50
435	472	包商银行公益基金会	2015	57,780,360.18	0.00	0.00	0.00	0.00	8,145.56	57,788,505.74	57,220,000.00	0.00	0.00	99,894.88	57,319,894.88	468,610.86	81,600,000.00	1,588,171.10	0.00	0.00	83,188,171.10	10,248.00	93,000,000.00	0.00	93,010,248.00	-9,822,076.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-9,353,466.04
436	1863	武汉理工大学教育发展基金会	2015	23,948,805.54	0.00	0.00	0.00	0.00	1,779,384.76	25,728,190.30	6,629,051.05	0.00	10,910.00	0.00	6,639,961.05	19,088,229.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19,088,229.25
437	1164	宁波大学教育发展基金会	2015	16,727,560.79	0.00	0.00	0.00	0.00	1,029,507.71	17,757,068.50	17,677,091.20	0.00	0.00	318,429.89	17,995,521.09	-238,452.59	0.00	4,200,000.00	0.00	0.00	4,200,000.00	0.00	0.00	0.00	0.00	4,200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,961,547.41
438	2970	贵州省扶贫基金会	2015	5,128,726.25	0.00	0.00	0.00	0.00	0.00	5,128,726.25	7,796,460.00	315,768.08	5,000.00	97,235.07	8,214,463.15	-3,085,736.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30,643.23	30,643.23	0.00	0.00	0.00	0.00	30,643.23	0.00	-3,055,093.67
439	2268	浙江国际茶人之家基金会	2015	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
440	242	中国文物保护基金会	2015	17,181,908.00	0.00	0.00	0.00	240,000.00	472,139.83	17,894,047.83	19,463,492.37	718,862.91	0.00	223,500.57	20,405,855.85	-2,511,808.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,511,808.02
441	328	云南民间国际友好交流基金会	2015	0.00	0.00	0.00	0.00	0.00	293,230.31	293,230.31	0.00	0.00	0.00	770,118.06	770,118.06	-476,887.75	0.00	199,191.79	0.00	0.00	199,191.79	0.00	100,000.00	0.00	100,000.00	99,191.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
442	2076	河北省青年就业创业基金会	2015	1,000,000.00	0.00	0.00	0.00	0.00	22,068.51	1,022,068.51	2,520,210.00	0.00	0.00	171,305.00	2,691,515.00	-1,669,446.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,669,446.49
443	3342	龙岩市新罗区林国仁教育基金会	2015	0.00	0.00	0.00	0.00	0.00	1,006,254.56	1,006,254.56	1,347,200.00	47,466.06	11,953.00	300,000.00	1,706,619.06	-700,364.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-700,364.50
444	876	厦门残疾人福利基金会	2015	31,141,974.50	0.00	0.00	0.00	2,000,000.00	376,276.90	33,518,251.40	799,158.67	414,154.35	899,951.80	325,852.48	2,439,117.30	31,079,134.10	0.00	0.00	0.00	0.00	0.00	788.00	0.00	0.00	788.00	-788.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31,078,346.10
445	290	丹东市公安民警救助基金会	2015	1,020,000.00	0.00	0.00	0.00	0.00	59,884.72	1,079,884.72	938,592.00	36,000.00	320.00	93,114.50	1,068,026.50	11,858.22	0.00	0.00	0.00	0.00	0.00	3,800.00	0.00	0.00	3,800.00	-3,800.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,058.22
446	3037	辽源市兴学弘泰教育基金会	2015	10,900.00	0.00	0.00	0.00	0.00	9,353.01	20,253.01	532,900.00	0.00	485.00	13,917.00	547,302.00	-527,048.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-527,048.99
447	1794	朝阳市人民法官救助基金会	2015	2,000.00	0.00	0.00	0.00	0.00	601,888.17	603,888.17	100,250.00	18,600.00	9,255.00	0.00	128,105.00	475,783.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,000.00	0.00	3,000.00	0.00	0.00	0.00	0.00	3,000.00	0.00	478,783.17
448	1797	本溪市教育基金会	2015	1,170,900.00	0.00	0.00	0.00	0.00	12,526.99	1,183,426.99	2,065,062.50	0.00	21,490.44	0.00	2,086,552.94	-903,125.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-903,125.95
449	1175	宁波市江北区人民教育基金会	2015	0.00	0.00	0.00	0.00	0.00	2,475,017.80	2,475,017.80	0.00	0.00	0.00	5,297.77	5,297.77	2,469,720.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,469,720.03
450	3031	辽宁省辽宁石油化工大学教育发展基金会	2015	2,115,586.91	0.00	0.00	0.00	0.00	107,684.69	2,223,271.60	660,406.50	0.00	0.00	11,589.56	671,996.06	1,551,275.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,551,275.54
451	247	中国法学交流基金会	2015	789,900.00	0.00	0.00	0.00	0.00	31,044.58	820,944.58	131,808.99	211,463.68	0.00	467,821.40	811,094.07	9,850.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,850.51
452	2745	神华公益基金会	2015	72,821,500.00	0.00	0.00	0.00	1,000,000.00	6,045,194.68	79,866,694.68	208,403,284.52	0.00	0.00	103,723.77	208,507,008.29	-128,640,313.61	460,000,000.00	8,580,821.92	0.00	0.00	468,580,821.92	0.00	460,000,000.00	0.00	460,000,000.00	8,580,821.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-120,059,491.69
453	2096	河南省会善助老基金会	2015	60,000.00	0.00	0.00	0.00	0.00	2,032,002.48	2,092,002.48	54,370.00	4,500.00	0.00	0.00	58,870.00	2,033,132.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,033,132.48
454	1054	大连慈善基金会	2015	42,069,964.69	0.00	0.00	0.00	0.00	1,172,739.25	43,242,703.94	34,610,481.85	294,381.36	0.00	69,564.50	34,974,427.71	8,268,276.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,368,276.23
455	2804	福建省海西原生态发展基金会	2015	0.00	420,000.00	0.00	0.00	0.00	140.16	420,140.16	77,594.80	9,600.00	0.00	323,387.10	410,581.90	9,558.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,558.26
456	212	中国农业大学教育基金会	2015	42,188,236.58	0.00	0.00	0.00	0.00	714,161.78	42,902,398.36	16,343,616.51	0.00	0.00	21,621.35	16,365,237.86	26,537,160.50	151,000,000.00	1,454,435.62	0.00	0.00	152,454,435.62	200,000,000.00	0.00	0.00	200,000,000.00	-47,545,564.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-21,008,403.88
457	399	兰州市西固区教育发展基金会	2015	0.00	0.00	0.00	0.00	0.00	11,062.94	11,062.94	96,800.00	0.00	0.00	17,605.00	114,405.00	-103,342.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-103,342.26
458	2128	河南省教育发展基金会	2015	10,699,166.00	0.00	0.00	0.00	0.00	51,166.72	10,750,332.72	7,546,865.00	107,290.00	29,351.95	5,744,062.59	13,427,569.54	-2,677,236.82	0.00	0.00	0.00	2,445,367.12	2,445,367.12	0.00	6,000,000.00	0.00	6,000,000.00	-3,554,632.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6,231,869.70
459	4413	东北电力大学教育基金会	2015	51,900.00	0.00	0.00	0.00	0.00	8,406.96	60,306.96	101,998.00	0.00	0.00	460.00	102,458.00	-42,151.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,620,000.00	2,620,000.00	0.00	0.00	0.00	0.00	2,620,000.00	0.00	2,577,848.96
460	3584	浙江钟伟嵊泗中学教育基金会	2015	0.00	953,664.00	0.00	0.00	0.00	573,371.01	1,527,035.01	788,200.00	0.00	0.00	1,360.00	789,560.00	737,475.01	0.00	212,742.00	0.00	0.00	212,742.00	0.00	1,000,000.00	34.00	1,000,034.00	-787,292.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
461	3624	湖北省佛教慈善基金会	2015	911,250.00	0.00	0.00	0.00	0.00	6,388.31	917,638.31	686,825.00	40,123.26	13,760.20	0.00	740,708.46	176,929.85	120,757.01	0.00	0.00	0.00	120,757.01	0.00	2,525,534.42	0.00	2,525,534.42	-2,404,777.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,227,850.56
462	2784	福建省厦门湾红树林湿地自然保护基金会	2015	0.00	0.00	0.00	0.00	0.00	191,005.76	191,005.76	177,660.00	10,000.00	4,128.68	0.00	191,788.68	-782.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
463	930	吉林省神华社会救助基金会	2015	6,000,000.00	0.00	0.00	0.00	0.00	9,012,343.77	15,012,343.77	1,383,000.00	0.00	0.00	5,506,657.36	6,889,657.36	8,122,686.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,122,686.41
464	1285	山东省人口关爱基金会	2015	18,911,111.02	0.00	0.00	0.00	0.00	125,277.30	19,036,388.32	18,500,822.90	16,800.00	0.00	26,608.33	18,544,231.23	492,157.09	20,950,000.00	147,123.97	0.00	0.00	21,097,123.97	0.00	21,099,000.00	0.00	21,099,000.00	-1,876.03	0.00	0.00	0.00	0.00	0.00	2,789.00	2,789.00	-2,789.00	0.00	487,492.06
465	321	云南大益爱心基金会	2015	12,367,834.16	0.00	0.00	0.00	0.00	2,916,151.74	15,283,985.90	7,228,798.50	304,765.56	0.00	261,499.79	7,795,063.85	7,488,922.05	0.00	0.00	0.00	0.00	0.00	8,499.00	51,837,099.00	0.00	51,845,598.00	-51,845,598.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
466	159	东北师范大学教育基金会	2015	31,099,564.85	0.00	0.00	0.00	0.00	44,927.41	31,144,492.26	1,759,362.18	0.00	0.00	25,679.09	1,785,041.27	29,359,450.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29,359,450.99
467	4423	甘肃美慈教育基金会	2015	0.00	0.00	0.00	0.00	0.00	20,569.40	20,569.40	10,782.00	0.00	0.00	4,576.56	15,358.56	5,210.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	2,005,210.84
468	3911	云南唯真教育基金会	2015	420,000.00	0.00	0.00	0.00	0.00	96,843.99	516,843.99	420,000.00	62,588.00	0.00	67,004.80	549,592.80	-32,748.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-32,748.81
469	3677	天津市仁爱教育基金会	2015	2,245,000.00	0.00	0.00	0.00	0.00	11,285.07	2,256,285.07	2,475,000.00	0.00	0.00	7,268.91	2,482,268.91	-225,983.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
470	350	云南省视界留学基金会	2015	230,000.00	0.00	0.00	0.00	0.00	100,137.12	330,137.12	190,000.00	0.00	0.00	2,148,909.87	2,338,909.87	-2,008,772.75	0.00	0.00	0.00	0.00	0.00	9,600.00	0.00	0.00	9,600.00	-9,600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,018,372.75
