	ao_ad	ao_adex	ao_adn	ao_ate	ao_cc	ao_dd	ao_ddc	ao_ddi	ao_ddin	ao_ddn	ao_ddnn	ao_lst	ao_nni	ao_nnin	ao_od	ao_odi	ao_odin	ao_odn	ao_odnn	ao_odt	ao_oth	ao_slr	ba_cn	fp_yr	ricf_oid
579	1,857,511.18	20,603.18	0.00	735,803.18	702,000.00	844,072.78	801,095.50	42,977.28	0.00	0.00	0.00	18,025,144.91	null	null	1,013,438.40	1,013,438.40	0.00	0.00	0.0	0.00	null	13,200.00	天津外国语大学教育发展基金会	2015	1060
580	0.00	562.50	0.00	605,920.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,820,165.42	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	605,357.68	0.00	浙江中信金通教育基金会	2015	2201
581	316,000.00	2,260.00	0.00	502,360.00	500,100.00	316,000.00	0.00	316,000.00	0.00	0.00	0.00	544,687,926.40	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	宁波市鄞州区正始中学教育发展基金会	2015	1181
582	0.00	7,302.50	0.00	333,950.50	300,000.00	0.00	0.00	0.00	0.00	0.00	0.00	4,653,557.88	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	18,000.00	重庆市彭水王应田教育基金会	2015	3398
583	6,663,851.00	4,663.50	0.00	4,552,856.73	4,547,896.00	6,663,851.00	1,310,000.00	5,353,851.00	0.00	0.00	0.00	3,917,635.33	6,663,851.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	297.23	0.00	山东英才学院教育发展基金会	2015	1310
584	1,154,876.00	11,569.00	0.00	136,229.00	0.00	1,154,876.00	0.00	1,154,876.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	124,660.00	0.00	曲阜师范大学孔子教育基金会	2015	1793
585	100,000.00	12,648.00	0.00	185,708.00	172,980.00	100,000.00	0.00	100,000.00	0.00	0.00	0.00	4,549,952.45	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	80.00	0.00	重庆市星星灾害救助基金会	2015	3450
586	0.00	2,323.50	0.00	17,495.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,741,676.20	null	null	0.00	0.00	0.00	0.00	0.0	0.00	15,172.45	0.00	山东墨子基金会	2015	1276
587	0.00	10,692.00	0.00	339,957.76	311,170.00	0.00	0.00	0.00	0.00	0.00	0.00	10,029,526.34	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	119.95	17,400.00	建德市见义勇为基金会	2015	1652
588	0.00	45,849.40	500,000.00	2,285,072.26	2,163,500.00	0.00	0.00	0.00	500,000.00	500,000.00	0.00	2,000,256.67	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	75,722.86	14,400.00	霞浦县振兴教育基金会	2015	3232
589	168,000.00	13,399.50	0.00	1,357,022.70	1,305,906.00	168,000.00	8,000.00	160,000.00	0.00	0.00	0.00	2,568,079.66	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	18,217.20	19,500.00	丽水市莲都区人民教育基金会	2015	294
590	670,030.00	17,270.50	0.00	1,477,270.50	1,460,000.00	670,030.00	160,030.00	510,000.00	0.00	0.00	0.00	1,998,200.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	长春师范大学教育基金会	2015	3137
591	200,000.00	22,668.65	0.00	797,983.33	739,323.62	200,000.00	0.00	200,000.00	0.00	0.00	0.00	2,281,844.69	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	57,726.00	福建省闽商文化发展基金会	2015	2821
592	91,004,200.00	594,769.89	0.00	111,911,255.87	110,089,577.00	91,004,200.00	0.00	91,004,200.00	0.00	0.00	0.00	2,006,227.37	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,226,908.98	0.00	中国海油海洋环境与生态保护公益基金会	2015	249
593	3,648,997.70	3,095.00	0.00	815,108.00	807,213.00	3,648,997.70	200,000.00	3,448,997.70	0.00	0.00	0.00	2,677,365.29	null	null	0.00	0.00	0.00	0.00	0.0	0.00	4,800.00	0.00	福州市鼓楼春芽教育基金会	2015	2752
594	21,785.00	6,882.00	0.00	73,922.00	28,040.00	21,785.00	21,785.00	0.00	0.00	0.00	0.00	null	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	39,000.00	河南大相国寺慈善基金会	2015	2086
595	68,560.79	0.00	0.00	121,981.20	120,070.00	68,560.79	68,560.79	0.00	0.00	0.00	0.00	61,084,791.02	null	null	0.00	0.00	0.00	0.00	0.0	0.00	1,911.20	0.00	云南华人科技公益基金会	2015	4510
596	397,800.00	3,756.00	0.00	442,838.60	424,013.00	397,800.00	120,000.00	277,800.00	0.00	0.00	0.00	2,689,556.18	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	12,000.00	晋江市英林中心小学教育基金会	2015	1781
597	2,078,524.99	148,911.73	0.00	5,353,632.07	4,948,568.34	2,078,524.99	26,094.99	2,052,430.00	0.00	0.00	0.00	19,749,656.30	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	256,152.00	重庆市儿童医疗救助基金会	2015	3403
598	2,350,000.00	5,000.00	0.00	2,585,005.00	2,580,000.00	2,350,000.00	0.00	2,350,000.00	0.00	0.00	0.00	1,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	5.00	0.00	浙江省网易慈善基金会	2015	2300
599	12,764,710.00	0.00	0.00	500,036.00	500,000.00	12,764,710.00	11,764,710.00	1,000,000.00	0.00	0.00	0.00	136,871,889.71	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	36.00	0.00	晋江市慈善基金会	2015	4285
600	751,000.00	9,015.00	0.00	902,742.10	893,110.00	751,000.00	0.00	751,000.00	0.00	0.00	0.00	2,958,610.93	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	617.10	0.00	南阳油田中小学教师奖励基金会	2015	857
601	640,618.65	1,500.00	393,180.00	394,680.00	393,180.00	640,618.65	537,618.65	103,000.00	393,180.00	393,180.00	0.00	2,934,442.47	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	湖北师范学院教育发展基金会	2015	4194
602	46,000.00	3,072.00	0.00	115,772.00	100,500.00	46,000.00	20,000.00	26,000.00	0.00	0.00	0.00	112,540,378.55	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	12,200.00	武汉市第十二中学教育发展基金会	2015	3949
603	176,600.00	0.00	0.00	194,928.94	161,208.72	176,600.00	176,600.00	0.00	0.00	0.00	0.00	2,121,960.88	null	null	0.00	0.00	0.00	0.00	0.0	0.00	15,720.22	18,000.00	河南省丹阳助老基金会	2015	2095
604	652,347.50	2,684.30	0.00	1,877,984.30	1,875,300.00	652,347.50	652,347.50	0.00	0.00	0.00	0.00	9,372,157.61	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	甘肃省兰州市城关区教育发展基金会	2015	2697
605	1,000,000.00	26,719.43	0.00	1,004,895.59	978,176.16	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	6,939,032.56	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	中国煤矿文化宣传基金会	2015	251
606	28,219,234.00	162,990.00	0.00	16,178,307.50	16,009,317.50	28,219,234.00	0.00	28,219,234.00	0.00	0.00	0.00	356,838,343.23	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	6,000.00	晋江市青阳教育发展基金会	2015	1786
607	1,000.00	2,270.00	0.00	97,522.72	57,185.00	1,000.00	1,000.00	0.00	0.00	0.00	0.00	2,081,019.25	null	null	0.00	0.00	0.00	0.00	0.0	0.00	4,237.56	33,830.16	辽宁光达优抚爱心基金会	2015	2997
608	1,930,000.00	11,729.53	0.00	1,610,459.53	1,581,030.00	1,930,000.00	1,000,000.00	930,000.00	0.00	0.00	0.00	1,073,721.06	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	厦门双十中学教育基金会	2015	861
609	11,767,441.17	260,262.95	0.00	6,070,451.85	5,512,104.98	11,767,441.17	1,357,241.17	10,410,200.00	0.00	0.00	0.00	2,250,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	223,235.36	中国生物多样性保护与绿色发展基金会	2015	253
610	20,200,000.00	45,000.00	0.00	16,805,964.10	15,998,840.00	20,200,000.00	0.00	20,200,000.00	0.00	0.00	0.00	2,018,297.54	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	762,124.14	0.00	国家电网公益基金会	2015	1036
611	91,600.00	0.00	46,970.00	284,469.21	254,378.82	91,600.00	11,600.00	80,000.00	46,970.00	46,970.00	0.00	2,064,357.80	null	null	0.00	0.00	0.00	0.00	0.0	0.00	38,985.59	26,400.00	甘肃省世恩慈善基金会	2015	2695
612	561,100.00	0.00	1,160,865.00	1,533,084.60	1,520,234.60	561,100.00	0.00	561,100.00	1,160,865.00	1,160,865.00	0.00	49,872,498.81	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	590.00	12,260.00	辽宁省抚顺市爱心教育基金会	2015	3015
613	96,223,190.85	8,812.00	0.00	25,204,286.71	26,801,681.64	96,223,190.85	6,935,674.73	89,287,516.12	0.00	0.00	0.00	2,210,029.62	null	null	0.00	0.00	0.00	0.00	0.0	0.00	-1,606,206.93	0.00	万科公益基金会	2015	3
614	0.00	7,625.00	0.00	252,675.00	245,050.00	0.00	0.00	0.00	0.00	0.00	0.00	51,075,072.30	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	聊城市陈光教育基金会	2015	2863
615	200,000.00	28,198.90	0.00	1,019,621.17	930,855.97	200,000.00	100,000.00	100,000.00	0.00	0.00	0.00	270,869.44	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	60,566.30	武汉张培刚发展经济学研究基金会	2015	1861
616	66,372.15	47,498.50	0.00	657,707.50	593,863.00	66,372.15	16,372.15	50,000.00	0.00	0.00	0.00	10,955,391.04	null	null	0.00	0.00	0.00	0.00	0.0	0.00	565.00	15,781.00	重庆西南政法大学教育基金会	2015	3102
617	370,617,466.95	213,630.05	0.00	46,113,981.16	39,304,691.25	360,860,734.22	8,612,214.92	352,248,519.30	0.00	0.00	0.00	2,385,784.95	0.00	0.0	9,756,732.73	8,431,262.73	0.00	1,325,470.00	0.0	0.00	0.00	0.00	厦门大学教育发展基金会	2015	863
618	0.00	24,881.66	0.00	792,660.56	543,560.00	0.00	0.00	0.00	0.00	0.00	0.00	16,772,568.43	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	12,000.00	石狮市蔡辉煌教育基金会	2015	2742
619	3,231,740.34	7,642.03	0.00	1,661,001.43	1,573,679.40	3,231,740.34	0.00	3,231,740.34	0.00	0.00	0.00	13,541,355.53	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	79,680.00	辽宁省公益基金会	2015	3005
620	0.00	104,915.00	0.00	463,799.72	309,200.00	0.00	0.00	0.00	0.00	0.00	0.00	30,101,846.24	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	49,684.72	浙江省富阳市老龄事业发展基金会	2015	2276
621	11,810,000.00	104,724.00	0.00	10,404,478.20	10,230,000.00	11,810,000.00	180,000.00	11,630,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	15,000.00	重庆光彩事业基金会	2015	3081
622	0.00	173.35	0.00	2,139,367.75	2,138,100.00	0.00	0.00	0.00	0.00	0.00	0.00	165,978,064.46	107,637.73	null	0.00	0.00	0.00	0.00	0.0	0.00	null	1,094.40	湖北省望长珍慈善基金会	2015	4025
623	290,000.00	128,091.60	0.00	5,425,485.01	5,135,379.92	290,000.00	0.00	290,000.00	0.00	0.00	0.00	1,034,797.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	162,013.49	0.00	中信改革发展研究基金会	2015	4141
624	0.00	6,500.00	0.00	147,315.00	140,815.00	0.00	0.00	0.00	0.00	0.00	0.00	14,857,685.46	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	天津市张君秋艺术基金会	2015	1078
625	3,450,000.00	157,092.84	0.00	6,945,511.66	4,183,250.00	3,450,000.00	2,150,000.00	1,300,000.00	0.00	0.00	0.00	24,629,143.26	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	377,251.94	尚德教育基金会	2015	2766
626	476,633.85	40,380.38	0.00	408,435.68	368,055.30	414,790.00	0.00	414,790.00	0.00	0.00	0.00	2,000,000.00	null	null	61,843.85	0.00	0.00	61,843.85	0.0	0.00	0.00	0.00	浙江省理想慈善基金会	2015	2294
627	249,168,949.48	6,418,852.89	12,571,965,155.00	14,742,638,530.40	14,729,587,215.82	228,399,909.92	9,536,870.50	218,863,039.42	0.00	0.00	0.00	2,860,000.00	0.00	0.0	20,769,039.56	20,769,039.56	12,571,965,155.00	0.00	0.0	12,571,965,155.00	0.00	6,632,461.69	中华慈善总会	2015	6264
628	20,000.00	14,795.18	0.00	242,277.18	190,982.00	20,000.00	20,000.00	0.00	0.00	0.00	0.00	10,645,775.67	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	4,800.00	天津广播电视大学教育发展基金会	2015	1107
629	0.00	28,135.80	12,260,695.23	18,707,358.79	18,671,922.99	0.00	0.00	0.00	12,260,695.23	12,260,695.23	0.00	3,857,260.12	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	2,500.00	4,800.00	甘肃妇女儿童发展基金会	2015	2690
630	824,961.50	57,573.07	0.00	1,447,407.56	1,318,781.38	818,570.00	93,570.00	725,000.00	0.00	0.00	0.00	0.00	0.00	0.0	6,391.50	0.00	0.00	6,391.50	0.0	0.00	29,653.11	41,400.00	周培源基金会	2015	946
631	1,673,340.00	75,775.28	5,688,360.00	7,701,750.51	7,058,732.45	1,673,340.00	18,000.00	1,655,340.00	5,688,360.00	5,688,360.00	0.00	3,839,097.43	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	567,242.78	鲁迅文化基金会	2015	3298
632	0.00	4,350.00	0.00	5,950.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,119,814.50	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	1,600.00	天津市天后妈祖文化发展基金会	2015	4333
633	12,587,052.33	386,474.64	0.00	11,459,428.96	10,754,087.22	7,743,319.96	956,039.96	6,787,280.00	0.00	0.00	0.00	2,071,911.34	0.00	0.0	4,843,732.37	4,843,732.37	0.00	0.00	0.0	0.00	51,380.10	267,487.00	中央财经大学教育基金会	2015	279
634	1,700,000.00	8,455.78	590,567.17	756,809.85	708,090.92	1,700,000.00	1,500,000.00	200,000.00	250,567.17	590,567.17	340,000.00	81,091,556.94	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	40,263.15	烟台市枫林公益基金会	2015	2664
635	12,677,675.42	110,839.60	0.00	13,618,301.95	15,499,736.19	12,433,050.00	0.00	12,433,050.00	0.00	0.00	0.00	2,001,269.96	null	null	244,625.42	244,625.42	0.00	0.00	0.0	0.00	-2,432,475.32	440,201.48	中国公安民警英烈基金会	2015	210
636	1,260,195.00	728,131.71	0.00	23,210,992.67	20,889,849.58	1,260,195.00	195.00	1,260,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	9,065.70	1,583,945.68	中国医药卫生事业发展基金会	2015	216
637	0.00	0.00	0.00	238,093.77	247,335.00	0.00	0.00	0.00	0.00	0.00	0.00	2,021,367.57	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	贵州省彩阳助学公益基金会	2015	4164
638	8,961,500.00	2,112.20	0.00	6,789,012.20	6,786,900.00	8,961,500.00	0.00	8,961,500.00	0.00	0.00	0.00	3,398,878.70	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	桐乡市人民教育基金会	2015	1835
639	5,642,759.25	136,693.60	4,394,600.00	8,920,518.96	8,366,090.16	5,642,759.25	0.00	5,642,759.25	4,394,600.00	4,394,600.00	0.00	2,694,616.89	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	429,096.74	济南市残疾人福利基金会	2015	2194
640	0.00	5,505.00	0.00	426,397.00	342,000.00	0.00	0.00	0.00	0.00	0.00	0.00	4,438,484.67	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	1,600.00	安溪县刘鸿基教育基金会	2015	1244
641	18,320,000.00	16,104.00	0.00	5,153,334.00	494,430.00	18,320,000.00	13,070,000.00	5,250,000.00	0.00	0.00	0.00	3,789,770.25	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	2,800.00	晋江市安海教育发展基金会	2015	4470
642	0.00	27,955.54	0.00	523,775.54	495,820.00	0.00	0.00	0.00	0.00	0.00	0.00	2,207,705.29	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	山西省程海庆教育基金会	2015	1354
643	1,000,000.00	2,690.00	0.00	2,892,350.09	2,889,660.09	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	2,268,677.95	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	吉林市公安民警优抚基金会	2015	905
644	3,810,864.22	7,021.83	0.00	2,812,312.22	2,669,351.39	3,810,864.22	879,069.52	2,931,794.70	0.00	0.00	0.00	6,162,090.64	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	天津市尚赫公益基金会	2015	3716
645	45,749,559.70	1,734,463.33	27,179,053.00	66,591,180.74	64,422,181.87	45,749,559.70	6,317,099.89	39,432,459.81	27,179,053.00	27,179,053.00	0.00	2,092,711.51	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	-76,592.68	511,128.22	中国老龄事业发展基金会	2015	268
646	204,000.00	5,539.80	0.00	237,948.71	231,370.16	204,000.00	50,000.00	154,000.00	0.00	0.00	0.00	30,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	重庆市胡晓华川菜文化发展基金会	2015	4225
647	0.00	759.33	0.00	759.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38,292,903.15	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	河南省红十字基金会	2015	4267
648	150,000.00	5,091.00	0.00	206,237.71	200,000.00	150,000.00	0.00	150,000.00	0.00	0.00	0.00	20,022.88	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	洛阳市河洛文物保护基金会	2015	2188
649	0.00	11,562.25	0.00	559,752.85	526,750.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	21,000.00	河南省宝桥助学基金会	2015	2117
650	0.00	3,250.00	0.00	3,063,625.00	3,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	393,772.86	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	60,000.00	河南省康泰扶贫助困基金会	2015	2122
651	3,342,773.65	129,427.09	1,058,823.00	4,393,837.63	4,252,548.42	3,342,773.65	300,000.00	3,042,773.65	1,058,823.00	1,058,823.00	0.00	53,580.80	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	11,000.00	天津市鹤童老年公益基金会	2015	1106
652	114,747,155.63	2,204,185.70	482,034,084.59	490,285,859.82	484,472,657.23	90,833,925.73	0.00	90,833,925.73	172,683,171.85	172,683,171.85	0.00	0.00	0.00	0.0	23,913,229.90	23,913,229.90	309,350,912.74	0.00	0.0	309,350,912.74	-4,411.83	3,722,621.89	中国初级卫生保健基金会	2015	214
653	277,641.25	10,114.48	0.00	684,376.43	512,771.39	277,641.25	7,300.00	270,341.25	0.00	0.00	0.00	948,068.67	null	null	0.00	0.00	0.00	0.00	0.0	0.00	67,691.00	93,799.56	河南省交通运输安全救助基金会	2015	3719
654	0.00	7,540.00	0.00	140,540.00	127,000.00	0.00	0.00	0.00	0.00	0.00	0.00	161,651,671.94	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	6,000.00	河南省平煤医疗风险救助基金会	2015	2121
655	3,000,000.00	201,252.03	0.00	5,493,703.33	5,075,930.00	3,000,000.00	0.00	3,000,000.00	0.00	0.00	0.00	5,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	216,521.30	河南省见义勇为基金会	2015	2153
656	0.00	3,968.00	179,776.00	198,247.00	179,776.00	0.00	0.00	0.00	0.00	179,776.00	179,776.00	1,069,369.26	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	14,500.00	潍坊市铭仁文化发展基金会	2015	2648
657	372,665.10	0.00	0.00	103,997.63	162,000.00	372,665.10	3,900.00	368,765.10	0.00	0.00	0.00	100,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	-58,002.37	0.00	贵州省禁毒基金会	2015	2975
658	9,959,298.46	52,633.40	0.00	3,696,689.90	3,637,756.50	9,959,298.46	9,298.46	9,950,000.00	0.00	0.00	0.00	2,025,024.91	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	6,300.00	河南大学教育发展基金会	2015	2085
659	1,500.00	740.00	0.00	407,740.00	407,740.00	1,500.00	1,500.00	0.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	兰州市公安民警抚恤救助基金会	2015	4081
660	0.00	1,550.00	0.00	9,119.00	5,774.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,795.00	0.00	浙江趋衡公益基金会	2015	4294
661	0.00	96,938.12	0.00	99,558.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	2,620.00	0.00	浙江健怡慈善基金会	2015	2205
662	1,100,000.00	4,020.00	0.00	323,734.68	212,000.00	1,100,000.00	300,000.00	800,000.00	0.00	0.00	0.00	3,983,563.56	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	82,714.68	25,000.00	青海冬虫夏草与人类健康研究发展基金会	2015	3250
663	0.00	0.00	0.00	224,924.00	224,924.00	0.00	0.00	0.00	0.00	0.00	0.00	5,327,383.58	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	湖北省楚仁慈善基金会	2015	4324
664	9,336,253.37	84.20	0.00	7,960,381.51	7,347,644.37	5,105,730.04	1,711,084.16	3,394,645.88	0.00	0.00	0.00	528,000.00	0.00	0.0	4,230,523.33	4,230,523.33	0.00	0.00	0.0	0.00	null	339,092.98	云南省绿色环境发展基金会	2015	346
665	18,093,324.67	10,150.00	0.00	23,357,575.96	22,076,147.95	17,109,461.92	13,958,641.92	3,150,820.00	0.00	0.00	0.00	43,136.08	0.00	null	983,862.75	901,992.75	0.00	81,870.00	0.0	0.00	400.00	0.00	华侨大学教育基金会	2015	2758
666	17,904,946.00	186,259.16	0.00	20,191,543.33	19,298,639.67	17,904,946.00	1,021,926.00	16,883,020.00	0.00	0.00	0.00	2,002,684.14	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	706,644.50	中华见义勇为基金会	2015	191
667	1,409,827.08	45,539.71	0.00	1,620,839.85	900,276.14	1,409,827.08	0.00	1,409,827.08	0.00	0.00	0.00	2,180,821.73	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	264,024.00	甘肃省扶贫基金会	2015	2701
668	947,700.00	7,788.30	0.00	3,312,670.30	3,304,146.00	947,700.00	947,700.00	0.00	0.00	0.00	0.00	1,038,299.13	null	null	0.00	0.00	0.00	0.00	0.0	0.00	736.00	1,200.00	贵州省送温暖基金会	2015	2980
669	100,000.00	3,227.00	0.00	98,333.00	95,106.00	100,000.00	100,000.00	0.00	0.00	0.00	0.00	4,800,218.68	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	辽宁省周延慈善基金会	2015	3007
670	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,240,004.39	null	null	0.00	0.00	0.00	0.00	0.0	0.00	357.20	0.00	云南冠江教育扶贫基金会	2015	4695
671	26,537,000.00	406,324.67	0.00	30,498,583.64	29,698,471.00	26,537,000.00	0.00	26,537,000.00	0.00	0.00	0.00	3,038,721.54	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	393,787.97	中华同心温暖工程基金会	2015	181
672	400,000.00	7,437.10	0.00	53,799.94	44,656.00	400,000.00	0.00	400,000.00	0.00	0.00	0.00	134,154,658.11	null	null	0.00	0.00	0.00	0.00	0.0	0.00	1,706.84	0.00	辽宁省和光公益基金会	2015	5095
673	3,232,237.20	52,466.02	0.00	4,156,711.66	3,966,808.00	3,232,237.20	0.00	3,232,237.20	0.00	0.00	0.00	2,345,957.70	null	null	0.00	0.00	0.00	0.00	0.0	0.00	16,968.90	120,468.74	福建省妇女儿童发展基金会	2015	2790
674	0.00	49,057.77	0.00	498,442.17	449,442.17	0.00	0.00	0.00	0.00	0.00	0.00	11,975,443.27	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	甘肃省天水市伏羲赡老助学基金会	2015	2700
675	1,054,908.90	5,060.80	0.00	355,060.80	350,000.00	1,054,908.90	0.00	1,054,908.90	0.00	0.00	0.00	280,703.44	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	泰安市教育基金会	2015	2178
676	0.00	0.00	0.00	558,449.36	555,247.00	0.00	0.00	0.00	0.00	0.00	0.00	278,589.50	null	null	0.00	0.00	0.00	0.00	0.0	0.00	3,202.36	0.00	滨州市见义勇为基金会	2015	2640
677	1,000,000.00	4,115.00	0.00	194,115.00	190,000.00	1,000,000.00	1,000,000.00	0.00	0.00	0.00	0.00	2,450,641.76	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	贵州师范大学教育发展基金会	2015	4260
678	0.00	7,488.60	0.00	244,208.60	235,020.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	1,700.00	淄博市淄川区杨寨爱心救助基金会	2015	2379
679	0.00	8,011.00	0.00	1,054,069.74	988,000.00	0.00	0.00	0.00	0.00	0.00	0.00	7,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	1,388.74	56,670.00	贵州省遵义市见义勇为基金会	2015	2981
680	1,109,897.30	76,391.26	0.00	1,067,625.86	950,063.00	545,000.00	200,000.00	345,000.00	0.00	0.00	0.00	4,795,354.75	null	null	564,897.30	134,897.30	0.00	430,000.00	0.0	0.00	null	0.00	晋江市侨声中学教育发展基金会	2015	1775
681	3,768,888.00	17,711.06	0.00	3,903,743.31	3,885,057.00	3,768,888.00	0.00	3,768,888.00	0.00	0.00	0.00	1,577,954.64	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	975.25	0.00	重庆协信公益基金会	2015	3082
682	4,731,268.21	20,539.44	393,560.32	3,031,730.68	2,827,737.28	4,599,120.58	418,028.14	4,181,092.44	7,772.40	393,560.32	385,787.92	133,851,459.95	null	null	132,147.63	132,147.63	0.00	0.00	0.0	0.00	null	161,368.98	陕西纯山教育基金会	2015	3221
683	46,520,759.38	248,184.63	0.00	39,505,939.63	39,255,749.00	45,617,622.14	32,465,794.41	13,151,827.73	0.00	0.00	0.00	221,905.00	null	null	903,137.24	903,137.24	0.00	0.00	0.0	0.00	2,006.00	0.00	四川大学教育基金会	2015	980
