Unnamed: 0,ricf_oid,ba_cn,fp_yr,name,cf_doc,cf_soc,cf_srvc,cf_proc,cf_govc,cf_otca,cf_atci,cf_dopc,cf_stpc,cf_psc,cf_otpc,cf_atco,cf_anc,cf_inc,cf_inrc,cf_assc,cf_oc,cf_itci,cf_aspc,cf_invs,cf_oinc,cf_tinc,cf_intc,cf_leca,cf_tfc,cf_tfic,cf_bopc,cf_inpc,cf_ofc,cf_tfoc,cf_nfl,cf_exch,cf_ninc
66,5843.0,河北省百一大学生救助基金会,2016,河北省百一大学生救助基金会,"630,000.00",0.00,0.00,0.00,0.00,0.00,"630,000.00","369,635.70",0.00,0.00,"65,166.60","434,802.30","195,197.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,061,682.90","2,061,682.90",0.00,0.00,455.00,455.00,"2,061,227.90",0.00,"2,256,425.60"
67,1828.0,松原市公安民警优抚基金会,2016,松原市公安民警优抚基金会,"200,000.00",0.00,0.00,0.00,0.00,"12,076.92","212,076.92",0.00,0.00,"599,000.00",735.00,"599,735.00","-387,658.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,3509.0,陕西赵季平音乐艺术基金会,2016,陕西赵季平音乐艺术基金会,0.00,0.00,0.00,0.00,0.00,"205,380.67","205,380.67",0.00,"660,817.14",0.00,"626,772.46","1,287,589.60","-1,082,208.93",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,5566.0,邯郸市圆梦青少年发展基金会,2016,邯郸市圆梦青少年发展基金会,0.00,0.00,0.00,0.00,0.00,"2,227,694.71","2,227,694.71",0.00,0.00,0.00,"1,700.00","1,700.00","2,225,994.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,825.63","2,825.63",0.00,0.00,0.00,0.00,"2,825.63",0.00,"2,228,820.34"
70,2142.0,河南省王超斌慈善基金会,2016,河南省王超斌慈善基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,600.00,-600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-600.00
71,2270.0,浙江省妇女儿童基金会,2016,浙江省妇女儿童基金会,"9,415,192.62",0.00,0.00,0.00,0.00,"350,000.00","9,765,192.62","2,834,124.08","545,792.69",0.00,"5,199,493.79","8,579,410.56","1,185,782.06",0.00,0.00,0.00,0.00,0.00,"16,299.00",0.00,0.00,"16,299.00","-16,299.00",0.00,"178,699.46","178,699.46",0.00,0.00,"93,254.00","93,254.00","85,445.46",0.00,"1,254,928.52"
72,410.0,内蒙古乌拉特后旗盛安爱心济困基金会,2016,内蒙古乌拉特后旗盛安爱心济困基金会,0.00,0.00,0.00,0.00,0.00,380.04,380.04,"169,000.00",0.00,0.00,"8,896.00","177,896.00","-177,515.96",0.00,"48,759.58",0.00,0.00,"48,759.58",0.00,0.00,0.00,0.00,"48,759.58",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-128,756.38"
73,4407.0,甘肃天庆慈善基金会,2016,甘肃天庆慈善基金会,0.00,0.00,0.00,0.00,0.00,"296,519.52","296,519.52",0.00,0.00,0.00,"1,542,549.00","1,542,549.00","-1,246,029.48",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,246,029.48"
74,3186.0,陕西省唐大明宫遗址文物保护基金会,2016,陕西省唐大明宫遗址文物保护基金会,0.00,0.00,0.00,0.00,0.00,"3,600,000.00","3,600,000.00","46,908.00",0.00,0.00,"15,380.46","62,288.46","3,537,711.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,979.52","23,979.52",0.00,0.00,970.00,970.00,"23,009.52",0.00,"3,560,721.06"
75,374.0,伊金霍洛旗少数民族发展基金会,2016,伊金霍洛旗少数民族发展基金会,"2,300,000.00",0.00,0.00,0.00,0.00,0.00,"2,300,000.00","2,348,000.00",0.00,0.00,"15,426.00","2,363,426.00","-63,426.00",0.00,"94,400.00",0.00,0.00,"94,400.00",0.00,"1,650,000.00",0.00,"1,650,000.00","-1,555,600.00",0.00,"3,441.89","3,441.89",0.00,0.00,194.13,194.13,"3,247.76",0.00,"-1,615,778.24"
76,2145.0,河南省羚锐老区扶贫帮困基金会,2016,河南省羚锐老区扶贫帮困基金会,"7,946,828.40",0.00,0.00,0.00,0.00,0.00,"7,946,828.40","7,993,429.51",0.00,0.00,"5,173.45","7,998,602.96","-51,774.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-51,774.56"
77,1102.0,天津市青少年科学基金会,2016,天津市青少年科学基金会,"133,000.00",0.00,0.00,0.00,0.00,"27,197.05","160,197.05",0.00,0.00,"7,837.78","198,433.83","206,271.61","-46,074.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-46,074.56"
78,273.0,中国西部人才开发基金会,2016,中国西部人才开发基金会,"33,118,900.00",0.00,0.00,0.00,"1,000,000.00","415,176.59","34,534,076.59","24,276,171.35","1,557,328.20",0.00,"183,501.20","26,017,000.75","8,517,075.84",0.00,0.00,0.00,0.00,0.00,"107,549.00",0.00,0.00,"107,549.00","-107,549.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,409,526.84"
79,5351.0,辽宁省大连外国语大学教育发展基金会,2016,辽宁省大连外国语大学教育发展基金会,"2,851,745.40",0.00,0.00,0.00,0.00,"1,915.87","2,853,661.27","423,400.00",0.00,0.00,"14,691.55","438,091.55","2,415,569.72",0.00,0.00,0.00,0.00,0.00,"47,580.00",0.00,0.00,"47,580.00","-47,580.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,367,989.72"
80,2294.0,浙江省理想慈善基金会,2016,浙江省理想慈善基金会,"339,634.00",0.00,0.00,0.00,0.00,433.56,"340,067.56","290,977.64",0.00,0.00,"23,013.20","313,990.84","26,076.72",0.00,"18,333.56",0.00,0.00,"18,333.56",0.00,0.00,0.00,0.00,"18,333.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"44,410.28"
81,954.0,哈尔滨市公安民警救助基金会,2016,哈尔滨市公安民警救助基金会,"500,000.00",0.00,0.00,0.00,0.00,"2,361,625.57","2,861,625.57","505,000.00",0.00,0.00,"10,699.00","515,699.00","2,345,926.57",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,345,926.57"
82,4812.0,内蒙古何文公益基金会,2016,内蒙古何文公益基金会,0.00,0.00,0.00,0.00,0.00,"17,604.05","17,604.05","816,105.70","2,686.80",0.00,"163,604.70","982,397.20","-964,793.15",0.00,"10,150.00",0.00,"1,400,000.00","1,410,150.00",0.00,0.00,"1,400,000.00","1,400,000.00","10,150.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-138,537.45"
83,1628.0,广西师范大学教育发展基金会,2016,广西师范大学教育发展基金会,"2,705,669.10",0.00,0.00,0.00,0.00,"3,673,715.10","6,379,384.20","3,069,194.27","248,058.00",0.00,"2,744,054.30","6,061,306.57","318,077.63",0.00,0.00,0.00,0.00,0.00,0.00,"500,000.00",0.00,"500,000.00","-500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-181,922.37"
84,1687.0,慈溪市人民教育基金会,2016,慈溪市人民教育基金会,"2,090,610.60",0.00,0.00,0.00,"370,000.00","27,380.53","2,487,991.13","1,460,170.00",0.00,0.00,"123,886.40","1,584,056.40","903,934.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"903,934.73"
85,1056.0,天合公益基金会,2016,天合公益基金会,0.00,0.00,0.00,0.00,0.00,"24,295,020.42","24,295,020.42","4,390,000.00","126,000.00",0.00,"22,056,037.47","26,572,037.47","-2,277,017.05","117,400,000.00","3,958,892.40",0.00,0.00,"121,358,892.40",0.00,"119,300,000.00",0.00,"119,300,000.00","2,058,892.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-218,124.65"
86,4085.0,浙江省关心桥教育公益基金会,2016,浙江省关心桥教育公益基金会,"1,043,799.00",0.00,0.00,0.00,0.00,"4,404,372.98","5,448,171.98","1,033,898.30","72,600.00",0.00,"4,056,158.21","5,162,656.51","285,515.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,2956.0,象山县人民教育基金会,2016,象山县人民教育基金会,"7,962,624.30",0.00,0.00,0.00,"180,000.00",0.00,"8,142,624.30","3,732,382.22","127,398.10","43,971.00",0.00,"3,903,751.32","4,238,872.98","5,000,000.00","3,708,811.05",0.00,0.00,"8,708,811.05",0.00,"21,500,000.00",0.00,"21,500,000.00","-12,791,188.95",0.00,0.00,0.00,0.00,"26,370.00",0.00,"26,370.00","-26,370.00",0.00,"-8,578,685.97"
88,825.0,南安市李德茂教育基金会,2016,南安市李德茂教育基金会,"921,300.00",0.00,0.00,0.00,0.00,"147,936.61","1,069,236.61","451,512.00","4,800.00","4,347.55",0.00,"460,659.55","608,577.06",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"608,577.06"
89,1179.0,宁波市见义勇为基金会,2016,宁波市见义勇为基金会,0.00,0.00,0.00,0.00,0.00,"69,897.88","69,897.88",0.00,0.00,0.00,"1,005,000.00","1,005,000.00","-935,102.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-935,102.12"
90,3170.0,陕西存义公益基金会,2016,陕西存义公益基金会,0.00,0.00,0.00,0.00,0.00,"100,009.47","100,009.47",0.00,"51,485.00",0.00,"31,105.14","82,590.14","17,419.33",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"17,419.33"
91,4953.0,内蒙古伊利公益基金会,2016,内蒙古伊利公益基金会,"2,000,000.00",0.00,0.00,0.00,0.00,"5,109.28","2,005,109.28","160,000.00",0.00,0.00,646.00,"160,646.00","1,844,463.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,844,463.28"
92,2076.0,河北省青年就业创业基金会,2016,河北省青年就业创业基金会,0.00,0.00,0.00,0.00,0.00,"17,110.70","17,110.70","350,000.00",0.00,0.00,60.00,"350,060.00","-332,949.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-332,949.30"
93,5343.0,浙江爱在延长炎症性肠病基金会,2016,浙江爱在延长炎症性肠病基金会,"146,173.70",0.00,0.00,0.00,0.00,"2,114.50","148,288.20",0.00,0.00,"137,478.00","3,781.71","141,259.71","7,028.49",0.00,0.00,0.00,"2,000,000.00","2,000,000.00",0.00,"1,500,000.00",0.00,"1,500,000.00","500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"507,028.49"
94,4998.0,内蒙古纳贡蒙医公益基金会,2016,内蒙古纳贡蒙医公益基金会,"1,970,390.77",0.00,0.00,0.00,0.00,"151,076.16","2,121,466.93","326,620.00",0.00,0.00,"29,930.00","356,550.00","1,764,916.93",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.00,226.00,-226.00,0.00,"1,764,690.93"
95,2167.0,泉州九中柳文拐助学奖学奖教基金会,2016,泉州九中柳文拐助学奖学奖教基金会,0.00,0.00,0.00,0.00,0.00,"1,160.60","1,160.60","357,000.00","4,800.00",0.00,"20,095.29","381,895.29","-380,734.69","11,022.02",0.00,0.00,0.00,"11,022.02",0.00,0.00,0.00,0.00,"11,022.02",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-369,732.67"
96,4281.0,云南众筹爱国拥军基金会,2016,云南众筹爱国拥军基金会,"300,000.11",0.00,0.00,0.00,0.00,"27,941.64","327,941.75","372,181.93","271,391.86",0.00,"79,117.57","722,691.36","-394,749.61",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-394,749.61"
97,3397.0,援助西藏发展基金会,2016,援助西藏发展基金会,"36,213,453.00",0.00,0.00,0.00,0.00,"33,686.93","36,247,139.93","8,536,939.26",0.00,0.00,"4,467.36","8,541,406.62","27,705,733.31",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"500,000.00","500,000.00","-500,000.00",0.00,"27,205,733.31"
98,3026.0,辽宁省辽宁大学教育基金会,2016,辽宁省辽宁大学教育基金会,"4,716,260.00",0.00,0.00,0.00,0.00,"303,801.19","5,020,061.19","1,405,582.50",0.00,0.00,"73,767.50","1,479,350.00","3,540,711.19",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000,000.00","10,000,000.00","-10,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-6,459,288.81"
99,2668.0,爱慕公益基金会,2016,爱慕公益基金会,"1,674,662.11",0.00,0.00,0.00,0.00,"15,373.29","1,690,035.40","4,069,635.66","120,810.20",0.00,"1,115,080.57","5,305,526.43","-3,615,491.03","93,629,519.47","1,465,619.29",0.00,0.00,"95,095,138.76","7,390.00","94,549,617.77",0.00,"94,557,007.77","538,130.99",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-3,077,360.04"
100,4200.0,浙江大学城市学院教育基金会,2016,浙江大学城市学院教育基金会,"2,604,999.16",0.00,0.00,0.00,0.00,"14,348.93","2,619,348.09","2,191,944.58",0.00,0.00,"3,598.00","2,195,542.58","423,805.51",0.00,0.00,0.00,0.00,0.00,"89,213.00",0.00,0.00,"89,213.00","-89,213.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"334,592.51"
101,1818.0,杭州市萧山区见义勇为基金会,2016,杭州市萧山区见义勇为基金会,0.00,0.00,0.00,0.00,0.00,"3,089.82","3,089.82","176,108.00",0.00,0.00,0.00,"176,108.00","-173,018.18",0.00,"500,000.00",0.00,0.00,"500,000.00",0.00,0.00,0.00,0.00,"500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"325,381.82"
102,1794.0,朝阳市人民法官救助基金会,2016,朝阳市人民法官救助基金会,"2,100.00",0.00,0.00,0.00,0.00,"7,387.47","9,487.47","152,000.00","18,000.00","41,183.00",0.00,"211,183.00","-201,695.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-201,695.53"
103,5626.0,宁夏大学教育发展基金会,2016,宁夏大学教育发展基金会,"3,633,958.00",0.00,0.00,0.00,0.00,0.00,"3,633,958.00",0.00,0.00,0.00,0.00,0.00,"3,633,958.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,719.06","3,719.06",0.00,0.00,0.00,0.00,"3,719.06",0.00,"3,637,677.06"
104,1798.0,李可染艺术基金会,2016,李可染艺术基金会,"939,968.00",0.00,"319,811.88",0.00,0.00,"19,334.97","1,279,114.85","215,000.00","90,975.71","691,074.29","1,946,898.80","2,943,948.80","-1,664,833.95","10,000,000.00","107,452.06",0.00,0.00,"10,107,452.06","2,749,688.00","10,000,000.00",0.00,"12,749,688.00","-2,642,235.94",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"173,074.51","-4,133,995.38"
105,2705.0,甘肃省治理荒漠化基金会,2016,甘肃省治理荒漠化基金会,800.00,0.00,0.00,0.00,0.00,"3,062.39","3,862.39","318,948.82","400,000.00",0.00,"65,011.80","783,960.62","-780,098.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-780,898.23"
106,2079.0,河北精英教育基金会,2016,河北精英教育基金会,"5,056,356.10",0.00,0.00,0.00,0.00,"3,160.55","5,059,516.65","4,998,900.00","146,561.56",0.00,"20,758.80","5,166,220.36","-106,703.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-106,703.71"
107,1097.0,天津市老年基金会,2016,天津市老年基金会,"563,500.00",0.00,0.00,0.00,0.00,"33,547.23","597,047.23","2,067,120.00","109,588.30",0.00,"29,588.50","2,206,296.80","-1,609,249.57","11,500,000.00","1,805,507.64",20.00,0.00,"13,305,527.64",0.00,"12,000,000.00",0.00,"12,000,000.00","1,305,527.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-303,721.93"
108,827.0,南安市芙蓉基金会,2016,南安市芙蓉基金会,"5,778,825.13",0.00,0.00,0.00,0.00,"9,702,622.90","15,481,448.03","6,008,528.00","410,092.00","84,142.52","1,292,556.97","7,795,319.49","7,686,128.54",0.00,0.00,0.00,0.00,0.00,"14,850.00",0.00,0.00,"14,850.00","-14,850.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,671,278.54"
109,3160.0,陈嘉庚科学奖基金会,2016,陈嘉庚科学奖基金会,"3,000,000.00",0.00,0.00,0.00,0.00,"24,035.54","3,024,035.54","2,600,000.00","192,171.58",0.00,"1,142,338.12","3,934,509.70","-910,474.16",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-910,474.16"
110,290.0,丹东市公安民警救助基金会,2016,丹东市公安民警救助基金会,"1,106,000.00",0.00,0.00,0.00,0.00,"122,842.76","1,228,842.76","1,216,702.60","39,600.00",0.00,"67,072.50","1,323,375.10","-94,532.34",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"94,532.34"
111,2720.0,白银市社会救助基金会,2016,白银市社会救助基金会,0.00,0.00,0.00,0.00,0.00,"4,821.34","4,821.34","772,000.00","8,800.00",0.00,"13,289.00","794,089.00","-789,267.66",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,3457.0,重庆市教育发展基金会,2016,重庆市教育发展基金会,"63,061,157.86",0.00,0.00,0.00,"3,000,000.00","4,514,583.44","70,575,741.30","65,135,190.31","448,803.28",0.00,"3,865,647.21","69,449,640.80","1,126,100.50","72,000,000.00","3,551,499.81",0.00,0.00,"75,551,499.81","1,850.00","96,500,000.00",0.00,"96,501,850.00","-20,950,350.19",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-19,824,249.69"
113,2218.0,浙江圣爱慈善基金会,2016,浙江圣爱慈善基金会,"4,020,925.04",0.00,0.00,0.00,0.00,"12,339.98","4,033,265.02","4,559,150.00","21,600.00",0.00,"7,280.48","4,588,030.48","-554,765.46","6,000,000.00","110,701.51",0.00,0.00,"6,110,701.51",0.00,0.00,0.00,0.00,"6,110,701.51",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,555,936.05"
114,178.0,中华健康快车基金会,2016,中华健康快车基金会,"22,656,069.88",0.00,0.00,0.00,0.00,"975,216.95","23,631,286.83","20,804,073.18","2,190,481.91",0.00,"966,107.69","23,960,662.78","-329,375.95",0.00,0.00,0.00,0.00,0.00,"16,087.00",0.00,0.00,"16,087.00","-16,087.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-345,462.95"
115,2233.0,浙江慈溪兴业夕阳红基金会,2016,浙江慈溪兴业夕阳红基金会,"292,105.26",0.00,0.00,0.00,0.00,"10,574.19","302,679.45","920,140.00","70,160.00",0.00,"22,899.68","1,013,199.68","-710,520.23","6,300,000.00",0.00,0.00,0.00,"6,300,000.00",0.00,"5,600,000.00",0.00,"5,600,000.00","700,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-10,520.23"
116,4197.0,巨人慈善基金会,2016,巨人慈善基金会,0.00,0.00,0.00,0.00,0.00,"147,048.32","147,048.32","4,000,000.00",0.00,0.00,"4,828.80","4,004,828.80","-3,857,780.48",0.00,"598,449.21",0.00,0.00,"598,449.21",0.00,0.00,0.00,0.00,"598,449.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-3,259,431.27"
117,2074.0,河北省隆基泰和慈善基金会,2016,河北省隆基泰和慈善基金会,"755,106.00",0.00,0.00,0.00,0.00,"9,792.88","764,898.88","890,208.00",0.00,0.00,"7,484.50","897,692.50","-132,793.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-132,793.62"
118,888.0,台州市见义勇为基金会,2016,台州市见义勇为基金会,0.00,0.00,0.00,0.00,"300,000.00","166,048.29","466,048.29",0.00,0.00,"12,446.00","1,119,593.29","1,132,039.29","-665,991.00",0.00,0.00,0.00,"609,756.00","609,756.00",0.00,0.00,"41,832.19","41,832.19","567,923.81","3,048.29",0.00,"3,048.29",0.00,0.00,0.00,0.00,"3,048.29",0.00,"-95,018.90"
119,3006.0,辽宁省兴隆大家庭大病救助基金会,2016,辽宁省兴隆大家庭大病救助基金会,"750,000.00",0.00,0.00,0.00,0.00,"5,207.62","755,207.62","788,935.32",0.00,0.00,"8,180.00","797,115.32","-41,907.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,3067.0,郑州市法律援助基金会,2016,郑州市法律援助基金会,900.00,0.00,0.00,0.00,"2,000,000.00","22,869.43","2,023,769.43","2,795,835.00","468,571.84",0.00,"188,231.51","3,452,638.35","-1,428,868.92","39,000,000.00","259,032.87",0.00,0.00,"39,259,032.87","4,780.00","38,500,000.00",0.00,"38,504,780.00","754,252.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-674,616.05"
121,2998.0,辽宁爱之光防盲基金会,2016,辽宁爱之光防盲基金会,"3,421,897.40",0.00,0.00,0.00,0.00,"141,899.24","3,563,796.64","2,227,566.20","228,435.06",0.00,"133,456.07","2,589,457.33","974,339.31",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"974,339.31"
122,4178.0,黑龙江省垦区公安民警救助基金会,2016,黑龙江省垦区公安民警救助基金会,"13,670,893.44",0.00,0.00,0.00,0.00,"31,532.99","13,702,426.43","1,788,954.00",0.00,0.00,"3,300.00","1,792,254.00","11,910,172.43","9,000,000.00","242,219.18",0.00,0.00,"9,242,219.18",0.00,"23,000,000.00",0.00,"23,000,000.00","-13,757,780.82",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,817,608.39"
123,2112.0,河南省大河文化发展基金会,2016,河南省大河文化发展基金会,"160,000.00",0.00,0.00,0.00,0.00,0.00,"160,000.00",0.00,0.00,0.00,"160,500.00","160,500.00",-500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00
124,5070.0,中山博爱基金会,2016,中山博爱基金会,"23,620,000.00",0.00,0.00,0.00,0.00,"191,243.67","23,811,243.67","500,000.00",0.00,0.00,"32,121.00","532,121.00","23,279,122.67",0.00,0.00,0.00,0.00,0.00,"5,549.00","23,000,000.00",0.00,"23,005,549.00","-23,005,549.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"273,573.67"
125,3131.0,长春工程学院教育基金会,2016,长春工程学院教育基金会,"170,000.00",0.00,0.00,0.00,0.00,"47,103.33","217,103.33","620,076.00",0.00,0.00,"3,415.00","623,491.00","-406,387.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-406,387.67"
126,2288.0,浙江省新台州人健康救助基金会,2016,浙江省新台州人健康救助基金会,0.00,0.00,0.00,0.00,0.00,"18,762,035.91","18,762,035.91","752,463.33",0.00,"5,800.00","22,937,005.66","23,695,268.99","-4,933,233.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"30,476.52","30,476.52",0.00,0.00,0.00,0.00,"30,476.52",0.00,0.00
127,1819.0,杭州市西湖区教育基金会,2016,杭州市西湖区教育基金会,0.00,0.00,0.00,0.00,0.00,"56,432.78","56,432.78",0.00,0.00,"2,226,000.00","2,200.00","2,228,200.00","-2,171,767.22",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-2,171,767.22"
128,1630.0,广西廖荣纳基金会,2016,广西廖荣纳基金会,0.00,0.00,0.00,0.00,0.00,110.38,110.38,0.00,0.00,0.00,888.00,888.00,-777.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-777.62
129,2242.0,浙江永强慈善基金会,2016,浙江永强慈善基金会,"500,000.00",0.00,0.00,0.00,0.00,"1,437.28","501,437.28","812,100.00",0.00,0.00,"3,260.40","815,360.40","-313,923.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-313,923.12"
130,3091.0,重庆市彭水教育基金会,2016,重庆市彭水教育基金会,"1,670,626.00",0.00,0.00,0.00,"300,000.00","12,112.47","1,982,738.47","3,173,394.30","64,200.00",0.00,"158,922.86","3,396,517.16","-1,413,778.69","12,000,000.00","202,673.97",0.00,0.00,"12,202,673.97","9,100.00","11,000,000.00",0.00,"11,009,100.00","1,193,573.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-220,204.72"
