Unnamed: 0	ricf_oid	ba_cn	fp_yr	fp_csh_begin	fp_sti_begin	fp_rec_begin	fp_prp_begin	fp_rm_begin	fp_deex_begin	fp_onin_begin	fp_otfl_begin	fp_tofl_begin	fp_lost_begin	fp_lode_begin	fp_loto_begin	fp_fior_begin	fp_fide_begin	fp_fias_begin	fp_inbu_begin	fp_clas_begin	fp_fifx_begin	fp_fito_begin	fp_noas_begin	fp_agas_begin	fp_asto_begin	fp_shbo_begin	fp_shpa_begin	fp_shsa_begin	fp_shta_begin	fp_fra_begin	fp_prex_begin	fp_prde_begin	fp_ode_begin	fp_otde_begin	fp_flde_begin	fp_lobo_begin	fp_lopa_begin	fp_otld_begin	fp_ldto_begin	fp_agd_begin	fp_det_begin	fp_unls_begin	fp_lims_begin	fp_ntt_begin	fp_tt_begin	fp_csh_end	fp_sti_end	fp_rec_end	fp_prp_end	fp_rm_end	fp_deex_end	fp_onin_end	fp_otfl_end	fp_tofl_end	fp_lost_end	fp_lode_end	fp_loto_end	fp_fior_end	fp_fide_end	fp_fias_end	fp_inbu_end	fp_clas_end	fp_fifx_end	fp_fito_end	fp_noas_end	fp_agas_end	fp_asto_end	fp_shbo_end	fp_shpa_end	fp_shsa_end	fp_shta_end	fp_fra_end	fp_prex_end	fp_prde_end	fp_ode_end	fp_otde_end	fp_flde_end	fp_lobo_end	fp_lopa_end	fp_otld_end	fp_ldto_end	fp_agd_end	fp_det_end	fp_unls_end	fp_lims_end	fp_ntt_end	fp_tt_end
30	3007	辽宁省周延慈善基金会	2016	2,131,044.08	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,131,044.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,131,044.08	0.00	103,098.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103,098.00	0.00	0.00	0.00	0.00	0.00	103,098.00	2,027,946.08	2,027,946.08	2,027,946.08	2,131,044.08	2,132,971.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,132,971.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,132,971.88	0.00	103,098.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103,098.00	0.00	0.00	0.00	0.00	0.00	103,098.00	2,029,873.88	2,029,873.88	2,029,873.88	2,132,971.88
31	2034	沈阳市职工爱心慈善基金会	2016	37,937,595.01	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	37,937,595.01	0.00	0.00	0.00	68,695.00	68,695.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37,937,595.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,677,144.92	4,677,144.92	37,937,595.01	37,937,595.01	34,928,436.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34,928,436.21	0.00	0.00	0.00	205,075.00	205,075.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34,928,436.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,346,037.52	5,346,037.52	34,928,436.21	34,928,436.21
32	3206	陕西省红十字基金会	2016	257,954.79	15,000,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	15,257,954.79	0.00	0.00	0.00	76,685.00	24,982.20	51,702.80	0.00	0.00	0.00	51,702.80	0.00	0.00	15,309,657.59	0.00	-1,095.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,095.20	0.00	0.00	0.00	0.00	0.00	-1,095.20	310,752.79	310,752.79	15,310,752.79	15,309,657.59	15,845,098.04	0.00	615.70	0.00	0.00	0.00	0.00	0.00	15,845,713.74	0.00	0.00	0.00	99,415.00	31,027.43	68,387.57	0.00	0.00	0.00	68,387.57	0.00	0.00	15,914,101.31	0.00	12,396.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12,396.01	0.00	0.00	0.00	0.00	0.00	12,396.01	901,705.30	901,705.30	15,901,705.30	15,914,101.31
33	2879	苍南县人民教育基金会	2016	9,271,931.76	0.00	613,000.00	0.00 	0.00	0.00	0.00	0.00	9,884,931.76	0.00	0.00	0.00	4,050.00	4,050.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,884,931.76	0.00	7,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,000.00	0.00	0.00	0.00	0.00	0.00	7,000.00	9,877,931.76	9,877,931.76	9,877,931.76	9,884,931.76	6,690,769.60	0.00	613,000.00	0.00	0.00	0.00	0.00	0.00	7,303,769.60	0.00	0.00	0.00	4,050.00	4,050.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,303,769.60	0.00	7,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,000.00	0.00	0.00	0.00	0.00	0.00	7,000.00	7,296,769.60	7,296,769.60	7,296,769.60	7,303,769.60
34	3460	中国保护黄河基金会	2016	35,368,919.72	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	35,368,919.72	0.00	0.00	0.00	591,248.09	180,994.36	410,253.73	0.00	0.00	0.00	410,253.73	0.00	0.00	35,779,173.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35,779,173.45	35,779,173.45	35,779,173.45	35,779,173.45	36,193,377.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,193,377.91	0.00	0.00	0.00	591,248.09	242,748.92	348,499.17	0.00	0.00	0.00	348,499.17	0.00	0.00	36,541,877.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,541,877.08	36,541,877.08	36,541,877.08	36,541,877.08
35	3030	辽宁省辽宁水利职业学院教育基金会	2016	2,060,196.97	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,060,196.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,060,196.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,060,196.97	2,060,196.97	2,060,196.97	2,060,196.97	2,087,641.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,087,641.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,087,641.50	0.00	0.00	0.00	524.89	0.00	0.00	0.00	0.00	0.00	5,524.89	0.00	0.00	0.00	0.00	0.00	5,524.89	2,056,688.61	2,056,688.61	2,082,116.61	2,087,641.50
36	4223	浙江百贤亚洲未来领袖基金会	2016	338,813.63	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	338,813.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	338,813.63	0.00	245.86	5,600.01	0.00	0.00	0.00	0.00	0.00	0.00	5,845.87	0.00	0.00	0.00	0.00	0.00	5,845.87	332,967.76	332,967.76	332,967.76	338,813.63	286,352.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	286,352.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	286,352.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	286,352.91	286,352.91	286,352.91	286,352.91
37	1182	宁波市镇海区人民教育基金会	2016	37,158,517.12	0.00	12,380,752.32	0.00 	0.00	0.00	0.00	0.00	49,539,269.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	49,539,269.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,173,676.14	2,173,676.14	49,539,269.44	49,539,269.44	36,289,530.83	0.00	12,050,000.00	0.00	0.00	0.00	0.00	0.00	48,339,530.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48,339,530.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,216,340.13	2,216,340.13	48,339,530.83	48,339,530.83
38	563	北京大学教育基金会	2016	189,874,508.13	3,545,262,438.19	2,214,488.48	0.00 	0.00	0.00	0.00	0.00	3,737,351,434.80	115,929,800.00	0.00	215,929,800.00	103,471,673.89	23,209,159.92	80,262,513.97	0.00	0.00	0.00	80,262,513.97	0.00	0.00	4,033,543,748.77	0.00	8,666,143.98	0.00	95,346.87	0.00	0.00	0.00	0.00	0.00	8,761,490.85	0.00	0.00	0.00	0.00	0.00	8,761,490.85	457,569,370.38	457,569,370.38	4,024,782,257.92	4,033,543,748.77	114,096,357.13	3,799,401,943.14	2,768,252.69	0.00	0.00	0.00	0.00	0.00	3,916,266,552.96	453,281,800.00	0.00	455,929,800.00	103,701,716.82	28,448,477.72	75,253,239.10	0.00	0.00	0.00	75,253,239.10	0.00	0.00	4,447,449,592.06	0.00	4,578,463.75	0.00	201,815.96	0.00	0.00	0.00	0.00	0.00	4,780,279.71	0.00	0.00	0.00	0.00	0.00	4,780,279.71	459,576,262.89	459,576,262.89	4,442,669,312.35	4,447,449,592.06
39	352	云南省青年创业就业基金会	2016	7,507,891.40	1,500,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	9,007,891.40	0.00	0.00	0.00	5,700.00	2,317.50	3,382.50	0.00	0.00	0.00	3,382.50	0.00	0.00	9,011,273.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	220,729.70	220,729.70	9,011,273.90	9,011,273.90	8,190,248.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,190,248.00	0.00	0.00	0.00	5,700.00	3,307.50	2,392.50	0.00	0.00	0.00	2,392.50	0.00	0.00	8,192,640.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	196,519.90	196,519.90	8,192,640.50	8,192,640.50
40	1807	杭州市农业技术推广基金会	2016	17,531,712.97	0.00	1,359.74	0.00 	0.00	0.00	0.00	0.00	17,533,072.71	0.00	0.00	0.00	264,466.00	236,299.62	28,166.38	0.00	0.00	0.00	28,166.38	0.00	0.00	17,561,239.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17,561,239.09	17,561,239.09	17,561,239.09	17,561,239.09	17,946,027.07	0.00	1,359.74	0.00	0.00	0.00	0.00	0.00	17,947,386.81	0.00	0.00	0.00	264,466.00	238,864.74	25,601.26	0.00	0.00	0.00	25,601.26	0.00	0.00	17,972,988.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17,972,988.07	17,972,988.07	17,972,988.07	17,972,988.07
41	2940	西安高新第一中学教育基金会	2016	4,909,732.88	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	4,909,732.88	0.00	0.00	0.00	10,190.00	918.00	9,272.00	0.00	0.00	0.00	9,272.00	0.00	0.00	4,919,004.88	0.00	136,352.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	136,352.13	0.00	0.00	0.00	0.00	0.00	136,352.13	4,782,652.75	4,782,652.75	4,782,652.75	4,919,004.88	7,438,337.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,438,337.98	0.00	0.00	0.00	10,190.00	2,956.00	7,234.00	0.00	0.00	0.00	7,234.00	0.00	0.00	7,445,571.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,445,571.98	7,445,571.98	7,445,571.98	7,445,571.98
42	4460	重庆小树公益基金会	2016	256,183.38	1,600,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	1,856,183.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,856,183.38	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	9.00	1,856,174.38	1,856,174.38	1,856,174.38	1,856,183.38	400,000.00	1,600,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	324,387.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	324,387.93	0.00	0.00	0.00	0.00	0.00	324,387.93	1,675,612.07	1,675,612.07	1,675,612.07	2,000,000.00
43	2253	浙江省人民对外友好交流基金会	2016	6,536,534.21	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	6,536,534.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,536,534.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,536,534.21	6,536,534.21	6,536,534.21	6,536,534.21	6,530,448.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,530,448.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,530,448.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,530,448.71	6,530,448.71	6,530,448.71	6,530,448.71
44	3541	福建省叶柳春教育慈善基金会	2016	2	3	4	 	9	15	18	20	 	24	18	 	32	33	34	35	38	40	 	 	60	年度	2	3	4	8	9	15	18	20	 	 	30	 	 	31	34	 	 	 	60	年度	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	单位：人民币元	单位：人民币元	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	单位：人民币元	单位：人民币元
45	3029	辽宁省辽宁师范大学教育基金会	2016	3,497,347.04	0.00	49,000.00	0.00 	0.00	0.00	0.00	0.00	3,546,347.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,546,347.04	0.00	0.00	0.00	19.54	0.00	0.00	0.00	0.00	0.00	19.54	0.00	0.00	0.00	0.00	0.00	19.54	2,234,277.50	2,234,277.50	3,546,327.50	3,546,347.04	3,299,763.74	0.00	49,000.00	0.00	0.00	0.00	0.00	0.00	3,348,763.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,348,763.74	0.00	0.00	0.00	19.54	0.00	0.00	0.00	0.00	0.00	19.54	0.00	0.00	0.00	0.00	0.00	19.54	2,234,056.18	2,234,056.18	3,348,744.20	3,348,763.74
46	3261	青海省汇爱公益基金会	2016	3,467,799.17	0.00	3,000,000.00	0.00 	0.00	0.00	0.00	0.00	6,467,799.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,467,799.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,467,799.17	6,467,799.17	6,467,799.17	6,467,799.17	51,952.95	0.00	3,000,000.00	0.00	0.00	0.00	0.00	0.00	3,051,952.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,051,952.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,051,952.95	3,051,952.95	3,051,952.95	3,051,952.95
47	1835	桐乡市人民教育基金会	2016	13,190,675.36	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	13,190,675.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,190,675.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11,088,911.90	11,088,911.90	13,190,675.36	13,190,675.36	16,381,285.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,381,285.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,381,285.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,020,322.45	7,020,322.45	16,381,285.91	16,381,285.91
48	2477	温州中学教育发展基金会	2016	3,175,579.72	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,175,579.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,175,579.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,175,579.72	3,175,579.72	3,175,579.72	3,175,579.72	11,992,985.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11,992,985.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11,992,985.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11,992,985.24	11,992,985.24	11,992,985.24	11,992,985.24
49	4260	贵州师范大学教育发展基金会	2016	2,815,617.43	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,815,617.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,815,617.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,815,617.43	2,815,617.43	2,815,617.43	2,815,617.43	2,805,589.41	0.00	10,000.00	0.00	0.00	0.00	0.00	0.00	2,815,589.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,815,589.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,815,589.41	2,815,589.41	2,815,589.41	2,815,589.41
50	344	云南省生物多样性保护基金会	2016	37,143,527.03	1,265,000.00	24,000.00	0.00 	0.00	0.00	0.00	0.00	38,432,527.03	0.00	0.00	0.00	5,758.00	2,735.10	3,022.90	0.00	0.00	0.00	3,022.90	0.00	0.00	38,435,549.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38,435,549.93	38,435,549.93	38,435,549.93	38,435,549.93	9,802.58	38,400,000.00	524,000.00	0.00	0.00	0.00	0.00	0.00	38,933,802.58	0.00	0.00	0.00	5,758.00	4,558.50	1,199.50	0.00	0.00	0.00	1,199.50	0.00	0.00	38,935,002.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38,935,002.08	38,935,002.08	38,935,002.08	38,935,002.08
51	4580	浙江省云惠公益基金会	2016	74,093.37	4,925,434.11	0.00	0.00 	0.00	0.00	0.00	0.00	4,999,527.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,999,527.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,999,527.48	4,999,527.48	4,999,527.48	4,999,527.48	1,443,779.66	4,710,880.61	5,000.00	0.00	0.00	0.00	0.00	0.00	6,159,660.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,159,660.27	0.00	4,020.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,020.71	0.00	0.00	0.00	0.00	0.00	4,020.71	5,738,452.56	5,738,452.56	6,155,639.56	6,159,660.27
52	2113	河南省大爱文化艺术发展基金会	2016	2,331,644.02	0.00	0.00	0.00 	149,350.00	0.00	0.00	0.00	2,480,994.02	0.00	0.00	0.00	12,087.80	7,787.91	4,299.89	0.00	0.00	0.00	4,299.89	0.00	0.00	2,485,293.91	0.00	386,000.00	4,200.00	0.00	0.00	0.00	0.00	0.00	0.00	390,200.00	0.00	0.00	0.00	0.00	0.00	390,200.00	2,092,093.91	2,092,093.91	2,095,093.91	2,485,293.91	2,221,863.52	0.00	0.00	0.00	368,350.00	0.00	0.00	0.00	2,590,213.52	0.00	0.00	0.00	12,087.80	11,483.41	604.39	0.00	0.00	0.00	604.39	0.00	0.00	2,590,817.91	0.00	386,000.00	4,200.00	0.00	0.00	0.00	0.00	0.00	0.00	390,200.00	0.00	0.00	0.00	0.00	0.00	390,200.00	2,197,617.91	2,197,617.91	2,200,617.91	2,590,817.91
53	3454	重庆市青少年发展基金会	2016	12,325,297.26	8,000,000.00	126,348.10	0.00 	0.00	0.00	0.00	0.00	20,451,645.36	0.00	0.00	0.00	89,524.00	83,999.00	5,525.00	0.00	0.00	0.00	5,525.00	0.00	0.00	20,457,170.36	0.00	15,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,000.00	0.00	0.00	0.00	0.00	0.00	15,000.00	3,692,911.90	3,692,911.90	20,442,170.36	20,457,170.36	16,661,068.12	6,000,000.00	119,609.41	0.00	0.00	0.00	0.00	0.00	22,780,677.53	0.00	0.00	0.00	89,524.00	87,899.00	1,625.00	0.00	0.00	0.00	1,625.00	0.00	0.00	22,782,302.53	0.00	15,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,000.00	0.00	0.00	0.00	0.00	0.00	15,000.00	3,389,738.17	3,389,738.17	22,767,302.53	22,782,302.53
54	1800	杭州市上城区教育发展基金会	2016	64,086,544.67	0.00	50,000.00	0.00 	0.00	0.00	0.00	0.00	64,136,544.67	300,000.00	0.00	300,000.00	282,929.00	53,756.51	229,172.49	0.00	0.00	0.00	229,172.49	0.00	0.00	64,665,717.16	0.00	180,000.00	0.00	110.00	0.00	0.00	0.00	0.00	0.00	180,110.00	0.00	0.00	0.00	0.00	0.00	180,110.00	46,753,607.16	46,753,607.16	64,485,607.16	64,665,717.16	62,880,630.69	0.00	50,000.00	0.00	0.00	0.00	0.00	0.00	62,930,630.69	300,000.00	0.00	300,000.00	282,929.00	107,513.00	175,416.00	0.00	0.00	0.00	175,416.00	0.00	0.00	63,406,046.69	0.00	13,280.00	0.00	122,790.00	0.00	0.00	0.00	0.00	0.00	136,070.00	0.00	0.00	0.00	0.00	0.00	136,070.00	62,287,976.69	62,287,976.69	63,269,976.69	63,406,046.69
55	1048	大连市残疾人福利基金会	2016	3,236,998.75	0.00	1,860,000.00	0.00 	183,355.00	0.00	0.00	0.00	5,280,353.75	0.00	0.00	0.00	902,645.00	856,420.19	46,224.81	0.00	0.00	0.00	46,224.81	0.00	0.00	5,326,578.56	0.00	9,667.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,667.82	0.00	0.00	0.00	0.00	0.00	9,667.82	5,246,910.74	5,246,910.74	5,316,910.74	5,326,578.56	3,033,333.04	0.00	1,874,000.00	0.00	586,973.35	0.00	0.00	0.00	5,494,306.39	0.00	0.00	0.00	905,043.00	856,610.03	48,432.97	0.00	0.00	0.00	48,432.97	0.00	0.00	5,542,739.36	0.00	10,665.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,665.82	0.00	0.00	0.00	0.00	0.00	10,665.82	5,163,111.19	5,163,111.19	5,532,073.54	5,542,739.36
56	2106	河南省南阳张仲景基金会	2016	11,399,668.90	5,000,000.00	65,000.00	0.00 	0.00	0.00	0.00	0.00	16,464,668.90	0.00	0.00	0.00	254,994.66	156,067.11	98,927.55	0.00	0.00	0.00	98,927.55	0.00	0.00	16,563,596.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,563,596.45	16,563,596.45	16,563,596.45	16,563,596.45	19,922,539.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19,922,539.26	0.00	0.00	0.00	261,194.66	197,188.83	64,005.83	0.00	0.00	0.00	64,005.83	0.00	0.00	19,986,545.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19,986,545.09	19,986,545.09	19,986,545.09	19,986,545.09
57	1176	宁波市海曙区人民教育基金会	2016	29,482,901.35	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	29,482,901.35	4,500,000.00	0.00	4,500,000.00	25,550.00	0.00	25,550.00	0.00	0.00	0.00	25,550.00	0.00	0.00	34,008,451.35	0.00	2,976,443.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,976,443.45	0.00	0.00	0.00	0.00	0.00	2,976,443.45	31,032,007.90	31,032,007.90	31,032,007.90	34,008,451.35	31,966,067.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31,966,067.42	2,500,000.00	0.00	2,500,000.00	25,550.00	0.00	25,550.00	0.00	0.00	0.00	25,550.00	0.00	0.00	34,491,617.42	0.00	2,976,443.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,976,443.45	0.00	0.00	0.00	0.00	0.00	2,976,443.45	31,515,173.97	31,515,173.97	31,515,173.97	34,491,617.42
58	5627	宁夏回族自治区互助基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,780,950.00	0.00	0.00	0.00	256.00	0.00	0.00	0.00	1,781,206.00	0.00	0.00	0.00	30,000.00	4,050.00	25,950.00	0.00	0.00	0.00	25,950.00	0.00	0.00	1,807,156.00	0.00	0.00	7,156.00	0.00	0.00	0.00	0.00	0.00	0.00	7,156.00	0.00	0.00	0.00	0.00	0.00	7,156.00	1,800,000.00	1,800,000.00	1,800,000.00	1,807,156.00
59	1340	山西省明道文物保护基金会	2016	1,081,413.78	1,000,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,081,413.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,081,413.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,081,413.78	2,081,413.78	2,081,413.78	2,081,413.78	2,088,547.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,088,547.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,088,547.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,088,547.89	2,088,547.89	2,088,547.89	2,088,547.89
60	3716	天津市尚赫公益基金会	2016	2,578,104.22	0.00	466,868.00	0.00 	29,321.00	0.00	0.00	0.00	3,074,293.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,074,293.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,164,393.22	2,164,393.22	3,074,293.22	3,074,293.22	2,803,719.44	0.00	499,830.00	0.00	840.00	0.00	0.00	0.00	3,304,389.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,304,389.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,304,389.44	3,304,389.44	3,304,389.44	3,304,389.44
