,ao_ad,ao_adex,ao_adn,ao_ate,ao_cc,ao_dd,ao_ddc,ao_ddi,ao_ddin,ao_ddn,ao_ddnn,ao_lst,ao_nni,ao_nnin,ao_od,ao_odi,ao_odin,ao_odn,ao_odnn,ao_odnnn,ao_oth,ao_slr,ba_cn,fp_yr,name,ricf_oid
1490,0.0,3350.0,0.0,,16564.74,5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25026.17,0.0,上海相宜公益基金会,2016,上海相宜公益基金会,5050.0
1491,0.0,1949.3,0.0,,1584401.02,0.0,0.0,0.0,0.0,0.0,0.0,8118516.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2629.0,45600.0,上海长江出版交流基金会,2016,上海长江出版交流基金会,150.0
1492,4203000.0,266180.38,0.0,,14551989.53,4203000.0,0.0,4203000.0,0.0,0.0,0.0,17657042.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275300.0,上海科普教育发展基金会,2016,上海科普教育发展基金会,138.0
1493,2761494.29,79250.31,0.0,,2903500.0,2761494.29,2761494.29,0.0,0.0,0.0,0.0,2782648.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,88810.0,上海现代服务业发展研究基金会,2016,上海现代服务业发展研究基金会,131.0
1494,2662200.0,122462.94,0.0,,2804267.4,2662200.0,0.0,2662200.0,0.0,0.0,0.0,4105973.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3761.52,89838.0,上海曙光中医药研究发展基金会,2016,上海曙光中医药研究发展基金会,112.0
1495,0.0,19804.4,0.0,,371802.96,0.0,0.0,2650000.0,0.0,0.0,0.0,2396484.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海石泉社区基金会,2016,上海石泉社区基金会,4809.0
1496,725100.0,24621.0,0.0,,337253.46,725100.0,705100.0,20000.0,0.0,0.0,0.0,3680319.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,上海盛立公益基金会,2016,上海盛立公益基金会,135.0
1497,955493.0,10945.0,0.0,,617004.14,955493.0,854993.0,100500.0,0.0,0.0,0.0,2714695.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19536.0,0.0,上海叔同深渊科学技术发展基金会,2016,上海叔同深渊科学技术发展基金会,4117.0
1498,0.0,16528.24,0.0,,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,731040.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海市松江区教育基金会,2016,上海市松江区教育基金会,5060.0
1499,4575816.55,12923.44,0.0,,212124.4,4575816.55,60616.55,4515200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,上海国乾公益基金会,2016,上海国乾公益基金会,5005.0
1500,1339454.0,5191.9,0.0,,605918.46,1339454.0,400.0,1339054.0,0.0,0.0,0.0,2400873.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.2,0.0,上海宜川路街道社区基金会,2016,上海宜川路街道社区基金会,4775.0
1501,0.0,3000.0,0.0,,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,5517181.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,上海志成公益基金会,2016,上海志成公益基金会,101.0
1502,1656854.34,12061.3,0.0,,1761842.73,1656854.34,460000.0,1196854.34,1196854.34,0.0,0.0,2220837.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14997.49,75460.5,上海阎宝航社会公益基金会,2016,上海阎宝航社会公益基金会,151.0
1503,2607053.04,1063.71,0.0,,0.0,2607053.04,2587053.04,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,133968.6,上海市志趣公益基金会,2016,上海市志趣公益基金会,5204.0
1504,31074542.38,67589.02,0.0,,19075463.78,0.0,4148346.3,13777284.1,0.0,0.0,0.0,60062199.82,0.0,0.0,0.0,504651.0,0.0,0.0,0.0,0.0,0.0,8417.08,上海财经大学教育发展基金会,2016,上海财经大学教育发展基金会,146.0
1505,0.0,7185.0,0.0,,973906.64,0.0,0.0,500000.0,0.0,0.0,0.0,1624302.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11431.25,上海战略新兴产业发展基金会,2016,上海战略新兴产业发展基金会,4073.0
1506,0.0,1000.0,0.0,,168634.0,0.0,0.0,0.0,0.0,0.0,0.0,1815293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.48,2000.0,上海梦飞翔公益基金会,2016,上海梦飞翔公益基金会,4353.0
1507,632910.33,29343.75,0.0,,442806.66,632910.33,500000.0,132910.33,0.0,0.0,0.0,2009386.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83373.76,22321.45,上海慈源爱心基金会,2016,上海慈源爱心基金会,105.0
1508,0.0,6659.7,0.0,,168100.0,0.0,0.0,0.0,0.0,0.0,0.0,2003328.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,8000.0,上海天鹭金盾基金会,2016,上海天鹭金盾基金会,4490.0
1509,2100000.0,0.0,0.0,,0.0,2100000.0,0.0,2100000.0,0.0,0.0,0.0,1179.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,上海乐三兰馨教育发展基金会,2016,上海乐三兰馨教育发展基金会,4167.0
1510,0.0,0.0,0.0,,98580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海市蒲公英教育发展基金会,2016,上海市蒲公英教育发展基金会,5241.0
1511,2000000.0,0.0,0.0,,0.0,2000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海蓝丝带公益基金会,2016,上海蓝丝带公益基金会,5288.0
1512,873304.2,8527.5,0.0,,878505.9,873304.2,0.0,873304.2,0.0,0.0,0.0,2263000.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31700.0,上海世华艺术基金会,2016,上海世华艺术基金会,12.0
1513,0.0,836.8,0.0,,258640.0,0.0,0.0,0.0,0.0,0.0,0.0,2004022.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.21,0.0,上海市韩束公益基金会,2016,上海市韩束公益基金会,4449.0
1514,1200000.0,0.0,0.0,,0.0,1200000.0,0.0,1200000.0,0.0,0.0,0.0,3900888.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,上海乒乓球发展事业基金会,2016,上海乒乓球发展事业基金会,4074.0
1515,0.0,5787.6,0.0,,1132140.0,0.0,0.0,0.0,0.0,0.0,0.0,1597000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100.0,86080.0,上海市宝山区教育发展基金会,2016,上海市宝山区教育发展基金会,71.0
1516,1562442.23,10567.0,0.0,,973195.6,0.0,1562442.23,0.0,0.0,0.0,0.0,6075969.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184927.16,0.0,上海东方希望公益基金会,2016,上海东方希望公益基金会,3543.0
1517,5989480.9,70963.6,0.0,,1165414.6,5989480.9,5989480.9,0.0,0.0,0.0,0.0,6066781.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10639.98,上海桃浦镇社区基金会,2016,上海桃浦镇社区基金会,4627.0
1518,2550000.0,0.0,0.0,,0.0,2550000.0,0.0,2550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.58,0.0,上海奉贤西渡社区发展基金会,2016,上海奉贤西渡社区发展基金会,5279.0
1519,2000000.0,15099.7,0.0,,10930305.0,0.0,0.0,0.0,0.0,0.0,0.0,40825824.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海公安金盾基金会,2016,上海公安金盾基金会,21.0
1520,0.0,5600.0,0.0,,524506.9,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海弘广慈善基金会,2016,上海弘广慈善基金会,3728.0
1521,2000000.0,78024.24,0.0,,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64254.37,0.0,上海大丰公益基金会,2016,上海大丰公益基金会,5195.0
1522,2093703.09,68.0,0.0,,1827869.5,2093703.09,102803.09,1990900.0,0.0,0.0,0.0,2000794.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.9,31150.0,上海震旦教育发展基金会,2016,上海震旦教育发展基金会,4816.0
1523,3600000.0,11879.28,0.0,,4059897.43,3600000.0,1300000.0,0.0,0.0,0.0,0.0,20184141.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4903.8,234600.0,上海荣昶公益基金会,2016,上海荣昶公益基金会,3913.0
1524,7000000.0,32201.8,0.0,,8755350.0,7000000.0,0.0,7000000.0,0.0,0.0,0.0,90378459.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158960.0,上海市民办教育发展基金会,2016,上海市民办教育发展基金会,3862.0
1525,0.0,29592.89,0.0,,5750000.0,0.0,10000000.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海祥双教育发展基金会,2016,上海祥双教育发展基金会,5006.0
1526,132074.66,7058.52,0.0,,303935.7,132074.66,56588.0,75486.66,0.0,0.0,0.0,3250491.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.59,24000.0,上海能近公益基金会,2016,上海能近公益基金会,144.0
1527,2370320.0,14500.0,0.0,,966633.36,2370320.0,0.0,0.0,0.0,0.0,0.0,10104783.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,上海市市西中学教育发展基金会,2016,上海市市西中学教育发展基金会,4573.0
1528,0.0,39043.26,0.0,,2270001.82,1903250.6,0.0,1903250.6,393123.99,393123.99,0.0,2138008.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35703.41,105285.0,上海王正国创伤医学发展基金会,2016,上海王正国创伤医学发展基金会,4137.0
1529,0.0,6522.16,0.0,,160123.98,0.0,0.0,0.0,0.0,0.0,0.0,2025141.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,上海谢晋电影艺术基金会,2016,上海谢晋电影艺术基金会,3939.0
1530,2700000.0,10383.5,0.0,,291863.8,2700000.0,0.0,2700000.0,0.0,0.0,0.0,2303075.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4076.44,8700.0,上海大成慈善基金会,2016,上海大成慈善基金会,47.0
1531,2600000.0,2000.0,0.0,,571499.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.8,0.0,上海白玉兰谈家桢生命科学发展基金会,2016,上海白玉兰谈家桢生命科学发展基金会,5229.0
1532,2744516.13,42224.4,0.0,,3137020.58,2315738.0,0.0,0.0,0.0,0.0,0.0,14950197.26,0.0,0.0,428778.13,0.0,0.0,0.0,0.0,0.0,569.24,0.0,上海外国语大学教育发展基金会,2016,上海外国语大学教育发展基金会,46.0
1533,2000000.0,2000.0,0.0,,710000.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,3052211.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.3,33000.0,上海游族公益基金会,2016,上海游族公益基金会,4496.0
1534,130670906.96,401804.54,0.0,,48833925.04,128717753.66,9280658.22,119437095.44,0.0,0.0,0.0,243236243.73,0.0,0.0,1953153.3,1946519.14,0.0,6634.16,0.0,0.0,0.0,0.0,上海同济大学教育发展基金会,2016,上海同济大学教育发展基金会,32.0
1535,0.0,25278.12,0.0,,6652205.6,20590000.0,0.0,0.0,0.0,0.0,0.0,82159143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243097.89,上海交响乐团文化发展基金会,2016,上海交响乐团文化发展基金会,18.0
1536,160000.0,2000.0,0.0,,156945.75,0.0,0.0,160000.0,0.0,0.0,0.0,2001210.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.46,0.0,上海小金牛公益基金会,2016,上海小金牛公益基金会,4672.0
1537,0.0,506.0,0.0,,70600.0,0.0,0.0,0.0,0.0,0.0,0.0,2605186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41199.0,30000.0,上海钟笑炉集邮基金会,2016,上海钟笑炉集邮基金会,149.0
1538,352090.25,0.0,0.0,,680125.0,0.0,0.0,352090.25,0.0,0.0,0.0,1363191.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15468.69,0.0,上海市浦东新区青少年发展基金会,2016,上海市浦东新区青少年发展基金会,4314.0
1539,0.0,45212.2,0.0,,120880.1,0.0,0.0,0.0,2000000.0,0.0,3252080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16036.47,0.0,上海凌雄大爱公益基金会,2016,上海凌雄大爱公益基金会,4274.0
1540,895298.18,40875.4,0.0,,9277530.7,895298.18,0.0,0.0,0.0,0.0,0.0,11738469.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.6,146692.0,上海市科普基金会,2016,上海市科普基金会,85.0
1541,0.0,20155.0,0.0,,3983842.5,0.0,0.0,0.0,0.0,0.0,0.0,6062670.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海市静安区教育基金会,2016,上海市静安区教育基金会,97.0
1542,42640000.0,0.0,0.0,,41802651.67,42640000.0,0.0,42640000.0,0.0,0.0,0.0,12497273.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393640.69,0.0,上海复星公益基金会,2016,上海复星公益基金会,44.0
1543,0.0,0.0,0.0,,770309.9,0.0,7421.6,1673000.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48740.1,4200.0,上海万里社区基金会,2016,上海万里社区基金会,4808.0
1544,711500.0,37151.13,0.0,,1223251.5,711500.0,511500.0,200000.0,0.0,0.0,0.0,6284509.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57065.93,40000.0,上海韩哲一教育扶贫基金会,2016,上海韩哲一教育扶贫基金会,154.0
1545,3096446.3,18907.0,0.0,,1916544.01,3096446.3,41250.0,3055196.3,0.0,0.0,0.0,4574069.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33588.3,107317.8,上海天爱公益基金会,2016,上海天爱公益基金会,4335.0
1546,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海红纺公益基金会,2016,上海红纺公益基金会,5280.0
1547,4000000.0,1514.7,0.0,,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,12000.0,上海浦山新金融发展基金会,2016,上海浦山新金融发展基金会,5044.0
1548,546500.0,63459.4,0.0,,1127377.59,546500.0,546500.0,0.0,0.0,0.0,0.0,785952.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.0,0.0,上海淑德公益基金会,2016,上海淑德公益基金会,129.0
1549,0.0,90127.86,0.0,,614474.89,955000.0,0.0,955000.0,0.0,0.0,0.0,6151876.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24793.3,36000.0,上海市卫生系统青年人才奖励基金会,2016,上海市卫生系统青年人才奖励基金会,65.0
1550,140140.0,93562.86,0.0,,9796942.7,0.0,0.0,140140.0,0.0,0.0,0.0,13839618.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334592.84,上海市中小学幼儿教师奖励基金会,2016,上海市中小学幼儿教师奖励基金会,54.0
1551,0.0,12000.0,0.0,,313240.8,154557.9,0.0,0.0,0.0,0.0,0.0,2000600.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,上海甘泉社区基金会,2016,上海甘泉社区基金会,4847.0
1552,0.0,2330.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,0.0,上海宝龙文化发展基金会,2016,上海宝龙文化发展基金会,4967.0
1553,30039000.0,0.0,0.0,,22708854.29,30039000.0,39000.0,30000000.0,0.0,0.0,0.0,10073416.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130362.36,0.0,上海证券交易所公益基金会,2016,上海证券交易所公益基金会,4308.0
1554,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海至尊园公益基金会,2016,上海至尊园公益基金会,5313.0
1555,601620.0,61106.24,0.0,,1306802.84,601620.0,100420.0,501200.0,0.0,0.0,0.0,1806550.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.96,上海市青年创业就业基金会,2016,上海市青年创业就业基金会,95.0
1556,2115000.0,83.0,0.0,,1150592.0,0.0,115000.0,2000000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5270.49,0.0,上海焕皋公益基金会,2016,上海焕皋公益基金会,4962.0
1557,0.0,11915.0,0.0,,387584.0,48500.0,340000.0,0.0,0.0,0.0,0.0,3040088.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海立信会计学院潘序伦教育发展基金会,2016,上海立信会计学院潘序伦教育发展基金会,139.0
1558,470689.0,2442.7,18535.89,,263423.6,470689.0,470689.0,0.0,0.0,18535.89,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,上海慈爱公益基金会,2016,上海慈爱公益基金会,4774.0
1559,0.0,11169.5,0.0,,784284.0,0.0,0.0,0.0,0.0,0.0,0.0,1740430.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26900.0,上海市普陀区教育奖励基金会,2016,上海市普陀区教育奖励基金会,78.0
1560,3200000.0,15000.0,0.0,,3850000.0,0.0,0.0,3200000.0,0.0,0.0,0.0,3180686.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.0,0.0,上海兴伟学院教育发展基金会,2016,上海兴伟学院教育发展基金会,23.0
1561,0.0,3989.2,3584918.45,,153557.8,0.0,0.0,0.0,3490022.76,3490022.76,0.0,438830.96,0.0,0.0,0.0,0.0,0.0,0.0,94895.69,94895.69,0.0,15500.0,上海音乐学院教育发展基金会,2016,上海音乐学院教育发展基金会,4334.0
1562,2180000.0,0.0,0.0,,0.0,0.0,0.0,2180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海市虹口区提篮桥社区基金会,2016,上海市虹口区提篮桥社区基金会,5507.0
1563,894833.5,0.0,0.0,,553311.69,894833.5,46033.5,848800.0,0.0,0.0,0.0,2942783.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海商学院教育发展基金会,2016,上海商学院教育发展基金会,37.0
1564,609988.3,40740.35,0.0,,887775.96,609988.3,581488.3,28500.0,0.0,0.0,0.0,1649100.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,0.0,上海月光公益基金会,2016,上海月光公益基金会,4448.0
1565,3512942.4,40786.12,0.0,,6176127.59,3512942.4,0.0,3512942.4,0.0,0.0,0.0,3700416.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74386.4,90100.0,上海市长宁区教育基金会,2016,上海市长宁区教育基金会,90.0
1566,2012366.18,4687.82,0.0,,300000.0,0.0,0.0,2012366.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,上海市星愿慈善基金会,2016,上海市星愿慈善基金会,5043.0
1567,350000.0,8924.0,0.0,,340846.06,350000.0,32126.21,350000.0,0.0,0.0,0.0,3974110.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.99,0.0,上海七弦古琴文化发展基金会,2016,上海七弦古琴文化发展基金会,10.0
1568,60973926.4,889286.21,0.0,,66791598.48,60973926.4,1573861.0,59400065.4,0.0,0.0,0.0,65161065.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37386.0,687071.55,上海市帮困互助基金会,2016,上海市帮困互助基金会,81.0
1569,2000000.0,0.0,0.0,,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海市文社艺术基金会,2016,上海市文社艺术基金会,5230.0
1570,3000000.0,4908.0,0.0,,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.54,11136.0,上海一起社区公益基金会,2016,上海一起社区公益基金会,5198.0
1571,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海申彤梦公益基金会,2016,上海申彤梦公益基金会,4139.0
1572,0.0,0.0,0.0,,1900000.0,0.0,0.0,0.0,0.0,0.0,0.0,41274820.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,0.0,上海嘉宝公益基金会,2016,上海嘉宝公益基金会,39.0
1573,8292998.81,20105.5,965706.0,,6094056.0,8263156.0,820506.0,7442650.0,965706.0,965706.0,0.0,28092988.98,0.0,0.0,29842.81,29842.81,0.0,0.0,0.0,0.0,0.0,0.0,上海东华大学教育发展基金会,2016,上海东华大学教育发展基金会,13.0
1574,2601000.0,37537.1,0.0,,432678.0,2600000.0,1000.0,2600000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,上海曹杨社区基金会,2016,上海曹杨社区基金会,4807.0
1575,2799390.0,0.0,0.0,,225000.0,2799390.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海长风社区基金会,2016,上海长风社区基金会,4907.0
1576,1150300.0,3500.0,0.0,,900000.0,1150300.0,350300.0,800000.0,0.0,0.0,0.0,1802480.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91201.7,上海驭能赛车运动发展基金会,2016,上海驭能赛车运动发展基金会,4136.0
1577,0.0,7561.38,0.0,,3073000.0,0.0,0.0,0.0,0.0,0.0,0.0,38406071.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,上海新泰高新技术研究与发展基金会,2016,上海新泰高新技术研究与发展基金会,110.0
1578,0.0,196500.0,0.0,,31062800.0,2239565.3,0.0,2239565.3,0.0,0.0,0.0,35662100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712504.48,39656.0,上海市职工帮困基金会,2016,上海市职工帮困基金会,87.0
1579,0.0,61050.7,0.0,,520250.0,0.0,0.0,10742156.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54537.0,1200.0,上海众爱公益基金会,2016,上海众爱公益基金会,5067.0
1580,13990542.15,386215.89,0.0,,13313918.83,13990542.15,13990542.15,0.0,0.0,0.0,0.0,18135382.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409426.9,上海市青少年发展基金会,2016,上海市青少年发展基金会,94.0
1581,0.0,8315.9,0.0,,2072589.06,0.0,20000.0,300000.0,0.0,0.0,0.0,70001720.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42190.0,上海社会科学院智库建设基金会,2016,上海社会科学院智库建设基金会,4739.0
1582,1427279.47,31307.68,223200.0,,3756361.97,1427279.74,155979.74,1271300.0,223200.0,223200.0,0.0,37832568.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149613.0,上海大慈公益基金会,2016,上海大慈公益基金会,4140.0
1583,12078575.0,56834.86,0.0,,6317070.89,12078575.0,578608.02,11499966.98,0.0,0.0,0.0,12989299.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2235.13,170100.0,上海特殊关爱基金会,2016,上海特殊关爱基金会,130.0
1584,0.0,12608.6,0.0,,428618.04,0.0,0.0,0.0,0.0,0.0,0.0,2051891.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,上海东方文化艺术基金会,2016,上海东方文化艺术基金会,14.0
1585,0.0,90499.44,1057180.17,,1266583.41,0.0,0.0,0.0,1013547.73,1057180.17,43632.44,993578.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8320.0,上海浦东新区恩派公益基金会,2016,上海浦东新区恩派公益基金会,4633.0
1586,3259031.1,54882.0,0.0,,3720319.65,3259031.1,615176.0,2643855.1,0.0,0.0,0.0,30160492.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125000.0,0.0,上海汇添富公益基金会,2016,上海汇添富公益基金会,119.0
1587,22091253.82,3101659.17,0.0,,133628650.4,22091253.82,0.0,0.0,0.0,0.0,0.0,108361135.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3904538.26,上海文化发展基金会,2016,上海文化发展基金会,106.0
1588,2000000.0,0.0,0.0,,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海珍宝公益基金会,2016,上海珍宝公益基金会,5316.0
1589,0.0,10445.0,0.0,,1130000.0,0.0,0.0,0.0,0.0,0.0,0.0,12991186.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,上海向阳公益基金会,2016,上海向阳公益基金会,34.0
1590,5605316.03,8581.0,0.0,,2266875.89,5605316.03,269716.71,5335599.32,0.0,0.0,0.0,3135219.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.5,0.0,上海益善公益基金会,2016,上海益善公益基金会,3970.0
1591,0.0,4936.6,0.0,,90550.0,0.0,0.0,0.0,0.0,0.0,0.0,2013119.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.45,0.0,上海心手相牵社区公益基金会,2016,上海心手相牵社区公益基金会,4235.0
1592,44868139.84,254051.67,0.0,,18531714.07,41462516.39,792061.49,40670454.9,0.0,0.0,0.0,221551059.56,0.0,0.0,3405623.45,3405623.45,0.0,0.0,0.0,0.0,-453789.38,262694.5,上海市华东师范大学教育发展基金会,2016,上海市华东师范大学教育发展基金会,62.0
1593,637000.0,16988.1,0.0,,649067.0,637000.0,0.0,637000.0,0.0,0.0,0.0,2001675.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2738.0,36000.0,上海尚医医务工作者奖励基金会,2016,上海尚医医务工作者奖励基金会,3782.0
1594,0.0,2400.0,0.0,,586034.03,350000.0,100000.0,250000.0,0.0,0.0,0.0,7090859.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29400.0,上海颜德馨中医药基金会,2016,上海颜德馨中医药基金会,155.0
