机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
132	上海理工大学教育发展基金会	2013	3091848.20 	3033648.20 	309514.00 	2724134.20 	58200.00 	58200.00 	0.00 	0	0	0	0	0	0	0	0	0		1893353.99 	1871616.60 	0.00 	21737.39 							
133	上海电力学院教育发展基金会	2013	1132507.76 	1132507.76 	1132507.76 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1209509.00 	1182126.00 	12000.00 	15350.00 							
134	上海百马慈善基金会	2013	500000.00 	500000.00 	0.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		289608.60 	236200.00 	44563.60 	8845.00 							
135	上海盛立公益基金会	2013	551747.50 	551747.50 	230747.50 	321000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		302865.02 	277969.10 	0.00 	12447.96 							
136	上海真爱梦想公益基金会	2013	57524631.94 	57524631.94 	8309020.05 	49215611.89 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		36349307.43 	33905324.59 	2631108.39 	297132.19 							
137	上海科技发展基金会	2013	636000.00 	636000.00 	0.00 	636000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		26937124.83 	25409101.50 	735237.27 	792786.06 							
138	上海科普教育发展基金会	2013	2211519.80 	2211519.80 	0.00 	2211519.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7851153.76 	7558473.05 	147440.00 	145240.71 							
139	上海立信会计学院潘序伦教育发展基金会	2013	256200.00 	256200.00 	12200.00 	244000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		202076.00 	200025.00 	0.00 	2051.00 							
140	上海第一财经公益基金会	2013	2034794.00 	2034794.00 	6794.00 	2028000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		30.00 	0.00 	0.00 	0.00 							
141	上海美丽心灵社区公益基金会	2013	506646.80 	506646.80 	19646.80 	487000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		925213.53 	872251.82 	37633.40 	15328.31 							
142	上海联劝公益基金会	2013	22407479.06 	21062391.48 	7183663.43 	13878728.05 	1345087.58 	425838.74 	919248.84 	0	0	0	0	0	0	0	0	0		21250562.19 	19290783.63 	1346804.52 	554051.68 							
143	上海联和新泰战略研究与发展基金会	2013	100000000.00 	100000000.00 	0.00 	100000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		651877.52 	610000.00 	0.00 	9579.00 							
144	上海能近公益基金会	2013	1476329.00 	1476329.00 	607652.00 	868677.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		751019.68 	761458.50 	26000.00 	8465.76 							
145	上海视觉艺术学院教育发展基金会	2013	80099063.93 	80099063.93 	1194063.93 	78905000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1464383.40 	1438000.00 	0.00 	24708.40 							
147	上海郑桓公文化研究基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		395552.43 	350000.00 	2500.00 	42359.00 							
148	上海金山卫镇为民大病重病帮扶基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		412863.50 	380000.00 	9600.00 	15663.50 							
149	上海钟笑炉集邮基金会	2013	255583.00 	255583.00 	255583.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		126659.00 	81435.00 	29120.00 	1373.00 							
150	上海长江出版交流基金会	2013	980000.00 	980000.00 	0.00 	980000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1057490.17 	1150000.00 	0.00 	5500.00 							
151	上海阎宝航社会公益基金会	2013	4177921.15 	4177921.15 	177921.15 	4000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5610439.91 	5054458.91 	546300.00 	9681.00 							
152	上海阮仪三城市遗产保护基金会	2013	1017527.30 	1017527.30 	0.00 	1017527.30 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		700530.20 	609594.00 	60000.00 	30306.20 							
153	上海阳光公益基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		-21020.42 	0.00 	6000.00 	11357.76 							
154	上海韩哲一教育扶贫基金会	2013	1526960.00 	1526960.00 	340000.00 	1186960.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1585735.74 	1428960.00 	46000.00 	65675.74 							
155	上海颜德馨中医药基金会	2013	100000.00 	100000.00 	100000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		533417.33 	492617.33 	39000.00 	1800.00 							
158	东北师大附中教育发展基金会	2013	9600000.00 	9600000.00 	4020000.00 	5580000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2176702.10 	2164224.00 	0.00 	12478.10 							
159	东北师范大学教育基金会	2013	4106011.95 	3564000.00 	824000.00 	2740000.00 	542011.95 	301512.80 	240499.15 	0	0	0	0	0	0	0	0	0		1941406.24 	1916700.24 	0.00 	24706.00 							
160	东南大学成贤学院教育发展基金会	2013	9019800.00 	9019800.00 	6800000.00 	2219800.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5539442.33 	5531028.63 	0.00 	8413.70 							
161	东南大学教育基金会	2013	32685376.93 	32685376.93 	0.00 	32685376.93 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		37245267.04 	37245267.04 	0.00 	0.00 							
162	东台市慈善基金会	2013	5921881.56 	5921881.56 	2468659.36 	3453222.20 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3512198.28 	3494876.20 	0.00 	6511.00 							
163	东台市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		43760.00 	41780.00 	0.00 	1980.00 							
164	东台市阳光助残基金会	2013	332400.00 	332400.00 	22500.00 	309900.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1409838.62 	1276160.00 	47801.80 	50391.70 							
165	东安县教育基金会	2013	1817883.70 	1817883.70 	388275.70 	1429608.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		684179.80 	615918.80 	0.00 	58126.00 							
166	东海县见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		49600.00 	49600.00 	0.00 	0.00 							
167	东莞市东莞理工学院教育发展基金会	2013	5698547.00 	698547.00 	0.00 	698547.00 	5000000.00 	0.00 	5000000.00 	0	0	0	0	0	0	0	0	0		2972451.52 	2732508.73 	0.00 	239942.79 							
168	东莞市医疗救济基金会	2013	3000700.00 	3000700.00 	700.00 	3000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		13415880.88 	12885031.00 	371532.70 	159317.18 							
169	东莞市残疾人福利基金会	2013	1577013.10 	1469233.50 	27500.00 	1441733.50 	107779.60 	82000.00 	25779.60 	0	0	0	0	0	0	0	0	0		2389778.90 	2271881.46 	0.00 	117897.44 							
170	东莞市沙田教育基金会	2013	512081.56 	512081.56 	30081.56 	482000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		271419.90 	240200.00 	31219.90 	0.00 							
171	东莞市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6626115.92 	6194632.00 	410898.82 	20585.10 							
172	东营市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		305315.94 	269332.08 	31245.06 	4738.80 							
174	东阳市社会治安综合治理基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		24790.00 	24000.00 	790.00 	0.00 							
175	东风公益基金会	2013	28020200.00 	28020200.00 	0.00 	28020200.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		23466107.00 	23465400.00 	0.00 	0.00 							
176	中关村教育基金会	2013	3000000.00 	3000000.00 	0.00 	3000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3008897.52 	3000000.00 	0.00 	7995.00 							
177	中兴通讯公益基金会	2013	52602001.97 	52602001.97 	1099001.97 	51503000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4396509.75 	4003301.00 	359104.23 	32702.20 							
178	中华健康快车基金会	2013	53654231.13 	23743481.13 	1301349.25 	22442131.88 	29910750.00 	0.00 	29910750.00 	0	0	0	0	0	0	0	0	0		24554590.55 	20505736.64 	1397540.15 	745265.89 							
179	中华全国体育基金会	2013	61215087.34 	61215087.34 	0.00 	61215087.34 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		24816803.31 	23044410.60 	586665.87 	927555.84 							
180	中华农业科教基金会	2013	296778.55 	0.00 	0.00 	0.00 	296778.55 	0.00 	296778.55 	0	0	0	0	0	0	0	0	0		9479605.02 	8568087.00 	705119.35 	190216.77 							
181	中华同心温暖工程基金会	2013	32053836.60 	32053836.60 	0.00 	32053836.60 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		20743520.42 	20250326.60 	362430.05 	130763.77 							
182	中华国际医学交流基金会	2013	27362881.80 	27362881.80 	0.00 	27362881.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		32943764.62 	16734922.28 	508580.00 	352969.01 							
183	中华国际科学交流基金会	2013	5020027.50 	5020027.50 	0.00 	5020027.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8472321.34 	7737731.56 	208999.05 	515790.73 							
184	中华少年儿童慈善救助基金会	2013	70253294.62 	69085405.80 	46200925.87 	22884479.93 	1167888.82 	6030.46 	1161858.36 	0	0	0	0	0	0	0	0	0		84782120.41 	81427103.15 	2208904.54 	1146112.72 							
185	中华思源工程扶贫基金会	2013	152575624.95 	148204615.54 	35347016.32 	112857599.22 	4371009.41 	0.00 	4371009.41 	0	0	0	0	0	0	0	0	0		149714069.04 	144556838.26 	4499217.66 	649710.24 							
186	中华文学基金会	2013	4545320.00 	4545320.00 	0.00 	4545320.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		11700062.33 	10600234.24 	747762.29 	308183.69 							
187	中华环境保护基金会	2013	54415957.82 	51600421.73 	4543480.20 	47056941.53 	2815536.09 	0.00 	2815536.09 	0	0	0	0	0	0	0	0	0		46226146.16 	41672127.90 	2997268.26 	1464144.40 							
188	中华社会救助基金会	2013	27448247.10 	27448247.10 	27448247.10 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		34783272.76 	31814085.44 	2369524.87 	597191.83 							
189	中华社会文化发展基金会	2013	17012000.00 	17012000.00 	1502000.00 	15510000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		19118188.05 	17404876.41 	756835.93 	954807.37 							
190	中华艺文基金会	2013	100000000.00 	100000000.00 	0.00 	100000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		19219011.37 	19214444.37 	0.00 	4567.00 							
191	中华见义勇为基金会	2013	17140830.00 	17140830.00 	4589830.00 	12551000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		16567952.42 	15877926.06 	470378.55 	219647.81 							
193	中南大学教育基金会	2013	66772457.88 	65969000.00 	14064000.00 	51905000.00 	803457.88 	0.00 	803457.88 	0	0	0	0	0	0	0	0	0		15172100.00 	15172100.00 	0.00 	0.00 							
194	中南民族大学教育发展基金会	2013	1532800.00 	1532800.00 	45000.00 	1487800.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		812800.00 	812800.00 	0.00 	0.00 							
195	中南财经政法大学教育发展基金会	2013	3695091.23 	2995250.00 	690050.00 	2305200.00 	699841.23 	0.00 	699841.23 	0	0	0	0	0	0	0	0	0		2481316.56 	2425006.60 	46800.00 	3509.96 							
196	中卫市公益慈善基金会	2013	4236624.50 	4236624.50 	1637475.00 	2599149.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6060465.02 	5795025.00 	23500.00 	241940.02 							
197	中国下一代教育基金会	2013	82278815.78 	82278815.78 	46457166.18 	35821649.60 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		84449146.09 	81418611.89 	2119048.64 	911485.56 							
198	中国交响乐发展基金会	2013	1234231.85 	1234231.85 	60520.00 	1173711.85 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8048816.81 	7300569.68 	645883.80 	99272.13 							
199	中国京剧艺术基金会	2013	40070.00 	0.00 	0.00 	0.00 	40070.00 	40070.00 	0.00 	0	0	0	0	0	0	0	0	0		4804720.09 	4361332.29 	319624.22 	103396.40 							
200	中国人口福利基金会	2013	64737252.35 	64641680.38 	18243357.78 	46398322.60 	95571.97 	0.00 	95571.97 	0	0	0	0	0	0	0	0	0		257234243.57 	251907925.65 	3679969.43 	1079117.88 							
201	中国人寿慈善基金会	2013	42051461.04 	42051461.04 	0.00 	42051461.04 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		30563233.12 	30529389.65 	0.00 	33843.47 							
202	中国人权发展基金会	2013	18798972.67 	18798972.67 	8001154.05 	10797818.62 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		61726563.50 	57617106.31 	2441226.58 	1668230.61 							
203	中国企业管理科学基金会	2013	740000.00 	740000.00 	0.00 	740000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4043381.37 	3801783.68 	30000.00 	211597.69 							
204	中国传媒大学南广学院教育发展基金会	2013	30082800.00 	30082800.00 	16446800.00 	13636000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2615100.31 	2520138.80 	33300.00 	48919.18 							
205	中国保护消费者基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2921967.02 	2635883.09 	270530.04 	15553.89 							
206	中国健康促进基金会	2013	46855203.00 	46855203.00 	0.00 	46855203.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		46019499.02 	42944753.74 	2142493.21 	931487.24 							
207	中国儿童少年基金会	2013	149805976.11 	136478798.97 	22969981.61 	113508817.36 	13327177.14 	55185.00 	13271992.14 	0	0	0	0	0	0	0	0	0		306002333.98 	296345987.59 	5884430.42 	3401296.89 							
208	中国光华科技基金会	2013	125834203.96 	124674104.97 	7765719.03 	116908385.94 	1160098.99 	0.00 	1160098.99 	0	0	0	0	0	0	0	0	0		530668057.38 	509618020.61 	9544980.02 	6683310.31 							
209	中国光彩事业基金会	2013	169787140.31 	169787140.31 	0.00 	169787140.31 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		105626756.85 	104183861.37 	697609.49 	745285.99 							
210	中国公安民警英烈基金会	2013	28881756.00 	28881756.00 	531756.00 	28350000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		23793769.20 	22455386.92 	269135.92 	194554.38 							
211	中国关心下一代健康体育基金会	2013	2912000.00 	2912000.00 	0.00 	2912000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6130344.82 	5589666.16 	273182.87 	267495.79 							
212	中国农业大学教育基金会	2013	21352786.24 	18998722.47 	11750742.47 	7247980.00 	2354063.77 	451741.75 	1902322.02 	0	0	0	0	0	0	0	0	0		13692478.24 	13671066.49 	0.00 	21411.75 							
213	中国出生缺陷干预救助基金会	2013	3276300.00 	3276300.00 	0.00 	3276300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10902457.58 	10457088.02 	234900.00 	210469.56 							
214	中国初级卫生保健基金会	2013	137642454.88 	136674587.10 	0.00 	136674587.10 	967867.78 	0.00 	967867.78 	0	0	0	0	0	0	0	0	0		141424019.30 	138208321.71 	1804265.47 	1411432.12 							
215	中国医学基金会	2013	7696551.00 	6696551.00 	458351.00 	6238200.00 	1000000.00 	0.00 	1000000.00 	0	0	0	0	0	0	0	0	0		21355222.44 	20506013.45 	656350.75 	180426.99 							
216	中国医药卫生事业发展基金会	2013	10000065.00 	10000065.00 	65.00 	10000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		24226651.02 	22344877.22 	952699.37 	922362.63 							
217	中国华侨公益基金会	2013	56135661.01 	55315937.75 	9453742.80 	45862194.95 	819723.26 	350633.10 	469090.16 	0	0	0	0	0	0	0	0	0		45824226.95 	44743506.83 	528494.86 	552225.26 							
218	中国华夏文化遗产基金会	2013	6760000.00 	6760000.00 	6760000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9161727.82 	8468311.47 	650079.96 	43336.39 							
219	中国华文教育基金会	2013	57166580.00 	56564780.00 	1975620.00 	54589160.00 	601800.00 	1800.00 	600000.00 	0	0	0	0	0	0	0	0	0		45702947.86 	43377238.07 	1064445.00 	1261264.79 							
220	中国博士后科学基金会	2013	885.00 	885.00 	885.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		799624052.08 	794518623.65 	3098293.77 	1041499.91 							
221	中国友好和平发展基金会	2013	36225230.49 	34178492.93 	3551622.00 	30626870.93 	2046737.56 	153075.35 	1893662.21 	0	0	0	0	0	0	0	0	0		33149468.08 	31600768.76 	1256211.35 	292466.24 							
222	中国发展研究基金会	2013	71389529.93 	44893555.18 	158852.58 	44734702.60 	26495974.75 	308210.00 	26187764.75 	0	0	0	0	0	0	0	0	0		59082270.60 	51342100.15 	6575072.91 	1165097.54 							
223	中国古生物化石保护基金会	2013	29957.00 	29957.00 	29957.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9473284.82 	8660771.33 	794301.97 	95894.78 							
225	中国和平发展基金会	2013	3410861.00 	3410861.00 	0.00 	3410861.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		27768345.31 	25981460.82 	1006661.99 	780222.50 							
226	中国国际战略研究基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1733438.43 	1568933.35 	125830.92 	8226.00 							
227	中国国际文化交流基金会	2013	15142827.84 	11469200.00 	0.00 	11469200.00 	3673627.84 	0.00 	3673627.84 	0	0	0	0	0	0	0	0	0		11512898.30 	11180467.84 	216300.00 	116130.46 							
228	中国国际问题研究基金会	2013	5087956.80 	5087956.80 	1000000.00 	4087956.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8716614.06 	7833381.98 	401810.00 	481422.08 							
229	中国地质大学(武汉)教育发展基金会	2013	4625356.00 	4625356.00 	4625356.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3753810.25 	3747887.55 	0.00 	5922.70 							
230	中国妇女发展基金会	2013	365857482.20 	355370710.95 	19469605.51 	335901105.44 	10486771.25 	227011.98 	10259759.27 	0	0	0	0	0	0	0	0	0		402617350.77 	394296909.52 	3415279.34 	4905161.91 							
231	中国孔子基金会	2013	4557129.23 	4557129.23 	14923.00 	4542206.23 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4840906.04 	4437834.03 	319496.86 	83575.15 							
232	中国宋庆龄基金会	2013	139695214.37 	139695214.37 	0.00 	139695214.37 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		174792093.34 	169859550.56 	0.00 	4650684.12 							
233	中国少年儿童文化艺术基金会	2013	3873775.98 	3873775.98 	3873775.98 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3921807.39 	3787849.66 	92104.26 	41853.47 							
235	中国志愿服务基金会	2013	75984101.56 	75984101.56 	1123598.34 	74860503.22 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		78829221.70 	78161501.00 	549548.00 	118172.70 							
236	中国扶贫基金会	2013	438245727.54 	426258000.03 	96248044.74 	330009955.29 	11987727.51 	64518.20 	11923209.31 	0	0	0	0	0	0	0	0	0		340167647.29 	322419886.78 	12616104.46 	5131656.05 							
237	中国拥军优属基金会	2013	2627111.00 	2627111.00 	902111.00 	1725000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		19384068.07 	18666372.69 	353011.00 	185770.88 							
238	中国教师发展基金会	2013	3926525.73 	3926525.73 	492431.49 	3434094.24 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		22628044.45 	21165657.10 	620190.66 	834041.39 							
239	中国教育发展基金会	2013	208843292.10 	94503931.81 	7913870.50 	86590061.31 	114339360.29 	114339360.29 	0.00 	0	0	0	0	0	0	0	0	0		1896766231.18 	1894351102.40 	1202436.21 	1209642.72 							
240	中国敦煌石窟保护研究基金会	2013	5353835.18 	5279051.08 	1579051.08 	3700000.00 	74784.10 	56747.80 	18036.30 	0	0	0	0	0	0	0	0	0		3326154.62 	3084789.14 	87558.00 	153807.48 							
241	中国文学艺术基金会	2013	44755320.01 	44755320.01 	3031000.01 	41724320.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		117033024.77 	112549346.91 	2462851.64 	1991439.72 							
242	中国文物保护基金会	2013	10228600.00 	10228600.00 	2685000.00 	7543600.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7053184.11 	6446832.11 	550444.55 	55907.45 							
243	中国检察官教育基金会	2013	20840000.00 	20840000.00 	0.00 	20840000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		31515741.96 	30331417.75 	638997.61 	534385.85 							
244	中国残疾人福利基金会	2013	123188694.94 	96338098.32 	1652177.24 	94685921.08 	26850596.62 	390202.39 	26460394.23 	0	0	0	0	0	0	0	0	0		332446220.65 	318352173.97 	6449152.12 	7644894.56 							
245	中国民航科普基金会	2013	300000.00 	300000.00 	0.00 	300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8500999.12 	7528368.08 	560765.50 	391073.11 							
246	中国治理荒漠化基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7257435.01 	6966124.64 	119416.22 	171894.15 							
247	中国法学交流基金会	2013	2541100.00 	2541100.00 	0.00 	2541100.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8270772.16 	7457871.46 	700306.33 	43871.69 							
248	中国法律援助基金会	2013	29865999.30 	29865999.30 	266075.00 	29599924.30 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		133109573.82 	126180491.68 	4122330.65 	2806751.49 							
249	中国海油海洋环境与生态保护公益基金会	2013	55162341.36 	55162341.36 	0.00 	55162341.36 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		62440426.97 	59732372.80 	0.00 	361983.00 							
250	中国煤矿尘肺病防治基金会	2013	4693244.17 	4693244.17 	124744.17 	4568500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10726112.28 	9781840.94 	679940.00 	264331.34 							
251	中国煤矿文化宣传基金会	2013	200000.00 	200000.00 	0.00 	200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1552553.49 	1351283.90 	171644.00 	29625.59 							
252	中国牙病防治基金会	2013	1258000.00 	1258000.00 	0.00 	1258000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2487872.00 	2333091.30 	55200.00 	99580.70 							
253	中国生物多样性保护与绿色发展基金会	2013	2990000.00 	2990000.00 	50000.00 	2940000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3650853.17 	3321494.30 	224100.00 	105258.87 							
254	中国电影基金会	2013	3813500.00 	3813500.00 	0.00 	3813500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4593657.95 	3866189.46 	646884.05 	80584.44 							
255	中国留学人才发展基金会	2013	84268487.38 	84268487.38 	84268487.38 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		64046762.12 	58450702.62 	2495303.53 	3098978.04 							
256	中国癌症基金会	2013	33360585.46 	32083745.18 	409860.13 	31673885.05 	1276840.28 	0.00 	1276840.28 	0	0	0	0	0	0	0	0	0		1671489902.81 	1656579050.59 	2718145.49 	1652224.16 							
257	中国益民文化建设基金会	2013	3300000.00 	3300000.00 	1000000.00 	2300000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2725341.61 	2495000.00 	65000.00 	165341.61 							
258	中国矿业大学教育发展基金会	2013	14671422.80 	14671422.80 	14671422.80 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		15410136.90 	15368000.00 	0.00 	42136.90 							
259	中国社会福利基金会	2013	170869013.67 	163351697.44 	51783766.30 	111567931.14 	7517316.23 	0.00 	7517316.23 	0	0	0	0	0	0	0	0	0		156384252.30 	145252998.21 	10343030.97 	788223.12 							
260	中国禁毒基金会	2013	8602800.00 	8602800.00 	1100000.00 	7502800.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		12305872.18 	11852439.45 	331606.60 	121826.13 							
261	中国科学技术大学教育基金会	2013	30665412.12 	29230130.65 	2015622.75 	27214507.90 	1435281.47 	513754.68 	921526.79 	0	0	0	0	0	0	0	0	0		19113022.76 	19016024.16 	0.00 	96998.60 							
262	中国科技馆发展基金会	2013	8000000.00 	8000000.00 	0.00 	8000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6709384.08 	6215166.29 	16300.00 	477917.79 							
263	中国移动慈善基金会	2013	36000000.00 	36000000.00 	0.00 	36000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		38310596.00 	38300000.00 	0.00 	10596.00 							
264	中国红十字基金会	2013	112757837.67 	110961805.78 	20997408.63 	89964397.15 	1796031.89 	66712.88 	1729319.01 	0	0	0	0	0	0	0	0	0		294070302.64 	282617936.49 	5624207.91 	5125932.49 							
265	中国经济改革研究基金会	2013	2493000.00 	2493000.00 	408000.00 	2085000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1048537.17 	923251.00 	15677.59 	99608.58 							
