机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
2751	福州市教育基金会	2013	21699789.60 	0	0		0	0	0	0	21699789.60 	14599985.56 	0	0	0	14599985.56 	758808.02 		6340996.02	0.00 	0	0		0	0	0.00 	958107.60 	958107.60 	0	198919.27 	0.00 	0.00 	198919.27 	-758808.02 		1517996.35 
2752	福州市鼓楼春芽教育基金会	2013	305944.80 	0	0		0	0	0	0	305944.80 	100000.00 	0	0	0	100000.00 	0.00 		205944.8	4111178.21 	0	0		0	0	0.00 	9258.07 	4120436.28 	56315	8260.40 	0.00 	0.00 	64575.40 	0.00 		4055860.88 
2753	福州见义勇为基金会	2013	0.00 	0	0		0	2886400	0	0	2886400.00 	3237800.00 	0	0	0	3237800.00 	-351400.00 		0	156089.00 	0	0		0	0	0.00 	0.00 	156089.00 	1165473.48	432589.22 	0.00 	0.00 	1598062.70 	351400.00 		-587549.39 
2754	福建中医药大学教育发展基金会	2013	663500.00 	0	0		0	0	0	0	663500.00 	1362326.96 	0	0	0	1362326.96 	-100000.00 		-598826.96	0.00 	0	0		0	0	0.00 	17406.02 	17406.02 	1011611.5	5771.91 	0.00 	0.00 	1017383.41 	100000.00 		-1099977.39 
2755	福建农林大学安溪茶学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5000000.00 	0	0		0	0	0.00 	3548.61 	5003548.61 	0	0.00 	0.00 	0.00 	0.00 	0.00 		5003548.61 
2756	福建农林大学教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	10694284.00 	0	0		0	0	0.00 	213726.50 	10908010.50 	1400783.85	46142.40 	0.00 	0.00 	1446926.25 	0.00 		9461084.25 
2757	福建医科大学教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1197118.50 	0	0		0	0	0.00 	5310.54 	1202429.04 	444270	2140.00 	0.00 	0.00 	446410.00 	0.00 		756019.04 
2758	福建华侨大学教育基金会	2013	53995463.80 	0	0		0	0	1750684.93	9706.73	55755855.46 	22377527.64 	0	0	0	22377527.64 	2192.60 		33376135.22	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	10441.00 	353118.92 	0.00 	363559.92 	-2192.60 		3138671.11 
2759	福建卢嘉锡科学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	140000.00 	0	0		0	0	394062.67 	257.29 	534319.96 	436465.5	7638.10 	0.00 	0.00 	444103.60 	0.00 		90216.36 
2760	福建卫生职业技术学院教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	7829.60 	7829.60 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2761	福建吴孟超科技教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	11563900.00 	0	0		0	0	0.00 	14712.01 	11578612.01 	1910644.4	77523.90 	0.00 	149.36 	1988317.66 	0.00 		9590294.35 
2762	福建喜盈门慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2470000.00 	0	0		0	0	0.00 	2548.38 	2472548.38 	2395000	33911.50 	0.00 	0.00 	2428911.50 	0.00 		43636.88 
2763	福建大丰文化基金会	2013	100000.00 	0	0		0	0	0	0	100000.00 	0.00 	0	0	0	0.00 	600000.00 		0	1382469.50 	0	0		0	0	1700000.00 	20526.79 	3102996.29 	3478772.79	362822.31 	19233.80 	0.00 	3860828.90 	0.00 		-157832.61 
2764	福建宏利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	460000.00 	0	0		0	0	0.00 	875.62 	460875.62 	396514.74	41481.14 	0.00 	0.00 	437995.88 	0.00 		22879.74 
2765	福建富闽基金会	2013	0.00 	0	0		0	1030000	0	0	1030000.00 	1004052.00 	0	0	0	1004052.00 	0.00 		25948	6000000.00 	0	0		0	0	0.00 	4786027.26 	10786027.26 	2288943.11	367746.11 	52298.60 	0.00 	2708987.82 	0.00 		8077039.44 
2766	福建尚德教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5364000.00 	0	0		0	0	118604.07 	24665.65 	5507269.72 	6081057.35	538511.27 	0.00 	0.00 	6619568.62 	0.00 		-1112298.90 
2767	福建工程学院教育发展基金会	2013	1040000.00 	0	0		0	0	0	0	1040000.00 	0.00 	0	0	0	0.00 	0.00 		1040000	0.00 	0	0		0	0	0.00 	5308.70 	5308.70 	0	400.00 	0.00 	0.00 	400.00 	0.00 		4908.70 
2768	福建师范大学附属中学正祥教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2906000.00 	0	0		0	0	0.00 	7068.30 	2913068.30 	227828.15	24798.50 	0.00 	0.00 	252626.65 	0.00 		2660441.65 
2769	福建张天福茶叶发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	261321.00 	0	0		0	0	0.00 	342805.75 	604126.75 	292037.3	30811.35 	0.00 	0.00 	322848.65 	0.00 		281278.10 
2771	福建江夏慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	10176000.00 	0	0		0	0	3336111.13 	22337.91 	13534449.04 	14143789	401404.68 	0.00 	0.00 	14545193.68 	0.00 		-1010744.64 
2772	福建海西青年创业基金会	2013	0.00 	0	0		0	5360000	0	4681.14	5364681.14 	4982345.50 	0	0	0	4982345.50 	0.00 		382335.64	1855217.00 	0	0		0	0	0.00 	5667.12 	1860884.12 	2558945.08	595433.70 	2301.00 	0.00 	3156679.78 	0.00 		1295795.66 
2773	福建益闽干部教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1000000.00 	0	0		0	0	0.00 	2257.28 	1002257.28 	724270	53630.56 	4840.00 	0.00 	782740.56 	0.00 		219516.72 
2774	福建省上杭县杭川慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	40000.00 	0	0		0	0	200000.00 	336.67 	240336.67 	214000	29386.00 	0.00 	220.00 	243606.00 	0.00 		-3269.33 
2775	福建省中小学幼儿教师奖励基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	72000.00 	0	0		0	0	653674.47 	74325.53 	800000.00 	623184.51	42628.78 	0.00 	0.00 	665813.29 	0.00 		134186.71 
2776	福建省亚通助学助残基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	277511.60 	0	0		0	0	0.00 	255.40 	277767.00 	174061.6	15019.20 	0.00 	0.00 	189080.80 	0.00 		88686.20 
2777	福建省人口福利基金会	2013	500000.00 	0	0		0	0	0	0	500000.00 	500000.00 	0	0	0	500000.00 	0.00 		0	0.00 	0	0		0	0	0.00 	47279.21 	47279.21 	1576500	120795.53 	0.00 	657.75 	1697953.28 	0.00 		-1650674.07 
2778	福建省侨联事业发展基金会	2013	581811.30 	0	0		0	0	0	0	581811.30 	689000.00 	0	0	0	689000.00 	146811.30 		-254000	280000.00 	0	0		0	0	0.00 	121983.80 	401983.80 	559608.2	35014.43 	0.00 	0.00 	594622.63 	-146811.30 		-45827.53 
2779	福建省公安民警英烈基金会	2013	0.00 	0	0		0	0	0	0	0.00 	1625026.90 	0	0	0	1625026.90 	0.00 		-1625026.9	2619539.47 	0	0		0	0	0.00 	192019.78 	2811559.25 	1905901.1	198597.39 	0.00 	21.00 	2104519.49 	0.00 		707039.76 
2780	福建省兴业慈善基金会	2013	2234619.80 	0	0		0	0	0	0	2234619.80 	2663251.80 	0	0	0	2663251.80 	0.00 		-428632	5000000.00 	0	0		0	0	1052146.20 	3540.82 	6055687.02 	3500392.7	186876.96 	0.00 	0.00 	3687269.66 	0.00 		2368417.36 
2781	福建省农爱工程慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	500000.00 	0	0		0	0	0.00 	6107.13 	506107.13 	434700	42136.37 	0.00 	0.00 	476836.37 	0.00 		29270.76 
2783	福建省博源文献艺术基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2785	福建省发展体育事业基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2786	福建省同心慈善基金会	2013	1697250.60 	0	0		0	0	0	0	1697250.60 	575964.84 	0	0	0	575964.84 	0.00 		1121285.76	1811912.31 	0	0		0	0	0.00 	60684.39 	1872596.70 	822362.44	124742.78 	119978.00 	0.00 	1067083.22 	0.00 		805513.48 
2788	福建省商盟公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	146000.00 	0	0		0	0	0.00 	135084.57 	281084.57 	230000	24807.45 	0.00 	0.00 	254807.45 	0.00 		26277.12 
2789	福建省夕阳红助老基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	200000.00 	0	0		0	0	0.00 	380513.17 	580513.17 	160000	15979.08 	0.00 	0.00 	175979.08 	0.00 		404534.09 
2790	福建省妇女儿童发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	7869559.81 	0	0		0	0	0.00 	393643.04 	8263202.85 	3279922.54	113155.85 	0.00 	0.00 	3393078.39 	0.00 		4870124.46 
2791	福建省少数民族发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1880000.00 	0	0		0	0	0.00 	112418.34 	1992418.34 	2330000	121618.08 	0.00 	0.00 	2451618.08 	0.00 		-459199.74 
2792	福建省平和广兆中学教育基金会	2013	785000.00 	0	0		0	0	0	7799.86	792799.86 	53100.00 	1709.25	0	0	54809.25 	0.00 		737990.61	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2793	福建省志愿服务基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4272427.60 	0	0		0	0	0.00 	18763.98 	4291191.58 	4319380	19187.80 	0.00 	0.00 	4338567.80 	0.00 		-47376.22 
2794	福建省恒申慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	1264.09 	1264.09 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2795	福建省扶贫基金会	2013	2605000.00 	0	0		0	600000	0	0	3205000.00 	4210000.00 	0	0	0	4210000.00 	0.00 		-1005000	2770000.00 	0	0		0	0	446660.00 	4031.00 	3220691.00 	1830396.8	232805.98 	0.00 	0.00 	2063202.78 	0.00 		1157488.22 
2796	福建省拓福文教基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	150000.00 	0	0		0	0	68398.90 	0.00 	218398.90 	184299	12135.00 	-388.50 	0.00 	196045.50 	0.00 		22353.40 
2797	福建省教育考试发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	17104.26 	17104.26 	383698	2500.00 	0.00 	0.00 	386198.00 	0.00 		-369093.74 
2798	福建省林森基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2000000.00 	0	0		0	12640218	0.00 	4625.83 	14644843.83 	12640218	0.00 	0.00 	0.00 	12640218.00 	0.00 		2004625.83 
2799	福建省正荣公益基金会	2013	9613000.00 	0	0		0	0	0	0	9613000.00 	7327400.35 	0	0	0	7327400.35 	2177511.61 		108088.04	4455800.00 	0	0		0	0	0.00 	6917.16 	4462717.16 	3525442.97	188941.60 	8858.00 	0.00 	3723242.57 	-2177511.61 		2916986.20 
2800	福建省残疾人福利基金会	2013	7286794.66 	0	0		0	1500000	0	0	8786794.66 	16479374.66 	0	0	0	16479374.66 	1050.00 		-7693630	10664519.77 	0	0		0	550000	847709.27 	1203971.56 	13266200.60 	6755765.18	917058.97 	287983.80 	307.43 	7961115.38 	-1050.00 		5306135.22 
2801	福建省泉州第五中学教育基金会	2013	5000000.00 	0	0		0	0	0	0	5000000.00 	0.00 	0	0	0	0.00 	0.00 		5000000	5407340.46 	0	0		0	0	0.00 	412537.69 	5819878.15 	2822784.6	224497.08 	0.00 	1132625.00 	4179906.68 	0.00 		1639971.47 
2802	福建省泉州贤銮福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	2561653.00 	2561653.00 	2011654.64	190247.87 	0.00 	0.00 	2201902.51 	0.00 		836732.99 
2803	福建省海峡新闻事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	2065.40 	0.00 	1776.88 	3842.28 	0.00 		-3842.28 
2804	福建省海西原生态发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	27119.80 	0.00 	-318.01 	26801.79 	0.00 		-26801.79 
2805	福建省消防事业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	713500.00 	0	0		0	0	0.00 	62579.29 	776079.29 	363367.8	36371.27 	0.00 	0.00 	399739.07 	0.00 		376340.22 
2806	福建省漳州中扬梅香慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	200000.00 	0.00 	200000.00 	652800	44000.00 	0.00 	383.14 	697183.14 	0.00 		-497183.14 
2807	福建省潘振东教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	30000.00 	0	0		0	0	0.00 	24681.83 	54681.83 	2560000	201765.77 	0.00 	1389.50 	2763155.27 	0.00 		-2708473.44 
2809	福建省王清海职业教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	608873.88 	608873.88 	517361.6	20044.40 	0.00 	772.50 	538178.50 	0.00 		70695.38 
2811	福建省石狮市卢祖荫教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	195000.00 	0	0		0	0	0.00 	401442.86 	596442.86 	477800	18057.50 	0.00 	0.00 	495857.50 	0.00 		100585.36 
2812	福建省石竹慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4724100.00 	0	0		0	0	0.00 	17531.42 	4741631.42 	11053000	170626.90 	0.00 	0.00 	11223626.90 	0.00 		-6481995.48 
2813	福建省老龄事业发展基金会	2013	0.00 	0	0		0	500000	0	0	500000.00 	283500.00 	0	0	0	283500.00 	0.00 		216500	2100000.00 	0	0		0	1000000	0.00 	60099.76 	3160099.76 	532500	641856.64 	0.00 	0.00 	1174356.64 	0.00 		1985743.12 
2814	福建省胡金定教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	185002.94 	185002.94 	185002.94	200.00 	0.00 	0.00 	185200.00 	0.00 		-197.06 
2815	福建省见义勇为基金会	2013	5258585.70 	0	0		0	0	0	0	5258585.70 	73800.00 	0	0	0	73800.00 	0.00 		5184785.7	3190580.00 	0	0		0	3163000	217529.18 	22683.85 	6593793.03 	7110118.93	798373.35 	149750.00 	0.00 	8058242.28 	0.00 		-1464449.25 
2817	福建省逸仙教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	161300.03 	0	0		0	0	0.00 	260088.05 	421388.08 	600000	14270.00 	0.00 	0.00 	614270.00 	0.00 		-192881.92 
2818	福建省邓子基教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	126000.00 	0	0		0	0	0.00 	1678960.22 	1804960.22 	2702084.72	1270495.61 	0.00 	0.00 	3972580.33 	0.00 		-2167620.11 
2819	福建省郭文梯教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1470000.00 	0	0		0	0	0.00 	0.00 	1470000.00 	2770315.89	146043.38 	0.00 	0.00 	2916359.27 	0.00 		522048.80 
2821	福建省闽商文化发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5309589.04 	0	0		0	0	0.00 	11511.32 	5321100.36 	1687354.53	208571.26 	190078.50 	0.00 	2086004.29 	0.00 		3235096.07 
2822	福建省青少年发展基金会	2013	29508210.67 	0	0		0	0	0	0	29508210.67 	24534021.72 	0	0	0	24534021.72 	0.00 		4974188.95	132343.70 	0	0		0	0	0.00 	777458.31 	909802.01 	222567	1500207.62 	56601.30 	3891.32 	1783267.24 	0.00 		-873465.23 
2823	福建省黄仲咸教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	18677902.23		0	0	2876175.00 	308442.07 	21862519.30 	19089543.5	1599722.24 	120569.61 	57980.54 	20867815.89 	0.00 		994703.11 
2824	福建省龙岩市李新炎慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	11191000.00 	0	0		0	0	3312213.34 	4493388.77 	18996602.11 	8062388.5	413270.36 	0.00 	0.00 	8475658.86 	0.00 		10520943.25 
2825	福建省龙岩市邱家宗慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	420000.00 	0	0		0	0	0.00 	401.94 	420401.94 	357500	17117.14 	0.00 	0.00 	374617.14 	0.00 		45784.80 
2826	福建省龙岩扶贫基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	200000.00 	0	0		0	0	0.00 	701373.49 	901373.49 	880000	70938.00 	0.00 	0.00 	950938.00 	0.00 		-49564.51 
2827	福建福光基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	812831.00 	0	0		0	0	0.00 	1160230.64 	1973061.64 	1854688.15	111331.90 	376118.81 	191.00 	2342329.86 	0.00 		-369267.62 
2828	福建福海文教基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	287430.00 	0	0		0	0	0.00 	647.70 	288077.70 	373620.99	46551.54 	0.00 	0.00 	420172.53 	0.00 		-132094.83 
2829	福建自然门教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	47541.06 	47541.06 	225000	3319.90 	0.00 	0.00 	228319.90 	0.00 		-180778.84 
2831	福建运盛青年基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	320000	305833.34 	2100.40 	627933.74 	530749.4	38998.57 	0.00 	0.00 	569747.97 	0.00 		58185.77 
2832	福建闽西陈景河教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1500000.00 	0	0		0	0	0.00 	1080563.54 	2580563.54 	1305967	15735.70 	0.00 	0.00 	1321702.70 	0.00 		1258860.84 
2833	福建陈燕平慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	111309.56 	111309.56 	718479	72666.20 	0.00 	0.00 	791145.20 	0.00 		-679835.64 
2834	福建集美大学教育发展基金会	2013	16555640.78 	0	0		0	0	0	0	16555640.78 	8756272.20 	0	0	0	8756272.20 	0.00 		7799368.58	0.00 	0	0		0	0	0.00 	38852.06 	38852.06 	0	12975.74 	0.00 	0.00 	12975.74 	0.00 		25876.32 
2835	福鼎市家景助学基金会	2013	1000000.00 	0	0		0	0	0	0	1000000.00 	0.00 	0	0	0	0.00 	0.00 		1000000	0.00 	0	0		0	0	0.00 	122968.55 	122968.55 	951000	95870.91 	-434.41 	6889.93 	1053326.43 	0.00 		-930357.88 
2837	科左后旗扶贫助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	169107.00 	0	0		0	200000	0.00 	0.00 	369107.00 	260065	24536.40 	0.00 	0.00 	284601.40 	0.00 		84505.60 
2839	秦皇岛摩诃佛缘慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4722.00 	0	0		0	0	0.00 	456.94 	5178.94 	5182.7	0.00 	0.00 	36.00 	5218.70 	0.00 		-39.76 
2840	紫金山天文台小行星基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	160660.00 	0	0		0	0	0.00 	456075.74 	616735.74 	485781.5	60252.44 	0.00 	127259.62 	673293.56 	0.00 		-56557.82 
2841	紫金矿业慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	23851993.10 	0	0		0	0	7333333.00 	2294493.40 	33479819.50 	30845228	34217.00 	0.00 	710.50 	30880155.50 	0.00 		2599664.00 
2842	红河哈尼族彝族自治州见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	140000.00 	0	0	0	140000.00 	0.00 		-140000	0.00 	0	0		0	0	0.00 	79421.60 	79421.60 	0	11418.50 	0.00 	0.00 	11418.50 	0.00 		68003.10 
2843	纪念苏天·横河仪器仪表人才发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	615312		0	0	0.00 	132885.09 	748197.09 	1051793.31	114175.39 	0.00 	0.00 	1165968.70 	0.00 		-417771.61 
2844	纺织之光科技教育基金会	2013	313500.00 	0	0		0	0	0	0	313500.00 	0.00 	0	0	0	0.00 	1055996.18 		-742496.18	6400000.00 	0	0		0	0	8561982.02 	189065.07 	15151047.09 	8684974.93	902837.78 	0.00 	0.00 	9587812.71 	-1055996.18 		6619230.56 
2845	绍兴县中厦慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	198400.00 	0	0		0	0	0.00 	0.00 	198400.00 	723781.9	4500.00 	0.00 	-3226.92 	725054.98 	0.00 		-720654.98 
2846	绍兴县人民教育基金会	2013	6301500.00 	0	0		0	0	0	0	6301500.00 	10296000.00 	0	0	0	10296000.00 	0.00 		-3994500	25232267.00 	0	0		0	0	0.00 	118478.85 	25350745.85 	14915044	72351.50 	0.00 	0.00 	14987395.50 	0.00 		10363350.35 
2847	绍兴县小百花越剧基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	191536	-124863.79	0	66672.21 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2848	绍兴市上虞区人民教育基金会	2013	3285336.70 	0	0		0	0	0	0	3285336.70 	3292003.70 	0	0	0	3292003.70 	0.00 		0	0.00 	0	0		0	0	0.00 	28975.30 	28975.30 	0	50693.00 	0.00 	0.00 	50693.00 	0.00 		0.00 
2849	绍兴市人民教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5504600.00 	0	0		0	0	0.00 	80529.78 	5585129.78 	10423566	446878.97 	0.00 	0.00 	10870444.97 	0.00 		-4885315.19 
2850	绍兴市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1259000.00 	0	0		0	241000	0.00 	8551.58 	1508551.58 	928229.5	42613.64 	0.00 	0.00 	970843.14 	0.00 		537708.44 
2851	绍兴市越城区人民教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2587200.00 	0	0		0	0	0.00 	48376.86 	2635576.86 	3823014	1650.70 	0.00 	0.00 	3824664.70 	0.00 		-1189087.84 
2852	绩溪县教育基金会	2013	61000.00 	0	0		0	0	0	0	61000.00 	61000.00 	0	0	0	61000.00 	0.00 		0	100000.00 	0	0		0	0	116430.14 	3136.63 	219566.77 	47000	1200.00 	0.00 	0.00 	48200.00 	0.00 		171366.77 
2853	绵阳市关心下一代基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	620000.00 	0	0		0	4000000	0.00 	7546.02 	4627546.02 	0	0.00 	0.00 	0.00 	0.00 	0.00 		4627546.02 
2854	绵阳市教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	59926.82 	0	0		0	0	319865.87 	0.00 	379792.69 	204942.12	6089.00 	0.00 	0.00 	211031.12 	0.00 		168761.57 
2855	绵阳市涪城区益生教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	699800.00 	0	0		0	0	68076.26 	0.00 	767876.26 	756219.18	10956.20 	0.00 	0.00 	767175.38 	0.00 		700.88 
2856	缙云县人民教育基金会	2013	4244042.10 	0	0		0	0	0	0	4244042.10 	680742.10 	0	0	0	680742.10 	0.00 		3563300	681000.00 	0	0		0	50000	0.00 	362.05 	731362.05 	16708283.5	49928.95 	121.00 	0.00 	16758333.45 	0.00 		-16026971.40 
2857	罗定市泗纶庭英教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	7852.95 	7852.95 	191500	11018.00 	0.00 	0.00 	202518.00 	0.00 		-194665.05 
