机构ID	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_oid	fp_yr	fp_csh	fp_sti	fp_rec	fp_prp	fp_rm	fp_deex	fp_onin	fp_otfl	fp_tofl	fp_lost	fp_lode	fp_loin	fp_loto	fp_fior	fp_fide	fp_fias	fp_inbu	fp_clas	fp_fifx	fp_fito	fp_noas	fp_agas	fp_asto	fp_shbo	fp_shpa	fp_shsa	fp_shta	fp_fra	fp_prex	fp_prde	fp_ode	fp_otde	fp_flde	fp_lobo	fp_lopa	fp_otld	fp_ldto	fp_agd	fp_det	fp_unls	fp_lims	fp_ntt	fp_tt
106	2013	234596341.6	3174000	49698.94	0	0	0	0	0	237820040.5	0	0	0	0	33920264.49	12675412.07	21244852.42	0	0	0	21244852.42	0	0	259064893	0	582536.44	0	0	0	0	0	0	0	582536.44	0	0	0	0	0	582536.44	23362054.84	235120301.7	258482356.5	259064893
107	2013	1629876.6	14430935.91	300000	0	0	0	0	0	16360812.51	0	0	0	0	0	0	0	0	0	0	0	0	0	16360812.51	0	198854.8	0	3498.8	0	0	0	0	0	202353.6	0	0	0	0	0	202353.6	16158458.91	0	16158458.91	16360812.51
109	2013	5015088.09	0	0	0	0	0	0	0	5015088.09	0	0	0	0	0	0	0	0	0	0	0	0	0	5015088.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5015088.09	0	5015088.09	5015088.09
110	2013	15109157.71	0	0	0	0	0	0	0	15109157.71	25000000	0	0	25000000	28669	25093.96	3575.04	0	0	0	3575.04	0	0	40112732.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40112732.75	0	40112732.75	40112732.75
111	2013	2002382.59	0	1000	0	0	0	0	0	2003382.59	0	0	0	0	0	0	0	0	0	0	0	0	0	2003382.59	0	254450	9000	30	0	0	0	0	0	263480	0	0	0	0	0	263480	1739902.59	0	1739902.59	2003382.59
112	2013	3419125.18	0	0	0	0	0	0	0	3419125.18	0	0	0	0	0	0	0	0	0	0	0	0	0	3419125.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3419125.18	0	3419125.18	3419125.18
114	2013	2655961.19	0	0	0	0	0	0	0	2655961.19	0	0	0	0	0	0	0	0	0	0	0	0	0	2655961.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2655961.19	2655961.19	2655961.19
115	2013	2083663.76	12739498.61	0	0	0	0	0	0	14823162.37	0	0	0	0	11820	8421.75	3398.25	0	0	0	3398.25	0	0	14826560.62	0	0	0	2477.31	0	0	0	0	0	2477.31	0	0	0	0	0	2477.31	14363627.01	460456.3	14824083.31	14826560.62
116	2013	49839.24	26200000	150240	0	0	0	0	0	26400079.24	5760000	0	0	5760000	8703	3079.8	5623.2	0	0	0	5623.2	0	0	32165702.44	0	5657680	0	5932.5	0	0	0	0	0	5663612.5	0	0	0	0	0	5663612.5	26476284.96	25804.98	26502089.94	32165702.44
117	2013	74477835	195700000	0	0	0	0	0	0	270177835	0	0	0	0	0	0	0	0	610495000	0	610495000	0	0	880672835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880672835	0	880672835	880672835
118	2013	2585817.12	0	20300	0	0	0	0	0	2606117.12	3700000	0	0	3700000	735822	679650.22	56171.78	0	0	0	56171.78	0	0	6362288.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6362288.9	0	6362288.9	6362288.9
119	2013	9670029.54	7830358.16	342427.34	0	0	0	0	0	17842815.04	2442460.32	0	0	2442460.32	0	0	0	0	0	0	0	0	0	20285275.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13147185.3	7138090.06	20285275.36	20285275.36
120	2013	4543003.04	0	0	0	0	0	0	0	4543003.04	0	0	0	0	0	0	0	0	0	0	0	0	0	4543003.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4543003.04	0	4543003.04	4543003.04
121	2013	313378.99	1700000	1236000	0	0	0	0	0	3249378.99	0	0	0	0	0	0	0	0	0	0	0	0	0	3249378.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3249378.99	0	3249378.99	3249378.99
122	2013	2072062.77	1000000	832.76	0	0	0	0	0	3072895.53	34900000	0	0	34900000	229131	177659.96	51471.04	0	0	0	51471.04	0	0	38024366.57	0	978800	0	0	0	0	0	0	0	978800	0	0	0	0	0	978800	37045566.57	0	37045566.57	38024366.57
123	2013	2191075.55	75000000	0	0	0	0	0	0	77191075.55	252000000	0	0	252000000	22700	21884	816	0	0	0	816	0	0	329191891.6	0	0	0	280	0	0	0	0	0	280	0	0	0	0	0	280	329191611.6	0	329191611.6	329191891.6
124	2013	887427.04	0	59570	3500	0	0	0	0	950497.04	0	0	0	0	16928	16928	0	0	0	0	0	0	0	950497.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950497.04	0	950497.04	950497.04
125	2013	6464424.48	53000000	0	0	0	0	0	0	59464424.48	16534777.47	0	0	16534777.47	4714644.65	791195.91	3923448.74	0	0	0	3923448.74	0	6000000	85922650.69	0	607320	0	5491.8	0	0	0	2750000	0	3362811.8	0	6263527.7	0	6263527.7	6333640.13	15959979.63	69962671.06	0	69962671.06	85922650.69
126	2013	5503493.81	24000000	0	0	0	0	0	0	29503493.81	0	0	0	0	4599	145.64	4453.36	0	0	0	4453.36	0	0	29507947.17	0	0	0	111277.69	0	0	0	0	0	111277.69	0	0	0	0	0	111277.69	29396669.48	0	29396669.48	29507947.17
127	2013	3970398.1	0	0	0	0	0	0	0	3970398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3970398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3970398.1	3970398.1	3970398.1
128	2013	6665054.46	0	60000	0	0	0	0	0	6725054.46	0	0	0	0	0	0	0	0	0	0	0	0	0	6725054.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4923885.76	1801168.7	6725054.46	6725054.46
129	2013	2570517.7	0	0	0	0	0	0	0	2570517.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2570517.7	0	3000	0	0	0	0	0	0	0	3000	0	8748	0	8748	0	11748	2558769.7	0	2558769.7	2570517.7
130	2013	11337103.29	0	0	165000	0	0	0	0	13228703.29	0	0	0	0	0	0	0	0	0	0	0	0	0	13228703.29	0	0	0	0	0	0	0	0	24000	24000	0	0	0	0	0	24000	9724668.91	3480034.38	13204703.29	13228703.29
131	2013	2120911.88	11720000	0	0	0	0	0	0	13840911.88	0	12000000	0	12000000	0	0	0	0	0	0	0	0	0	25840911.88	0	536000	0	0	0	0	0	0	0	536000	0	0	0	0	0	536000	15792796.53	9512115.35	25304911.88	25840911.88
132	2013	5165827.56	14881327.69	0	0	0	0	0	0	20047155.25	0	0	0	0	0	0	0	0	0	0	0	0	0	20047155.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20047155.25	0	20047155.25	20047155.25
133	2013	10029589.22	0	0	0	0	0	0	0	10029589.22	1678240	0	0	1678240	0	0	0	0	0	0	0	0	0	11707829.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9107829.22	2600000	11707829.22	11707829.22
134	2013	598302.77	1600000	0	0	0	0	0	0	2198302.77	0	0	0	0	0	0	0	0	0	0	0	0	0	2198302.77	0	30500	0	0	0	194500	0	0	0	225000	0	0	0	0	0	225000	1973302.77	0	1973302.77	2198302.77
135	2013	797841.56	2000000	0	0	0	0	0	0	2797841.56	0	0	0	0	0	0	0	0	0	0	0	0	0	2797841.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711062.06	1050	2712112.06	2712112.06
136	2013	12452611.63	8008937.14	402153	1047262	0	136441.09	0	0	22047404.86	50919965.9	0	0	50919965.9	248539.65	189535.85	59003.8	0	0	0	59003.8	0	0	73026374.56	0	2459719.96	600696.05	59389.28	0	0	0	0	0	3119805.29	0	0	0	0	0	3119805.29	57013802.46	12892766.81	69906569.27	73026374.56
137	2013	11827187	10083734.79	1503730	0	0	0	0	0	23423317.79	10073744.31	0	0	10073744.31	528065.93	394561.77	133504.16	0	0	0	133504.16	0	53600	33684166.26	0	1587605.85	0	54.5	0	0	0	0	0	1587660.35	0	364000	0	364000	53600	2005260.35	31678905.91	0	31678905.91	33684166.26
138	2013	49564391.67	0	20000	198000	0	0	0	0	50898059.67	200000	40000000	0	40200000	2722312.64	2155573.9	566738.74	0	0	0	566738.74	0	0	91664798.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91664798.41	0	91664798.41	91664798.41
139	2013	62655.68	0	0	0	0	0	0	0	62655.68	0	4000000	0	4000000	0	0	0	0	0	0	0	0	0	4062655.68	0	0	0	0	0	0	0	0	0	0	0	2000000	0	2000000	0	2000000	2062655.68	0	2062655.68	4062655.68
140	2013	2041920.52	0	0	0	0	0	0	0	2041920.52	0	0	0	0	0	0	0	0	0	0	0	0	0	2041920.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007126.52	34794	2041920.52	2041920.52
141	2013	1751300.14	0	487540	13259	0	0	0	0	2252099.14	0	0	0	0	19685	2672.75	17012.25	0	0	0	17012.25	0	0	2269111.39	100000	50	0	0	0	0	0	0	0	100050	0	0	0	0	0	100050	2169061.39	0	2169061.39	2269111.39
142	2013	11387591.69	8000000	0	0	0	12393	0	453169.23	19853153.92	0	0	0	0	138449	57751.22	80697.78	0	0	0	80697.78	0	0	19933851.7	0	0	94790.28	66501.25	0	0	0	0	19818.54	2181110.07	0	0	0	0	0	2181110.07	3111490.63	14641251	17752741.63	19933851.7
143	2013	107187860.5	0	0	0	0	0	0	0	107187860.5	25000000	0	0	25000000	124590	95150.24	29439.76	0	0	0	29439.76	0	0	132217300.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132217300.3	0	132217300.3	132217300.3
144	2013	3063417.2	0	2000	12500	0	0	0	0	3130256.2	0	0	0	0	2200	1323.54	876.46	0	0	0	876.46	0	0	3131132.66	0	3200	0	0	0	0	0	0	0	3200	0	0	0	0	0	3200	3127932.66	0	3127932.66	3131132.66
145	2013	83886460.55	0	0	0	0	0	0	0	83886460.55	0	0	0	0	0	0	0	0	0	0	0	0	0	83886460.55	0	197345.52	0	0	0	0	0	0	0	197345.52	0	0	0	0	0	197345.52	78689115.03	5000000	83689115.03	83886460.55
146	2013	36865385.86	30000000	3500000	0	0	0	0	0	70365385.86	0	0	0	0	0	0	0	0	0	0	0	0	0	70365385.86	0	2800000	0	0	0	0	0	0	0	2800000	0	0	0	0	0	2800000	67565385.86	0	67565385.86	70365385.86
147	2013	58875.27	0	0	11542160	0	0	0	0	11813347.27	0	0	0	0	0	0	0	0	0	0	0	0	0	11813347.27	0	0	0	0	0	0	0	0	0	7581400	0	0	0	0	0	7581400	3758110.27	0	3758110.27	11339510.27
148	2013	81760.04	0	0	0	0	0	0	0	81760.04	0	5000000	0	5000000	1980	0	1980	0	0	0	1980	0	0	5083740.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5081760.04	1980	5083740.04	5083740.04
149	2013	1603874	0	0	0	0	0	0	0	1603874	100000	0	0	100000	0	0	0	0	0	0	0	0	0	1703874	0	25558	0	0	0	0	0	0	0	25558	0	0	0	0	0	25558	1678316	0	1678316	1703874
150	2013	6935790.08	0	0	0	0	0	0	0	6935790.08	0	0	0	0	0	0	0	0	0	0	0	0	0	6935790.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6935790.08	0	6935790.08	6935790.08
151	2013	2335045.05	0	2935589.44	2250000	0	0	0	0	7522394.49	0	0	0	0	92450	75332.26	17117.74	0	0	0	17117.74	0	0	7539512.23	0	70248.69	0	1695	0	0	0	0	0	71943.69	0	0	0	0	0	71943.69	191643.25	7275925.29	7467568.54	7539512.23
152	2013	2883688.64	0	1575	0	0	0	0	0	2885263.64	0	0	0	0	4300	2723.33	1576.67	0	0	0	1576.67	0	0	2886840.31	0	0	0	158.75	0	0	0	0	0	158.75	0	0	0	0	0	158.75	2886681.56	0	2886681.56	2886840.31
153	2013	21020.42	5000000	0	0	0	0	0	0	5021020.42	0	0	0	0	0	0	0	0	0	0	0	0	0	5021020.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5021020.42	0	5021020.42	5021020.42
154	2013	4115180.98	0	0	0	0	0	0	0	4115180.98	1600000	0	0	1600000	5880	1512.87	4367.13	0	0	0	4367.13	0	0	5719548.11	0	500000	0	0	0	0	0	0	0	500000	0	0	0	0	0	500000	3709548.11	1510000	5219548.11	5719548.11
155	2013	4568573.95	1867730.44	0	0	0	0	0	0	6436304.39	0	0	0	0	32732	23864.32	8867.68	0	0	0	8867.68	0	0	6445172.07	0	200000	0	0	0	0	0	0	0	200000	0	0	0	0	0	200000	6245172.07	0	6245172.07	6445172.07
156	2013	1824634.56	0	0	0	0	0	0	0	1824634.56	0	0	0	0	0	0	0	0	0	0	0	0	0	1824634.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1827134.56	0	1827134.56	1827134.56
158	2013	14198108.93	0	453750	0	0	0	0	0	14651858.93	0	0	0	0	7200	5200	2000	0	0	0	2000	0	0	14653858.93	0	35500	0	0	0	0	0	0	0	35500	0	0	0	0	0	35500	8176958.93	6441400	14618358.93	14653858.93
159	2013	7864876.74	0	96400	0	0	0	0	0	7961276.74	0	0	0	0	0	0	0	0	0	0	0	0	0	7961276.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914248.93	6047027.81	7961276.74	7961276.74
160	2013	41851809.27	0	18826504.59	2127211.1	0	0	0	0	62805524.96	0	0	0	0	85000	85000	0	0	0	0	0	0	0	62805524.96	0	2266652.16	0	0	0	0	0	0	0	2266652.16	0	0	0	0	0	2266652.16	60538872.8	0	60538872.8	62805524.96
161	2013	367173948.2	20000000	0	95445	0	0	0	0	387269393.2	70380000	0	0	70380000	2256883	540925.64	1715957.36	0	0	0	1715957.36	0	0	459365350.6	0	0	0	0	0	0	0	0	0	1520000	0	0	0	0	0	1520000	387035454.8	70809895.76	457845350.6	459365350.6
162	2013	11299717.69	0	0	0	0	0	0	0	11299717.69	0	0	0	0	11720	0	11720	0	0	0	11720	0	0	11311437.69	0	2178646.48	0	0	0	0	0	0	0	2178646.48	0	0	0	0	0	2178646.48	9132791.21	0	9132791.21	11311437.69
163	2013	6016046.52	0	0	0	0	0	0	0	6016046.52	0	0	0	0	0	0	0	0	0	0	0	0	0	6016046.52	0	-77400	0	0	0	0	0	0	0	-77400	0	0	0	0	0	-77400	6093446.52	0	6093446.52	6016046.52
164	2013	223496.92	0	1109.16	150000	0	0	0	0	374606.08	5100000	0	0	5100000	20270	0	20270	0	0	0	20270	0	0	5494876.08	0	150919.72	0	0	0	0	0	0	0	150919.72	0	0	0	0	0	150919.72	5343956.36	0	5343956.36	5494876.08
165	2013	2821427.72	0	2400000	0	0	0	0	0	5221427.72	0	0	0	0	0	0	0	0	0	0	0	0	0	5221427.72	0	12300	0	0	0	0	0	0	0	12300	0	0	0	0	0	12300	5209127.72	0	5209127.72	5221427.72
166	2013	4496525.33	0	0	0	0	0	0	0	4496525.33	0	0	0	0	0	0	0	0	0	0	0	0	0	4496525.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4496525.33	0	4496525.33	4496525.33
167	2013	16207802.43	55000000	111200	0	0	0	0	0	71319002.43	0	0	0	0	35241	23149	12092	0	0	0	12092	0	0	71331094.43	0	40233.04	0	0	0	0	0	0	0	40233.04	0	0	0	0	0	40233.04	65905455.83	5385405.56	71290861.39	71331094.43
168	2013	10130780.72	0	0	0	0	0	0	0	10130780.72	0	119400000	0	119400000	10298	7612.2	2685.8	0	0	0	2685.8	0	0	129533466.5	0	100000	0	0	0	0	0	0	7.35	100007.35	0	0	0	0	0	100007.35	127020525.1	2412934.04	129433459.1	129533466.5
169	2013	1865160.39	16500000	0	0	0	0	0	0	18365160.39	0	0	0	0	61958	0	61958	0	0	0	61958	0	0	18427118.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14632903.64	3794214.75	18427118.39	18427118.39
170	2013	50295.76	950000	138.19	0	0	0	0	0	1000433.95	9000000	0	0	9000000	11386	2200.75	9185.25	0	0	0	9185.25	0	0	10009619.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10009619.2	0	10009619.2	10009619.2
171	2013	8398046.3	0	0	0	0	0	0	0	8398046.3	0	131000000	0	131000000	0	0	0	0	0	0	0	0	0	139398046.3	0	50000000	0	0	0	0	0	0	0	50000000	0	0	0	0	0	50000000	89398046.3	0	89398046.3	139398046.3
172	2013	21528944.78	0	0	0	0	0	0	0	21528944.78	0	0	0	0	66759	19318.08	47440.92	0	0	0	47440.92	0	0	21576385.7	0	0	0	0	0	165000	0	0	0	165000	0	0	0	0	0	165000	301385.7	21110000	21411385.7	21576385.7
174	2013	332231.8	2774800	0	0	0	0	0	0	3107031.8	0	0	0	0	0	0	0	0	0	0	0	0	0	3107031.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967031.8	2140000	3107031.8	3107031.8
175	2013	60375376.48	0	0	0	0	0	0	0	60375376.48	0	0	0	0	0	0	0	0	0	0	0	0	0	60375376.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60375376.48	0	60375376.48	60375376.48
176	2013	1907038.93	0	46314	0	0	0	0	0	1953352.93	0	0	0	0	2850	2481.93	368.07	0	0	0	368.07	0	0	1953721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1953721	0	1953721	1953721
177	2013	3479959.38	45000000	40000	1500000	0	0	0	0	50019959.38	0	0	0	0	0	0	0	0	0	0	0	0	0	50019959.38	0	-3719.84	9748.23	1142.16	0	0	0	0	0	7170.55	0	0	0	0	0	7170.55	49252306.86	760481.97	50012788.83	50019959.38
178	2013	60609724.02	9953839.02	18486	0	0	0	0	0	70751006.04	0	0	0	0	378358.4	226160.28	152198.12	0	0	0	152198.12	1391.5	0	70904595.66	0	97086.01	0	8427.81	0	0	0	0	0	105513.82	0	0	0	0	0	105513.82	70799081.84	0	70799081.84	70904595.66
179	2013	843412428.5	0	8810032	0	0	0	0	0	852222460.5	0	0	0	0	13750898.99	398286.08	13352612.91	0	0	0	13352612.91	0	0	865575073.4	0	2400000	0	485.6	0	0	510405.03	0	0	2910890.63	0	0	0	0	0	2910890.63	62708339.59	799955843.2	862664182.7	865575073.4
180	2013	2901445.4	0	0	0	0	0	0	0	2901445.4	0	161900000	0	161900000	938126.01	871787.53	66338.48	0	0	0	66338.48	0	0	164867783.9	0	33945.1	0	2272.26	0	0	0	0	0	36217.36	0	0	0	0	0	36217.36	17687049.81	147144516.7	164831566.5	164867783.9
181	2013	25077782.18	10000000	0	0	0	0	0	0	35077782.18	0	0	0	0	651815	550690.69	101124.31	0	0	0	101124.31	0	0	35178906.49	0	0	0	292.51	0	0	0	0	0	292.51	0	0	0	0	0	292.51	13150500.98	22028113	35178613.98	35178906.49
182	2013	33623340.69	0	700122	1484980	0	0	0	0	35808442.69	500000	0	0	500000	169263.6	81637.62	87625.98	0	0	0	87625.98	0	0	36396068.67	0	87000	1256.7	108231.12	0	0	0	0	0	12885947.42	0	0	0	0	0	12885947.42	21501865.76	2008255.49	23510121.25	36396068.67
183	2013	8283919.37	0	8049166	77700	0	0	0	0	16410785.37	0	0	0	0	1241216.15	1035472.09	205744.06	0	0	0	205744.06	1800	0	16618329.43	0	8132227.14	0	41767.2	0	0	0	0	0	8173994.34	0	0	0	0	0	8173994.34	1115181.3	7329153.79	8444335.09	16618329.43
184	2013	20654709.31	53000000	10342815.32	0	0	6202500	0	0	92682254.59	0	0	0	0	3322066.56	1148735.85	2173330.71	0	0	0	2173330.71	0	0	94855585.3	0	28178.12	0	8057.4	0	0	0	0	0	36235.52	0	0	0	0	0	36235.52	3448607.76	91370742.02	94819349.78	94855585.3
185	2013	133966846.7	0	47471.6	0	0	0	0	0	136548335.7	0	0	0	0	1514689.5	383919.81	1130769.69	0	0	0	1130769.69	307166.59	0	137986272	0	53550.7	0	21338.33	0	0	0	0	0	74889.03	0	0	0	0	0	74889.03	9316938.5	128594444.5	137911383	137986272
186	2013	978860.37	430792.16	12241278.27	815790	0	0	0	0	18502865.77	5176343.31	0	0	5176343.31	5415774.73	4394435.33	1021339.4	1869107.77	34000	0	2924447.17	0	0	26603656.25	0	13857415.03	0	0	0	0	0	0	0	13857415.03	0	4350290.08	0	4350290.08	0	18207705.11	5878164.28	2517786.86	8395951.14	26603656.25
187	2013	36865595.77	70809413	2007541.24	615000	0	0	0	0	110758132	0	25700000	0	25700000	6497748.5	3223514.6	3274233.9	0	0	0	3274233.9	0	0	139732365.9	0	123657.5	0	19311.04	0	0	0	0	0	142968.54	0	0	0	0	0	142968.54	53209455.8	86379941.57	139589397.4	139732365.9
188	2013	10152288.38	16500000	43630.56	2253387.6	0	0	0	0	29539687.54	0	0	0	0	874737.8	433128.14	441609.66	0	0	0	441609.66	40897.62	0	30022194.82	0	45494	0	0	0	0	0	0	0	45494	0	0	0	0	0	45494	10380630.9	19596069.92	29976700.82	30022194.82
189	2013	187036.78	30496439.39	217220	0	0	0	0	0	32104372.03	0	0	0	0	881269	467096.26	414172.74	0	0	0	414172.74	0	0	32518544.77	0	6350245.24	0	3200.2	0	0	0	0	0	6353445.44	0	0	0	0	0	6353445.44	5426169.61	20738929.72	26165099.33	32518544.77
190	2013	81192202.24	0	0	0	0	0	0	0	81192202.24	0	0	0	0	0	0	0	0	0	0	0	0	0	81192202.24	0	104756.29	0	0	0	0	0	0	0	104756.29	0	0	0	0	0	104756.29	81087445.95	0	81087445.95	81192202.24
191	2013	98235950.91	0	26848	60000	0	0	0	0	98322798.91	0	19500000	0	19500000	3041674.88	2754635.65	287039.23	0	0	0	287039.23	0	0	118109838.1	0	483358.74	0	23.95	0	0	0	0	0	483382.69	0	0	0	0	0	483382.69	117026455.5	600000	117626455.5	118109838.1
193	2013	174007359.1	0	0	0	0	0	0	0	174007359.1	24500000	0	0	24500000	0	0	0	0	0	0	0	0	0	198507359.1	0	1000000	0	0	0	0	0	0	0	1000000	0	0	0	0	0	1000000	80918948.66	116588410.5	197507359.1	198507359.1
194	2013	5864421.4	0	0	0	0	0	0	0	5864421.4	0	0	0	0	0	0	0	0	0	0	0	0	0	5864421.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4767441.4	1096980	5864421.4	5864421.4
195	2013	11384025.02	0	79000	0	0	0	0	0	11463025.02	0	9000000	0	9000000	0	0	0	0	0	0	0	0	0	20463025.02	0	16954	0	0	0	0	0	0	0	16954	0	0	0	0	0	16954	17312862.89	3133208.13	20446071.02	20463025.02
196	2013	25407023.89	0	1006459	0	0	0	0	0	26413482.89	0	0	0	0	290847	53936.82	236910.18	0	0	0	236910.18	0	0	26650393.07	0	8338	0	0	0	0	0	0	0	8338	0	0	0	0	0	8338	16634255.07	10007800	26642055.07	26650393.07
197	2013	53497466.49	0	2120995.02	0	0	0	0	0	80439720.87	0	20000000	0	20000000	427149	121968.35	305180.65	0	0	0	305180.65	297840	0	101042741.5	0	3113777.36	0	5525.58	0	0	0	0	0	3119302.94	0	0	0	0	0	3119302.94	11535843.18	86387595.4	97923438.58	101042741.5
198	2013	5237896.64	0	1000	0	0	0	0	0	5238896.64	0	0	0	0	72718.12	64274.21	8443.91	0	0	0	8443.91	0	0	5247340.55	0	488.9	0	3401.09	0	0	0	0	0	3889.99	0	0	0	0	0	3889.99	5243450.56	0	5243450.56	5247340.55
199	2013	19911067.55	6122761.62	0	0	0	0	0	0	26033829.17	0	500000	0	500000	1583472.65	403327.61	1180145.04	0	7388	0	1187533.04	0	0	27721362.21	0	612067.61	0	18258.58	0	0	0	0	0	630326.19	0	0	0	0	0	630326.19	21253659.67	5837376.35	27091036.02	27721362.21
200	2013	46859386.39	45283881.1	12369329.81	0	0	0	0	0	105103232.4	0	10450000	0	10450000	1683447.5	979004.16	704443.34	0	0	0	704443.34	0	0	116257675.8	0	1160871.62	305195.96	46981.03	0	0	0	0	0	1513048.61	0	0	0	0	0	1513048.61	16215455.94	98529171.21	114744627.2	116257675.8
201	2013	21762753.25	110764851.5	301602.38	0	0	0	0	0	132829207.1	0	0	0	0	0	0	0	0	0	0	0	0	0	132829207.1	0	11014.33	0	0	0	0	0	0	0	11014.33	0	0	0	0	0	11014.33	129375878.9	3442313.82	132818192.8	132829207.1
202	2013	13908966.1	0	3620940.79	15460.6	0	30544.94	0	1087955.7	21384668.13	0	0	0	0	5504147.04	2613083.58	2891063.46	0	0	0	2891063.46	27198.42	4066550.57	28369480.58	0	356974	0	27980.23	0	0	0	0	1088720.09	1473674.32	0	0	0	0	4066550.57	5540224.89	37440.38	22791815.31	22829255.69	28369480.58
203	2013	26061436.02	0	0	0	0	0	0	0	26061436.02	99000	0	0	99000	0	0	0	0	0	0	0	0	0	26160436.02	0	0	0	17947.07	0	0	0	0	0	17947.07	0	0	0	0	0	17947.07	26142488.95	0	26142488.95	26160436.02
204	2013	119207469.3	0	20000	0	0	0	0	0	119227469.3	0	0	0	0	16308	8944.73	7363.27	0	0	0	7363.27	0	0	119234832.6	0	301040	0	0	0	0	0	0	0	301040	0	0	0	0	0	301040	118933792.6	0	118933792.6	119234832.6
205	2013	11441081.7	0	8000	0	0	0	0	0	11449081.7	0	0	0	0	814688	771246.5	43441.5	0	0	0	43441.5	0	0	11492523.2	0	1438834.24	0	8653.01	0	0	0	0	0	1447487.25	0	0	0	0	0	1447487.25	9544799.15	500236.8	10045035.95	11492523.2
206	2013	45838211.6	10000000	6454	0	0	0	0	0	55844665.6	0	0	0	0	349421	275612.18	73808.82	0	0	0	73808.82	0	0	55918474.42	0	0	0	18084.02	0	0	0	0	0	18084.02	0	0	0	0	0	18084.02	11809104.47	44091285.93	55900390.4	55918474.42
207	2013	251203462.2	0	1244513.57	0	0	0	0	0	474016280.5	0	0	0	0	17018555.08	10747982.21	6270572.87	0	0	0	6270572.87	0	0	480286853.4	0	72135.78	0	138775.89	0	0	0	0	0	210911.67	0	0	0	0	0	210911.67	88738343.7	391337598	480075941.7	480286853.4
208	2013	44501643.38	50000000	1568620.97	0	0	5683611.62	0	0	665435355	25562411.64	0	0	25562411.64	4048901.33	3058781.76	990119.57	0	0	0	990119.57	0	0	691987886.2	0	37400.1	0	19196.43	0	0	0	0	0	56596.53	0	0	0	0	0	56596.53	112920550.8	579010738.9	691931289.6	691987886.2
209	2013	276823733.9	0	26012.78	0	0	0	0	0	276849746.6	0	0	0	0	301454	101582.61	199871.39	0	0	0	199871.39	0	0	277049618	0	15501.19	0	389.8	0	0	0	0	0	16515800.28	0	0	0	0	0	16515800.28	41876239.25	218657578.5	260533817.8	277049618
210	2013	191681517.5	0	2000	0	0	0	0	0	191683517.5	0	10000000	0	10000000	660618.52	593087.39	67531.13	0	0	0	67531.13	0	0	201751048.6	0	30000	0	0	0	0	0	0	0	30000	0	0	0	0	0	30000	93629674.58	108091374.1	201721048.6	201751048.6
