ricf_oid_2013	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn.1	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use	ricf_oid	ba_uscc
75	上海市慈善基金会	2013	703891119.81	695289924.03	104293488.6	590996435.43	8601195.78	473957.11	8127238.67	0.0	0	0	0	0	0	0	0	0		620079240.87	542255434.35	10227158.28	10190255.28								75.0	53310000501775488W
76	上海市拥军优属基金会	2013	82583996.32	82583996.32	0.0	82583996.32	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		34052247.42	28892644.28	2069556.64	2238780.06								76.0	53310000501776042N
77	上海市教育发展基金会	2013	18217043.63	18217043.63	0.0	18217043.63	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		32089309.68	29142773.21	911612.46	2034924.01								77.0	53310000501775269J
78	上海市普陀区教育奖励基金会	2013	2000000.0	2000000.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		500571.0	454370.0	43700.0	2501.0								78.0	53310000501773335A
79	上海市杨浦区教育奖励基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		331137.81	301137.81	30000.0	0.0								79.0	53310000501772527K
80	上海市残疾人福利基金会	2013	8296076.69	8234955.69	348100.0	7886855.69	61121.0	0.0	61121.0	0.0	0	0	0	0	0	0	0	0		11764204.79	11006714.09	347136.91	410353.79								80.0	53310000501773837W
81	上海市民帮困互助基金会	2013	47909214.01	47909214.01	1319699.2	46589514.81	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		47079268.3	46065462.3	473827.0	473979.0								81.0	53310000501778865X
82	上海市浦东新区教育发展基金会	2013	200000.0	200000.0	0.0	200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		859187.61	778579.5	67599.5	13008.61								82.0	533100005017727383
83	上海市爱心帮教基金会	2013	1788439.92	1788439.92	1788439.92	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1751858.37	1691480.0	35760.0	452.2								83.0	533100005017754615
84	上海市甬协公益基金会	2013	642400.0	642400.0	57400.0	585000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		715741.28	653484.0	56135.3	1697.9								84.0	53310000501779964P
85	上海市科普基金会	2013	100000.0	100000.0	0.0	100000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		354425.86	323018.86	27600.0	3807.0								85.0	53310000501779454A
86	上海市老年基金会	2013	59620153.62	59620153.62	32500.0	59587653.62	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		99920546.26	96048783.74	1886657.38	1912446.94								86.0	5331000050177344XB
87	上海市职工帮困基金会	2013	3403997.18	3403997.18	131287.18	3272710.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		32176681.01	32045354.0	53583.0	77744.01								87.0	5331000050177299XM
88	上海市自然与健康基金会	2013	24129.0	24129.0	24129.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		972274.6	872270.0	88027.9	10894.2								88.0	53310000501779139N
89	上海市虹口区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		227669.2	205110.0	0.0	5559.2								89.0	533100005017724208
90	上海市长宁区教育基金会	2013	2777533.58	2777533.58	50000.0	2727533.58	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3363664.73	3152375.9	75120.0	136168.83								90.0	53310000501772623W
91	上海市闵行区中小幼教师奖励基金会	2013	1140000.0	1140000.0	675000.0	465000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1590513.2	1478242.0	5500.0	106771.2								91.0	533100005017734666
92	上海市闸北区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		500302.0	428565.0	64000.0	7737.0								92.0	533100005017763099
93	上海市防癌抗癌事业发展基金会	2013	171000.0	171000.0	171000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		504917.1	474458.0	15600.0	14859.1								93.0	533100005017802017
94	上海市青少年发展基金会	2013	143443702.0	143443702.0	143443702.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		19038285.04	18272222.42	0.0	766062.62								94.0	53310000501773095F
95	上海市青年创业就业基金会	2013	1651031.8	1651031.8	106700.0	1544331.8	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		784634.71	714727.7	0.0	69907.01								95.0	53310000501781175C
96	上海市青浦区教育基金会	2013	2373000.0	2373000.0	2373000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6788533.57	5385366.5	148800.0	22700.0								96.0	533100005017803248
97	上海市静安区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		561329.18	550004.78	0.0	11324.4								97.0	533100005017725514
98	上海市黄浦区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6675854.12	6336316.4	184280.0	155257.72								98.0	53310000501772631P
99	上海师范大学教育发展基金会	2013	6472751.17	3391312.8	1404693.9	1986618.9	3081438.37	3081438.37	0.0	0.0	0	0	0	0	0	0	0	0		3068657.38	3006318.28	0.0	62339.1								99.0	533100005017808180
100	上海应用技术学院教育发展基金会	2013	2115000.0	2115000.0	2115000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		35292.5	30000.0	292.5	0.0								100.0	5331000050178224XG
101	上海志成公益基金会	2013	2000000.0	2000000.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		100210.0	100000.0	0.0	0.0								101.0	53310000501782477T
102	上海思麦公益基金会	2013	1459060.31	1459060.31	1154460.31	304600.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1043638.38	976996.9	59598.4	7043.08								102.0	53310000501781888E
103	上海恩德公益基金会	2013	4001000.0	4001000.0	1000.0	4000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1097263.0	1064239.0	0.0	33024.0								103.0	53310000501781386U
104	上海慈慧公益基金会	2013	7736450.62	7736450.62	5963348.31	1773102.31	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4914115.36	4465179.68	340698.92	71459.37								104.0	53310000501781589G
105	上海慈源爱心基金会	2013	160000.0	160000.0	160000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		163180.0	160000.0	0.0	3180.0								105.0	5331000050178048XH
106	上海文化发展基金会	2013	23884005.0	23884005.0	0.0	23884005.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		103463690.88	98278974.36	1899231.8	3244378.29								106.0	533100005017731160
107	上海文学发展基金会	2013	789000.0	789000.0	80000.0	709000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1007543.16	913353.38	67800.0	26389.78								107.0	533100005017675762
109	上海新建桥老龄事业发展基金会	2013	1076673.2	1076673.2	202870.0	873803.2	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		355687.45	352653.0	0.0	3034.45								109.0	533100005017805860
110	上海新泰高新技术研究与发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		973640.56	1300000.0	39600.0	8348.14								110.0	53310000501777854J
111	上海明德公益基金会	2013	57313.7	8376.46	1000.0	7376.46	48937.24	12219.04	36718.2	0.0	0	0	0	0	0	0	0	0		224820.46	206029.46	16200.0	2591.0								111.0	53310000586835071J
112	上海曙光中医药研究发展基金会	2013	2182500.0	2182500.0	1000.0	2181500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1008260.26	962020.86	24000.0	22239.4								112.0	53310000501780906E
114	上海木兰教育基金会	2013	4008.0	4008.0	4008.0	0.0	0.0	0.0	0.0	252000.0	0	0	0	0	0	0	0	0		280062.0	252000.0	20575.1	70.5								114.0	53310000501780180N
115	上海民建扶帮公益基金会	2013	13777522.0	13777522.0	717822.0	13059700.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		9833753.86	9791274.7	0.0	42479.16								115.0	53310000501781036M
116	上海民生公益基金会	2013	3060725.25	3060725.25	160725.25	2900000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1936301.03	2536644.2	17600.0	89238.68								116.0	53310000501781204P
117	上海民生艺术基金会	2013	452000000.0	452000000.0	0.0	452000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		37818782.04	37680000.0	114460.0	23515.02								117.0	533100005017814232
118	上海水资源保护基金会	2013	2511520.54	2511520.54	11520.54	2500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2316359.87	1639633.5	228778.2	447948.17								118.0	533100005017804554
119	上海汇添富公益基金会	2013	4407176.86	4407176.86	1361471.0	3045705.86	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2714718.9	2582104.3	0.0	132614.6								119.0	533100005017811912
121	上海汤臣慈善基金会	2013	2700000.0	2700000.0	0.0	2700000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		482581.4	475000.0	0.0	7025.9								121.0	53310000501782143A
122	上海汽车工业教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1857692.93	1686675.74	100000.0	71017.19								122.0	533100005017738885
123	上海汽车工业科技发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3042573.39	3100000.0	16800.0	88677.2								123.0	53310000501776472G
124	上海沪利历史建筑和都市改造基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		81668.88	35530.7	0.0	47139.0								124.0	53310000501780770P
125	上海浦东新区社会发展基金会	2013	15430674.6	15001431.95	225300.0	14776131.95	429242.65	0.0	429242.65	0.0	0	0	0	0	0	0	0	0		16395523.58	15316649.7	577876.23	253516.06								125.0	5331000050177539X9
126	上海浦发公益基金会	2013	1179000.0	1179000.0	0.0	1179000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2854078.95	2402361.5	23160.0	77921.18								126.0	5331000050178064XQ
127	上海海事大学教育发展基金会	2013	2489769.12	2489769.12	2439769.12	50000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		554421.5	550000.0	0.0	0.0								127.0	53310000501782194J
128	上海海洋大学教育发展基金会	2013	3601468.7	3601468.7	481468.7	3120000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		997094.0	990000.0	0.0	7094.0								128.0	53310000501781941A
129	上海淑德公益基金会	2013	600000.0	600000.0	600000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		71445.6	50467.0	9000.0	9617.0								129.0	533100005017822078
130	上海特殊关爱基金会	2013	1700313.96	1700313.96	2500.0	1697813.96	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2346104.26	2156093.46	147600.0	40700.5								130.0	53310000501780703R
131	上海现代服务业发展研究基金会	2013	8879739.3	7641411.3	950000.0	6691411.3	1238328.0	0.0	1238328.0	0.0	0	0	0	0	0	0	0	0		7056615.58	6001001.89	0.0	35613.69								131.0	53310000501781853U
132	上海理工大学教育发展基金会	2013	3091848.2	3033648.2	309514.0	2724134.2	58200.0	58200.0	0.0	0.0	0	0	0	0	0	0	0	0		1893353.99	1871616.6	0.0	21737.39								132.0	53310000501780009L
133	上海电力学院教育发展基金会	2013	1132507.76	1132507.76	1132507.76	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1209509.0	1182126.0	12000.0	15350.0								133.0	53310000501781239A
134	上海百马慈善基金会	2013	500000.0	500000.0	0.0	500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		289608.6	236200.0	44563.6	8845.0								134.0	53310000501780834M
135	上海盛立公益基金会	2013	551747.5	551747.5	230747.5	321000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		302865.02	277969.1	0.0	12447.96								135.0	53310000501781933F
136	上海真爱梦想公益基金会	2013	57524631.94	57524631.94	8309020.05	49215611.89	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		36349307.43	33905324.59	2631108.39	297132.19								136.0	53310000501780738C
137	上海科技发展基金会	2013	636000.0	636000.0	0.0	636000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		26937124.83	25409101.5	735237.27	792786.06								137.0	53310000501772180D
138	上海科普教育发展基金会	2013	2211519.8	2211519.8	0.0	2211519.8	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		7851153.76	7558473.05	147440.0	145240.71								138.0	533100005017780990
139	上海立信会计学院潘序伦教育发展基金会	2013	256200.0	256200.0	12200.0	244000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		202076.0	200025.0	0.0	2051.0								139.0	53310000501782135F
140	上海第一财经公益基金会	2013	2034794.0	2034794.0	6794.0	2028000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		30.0	0.0	0.0	0.0								140.0	53310000501782549K
141	上海美丽心灵社区公益基金会	2013	506646.8	506646.8	19646.8	487000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		925213.53	872251.82	37633.4	15328.31								141.0	53310000501782127L
142	上海联劝公益基金会	2013	22407479.06	21062391.48	7183663.43	13878728.05	1345087.58	425838.74	919248.84	0.0	0	0	0	0	0	0	0	0		21250562.19	19290783.63	1346804.52	554051.68								142.0	53310000501781108E
143	上海联和新泰战略研究与发展基金会	2013	100000000.0	100000000.0	0.0	100000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		651877.52	610000.0	0.0	9579.0								143.0	53310000501777846P
144	上海能近公益基金会	2013	1476329.0	1476329.0	607652.0	868677.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		751019.68	761458.5	26000.0	8465.76								144.0	533100005017802797
145	上海视觉艺术学院教育发展基金会	2013	80099063.93	80099063.93	1194063.93	78905000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1464383.4	1438000.0	0.0	24708.4								145.0	53310000501782223X
147	上海郑桓公文化研究基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		395552.43	350000.0	2500.0	42359.0								147.0	53310000501781407C
148	上海金山卫镇为民大病重病帮扶基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		412863.5	380000.0	9600.0	15663.5								148.0	53310000501781212J
149	上海钟笑炉集邮基金会	2013	255583.0	255583.0	255583.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		126659.0	81435.0	29120.0	1373.0								149.0	53310000501772463M
150	上海长江出版交流基金会	2013	980000.0	980000.0	0.0	980000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1057490.17	1150000.0	0.0	5500.0								150.0	53310000501780113Q
151	上海阎宝航社会公益基金会	2013	4177921.15	4177921.15	177921.15	4000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5610439.91	5054458.91	546300.0	9681.0								151.0	533100005017679201
152	上海阮仪三城市遗产保护基金会	2013	1017527.3	1017527.3	0.0	1017527.3	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		700530.2	609594.0	60000.0	30306.2								152.0	53310000501779999A
153	上海阳光公益基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		-21020.42	0.0	6000.0	11357.76								153.0	53310000501782303H
154	上海韩哲一教育扶贫基金会	2013	1526960.0	1526960.0	340000.0	1186960.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1585735.74	1428960.0	46000.0	65675.74								154.0	533100005017812550
155	上海颜德馨中医药基金会	2013	100000.0	100000.0	100000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		533417.33	492617.33	39000.0	1800.0								155.0	53310000501779550K
158	东北师大附中教育发展基金会	2013	9600000.0	9600000.0	4020000.0	5580000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2176702.1	2164224.0	0.0	12478.1								158.0	53220000555286591G
159	东北师范大学教育基金会	2013	4106011.95	3564000.0	824000.0	2740000.0	542011.95	301512.8	240499.15	0.0	0	0	0	0	0	0	0	0		1941406.24	1916700.24	0.0	24706.0								159.0	532200005552531832
160	东南大学成贤学院教育发展基金会	2013	9019800.0	9019800.0	6800000.0	2219800.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5539442.33	5531028.63	0.0	8413.7								160.0	533200005091584094
161	东南大学教育基金会	2013	32685376.93	32685376.93	0.0	32685376.93	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		37245267.04	37245267.04	0.0	0.0								161.0	53320000509158062X
162	东台市慈善基金会	2013	5921881.56	5921881.56	2468659.36	3453222.2	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3512198.28	3494876.2	0.0	6511.0								162.0	533200005091590739
163	东台市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		43760.0	41780.0	0.0	1980.0								163.0	533200005091613259
164	东台市阳光助残基金会	2013	332400.0	332400.0	22500.0	309900.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1409838.62	1276160.0	47801.8	50391.7								164.0	53320000509161595U
165	东安县教育基金会	2013	1817883.7	1817883.7	388275.7	1429608.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		684179.8	615918.8	0.0	58126.0								165.0	534300005932943062
166	东海县见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		49600.0	49600.0	0.0	0.0								166.0	533200005091606569
167	东莞市东莞理工学院教育发展基金会	2013	5698547.0	698547.0	0.0	698547.0	5000000.0	0.0	5000000.0	0.0	0	0	0	0	0	0	0	0		2972451.52	2732508.73	0.0	239942.79								167.0	534400007977835740
168	东莞市医疗救济基金会	2013	3000700.0	3000700.0	700.0	3000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		13415880.88	12885031.0	371532.7	159317.18								168.0	53440000725065717G
169	东莞市残疾人福利基金会	2013	1577013.1	1469233.5	27500.0	1441733.5	107779.6	82000.0	25779.6	0.0	0	0	0	0	0	0	0	0		2389778.9	2271881.46	0.0	117897.44								169.0	53440000779249060X
170	东莞市沙田教育基金会	2013	512081.56	512081.56	30081.56	482000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		271419.9	240200.0	31219.9	0.0								170.0	53440000052431013N
171	东莞市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6626115.92	6194632.0	410898.82	20585.1								171.0	53440000792908702A
172	东营市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		305315.94	269332.08	31245.06	4738.8								172.0	53370000MJD675844E
174	东阳市社会治安综合治理基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24790.0	24000.0	790.0	0.0								174.0	533300005018742408
175	东风公益基金会	2013	28020200.0	28020200.0	0.0	28020200.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		23466107.0	23465400.0	0.0	0.0								175.0	531000007178327875
176	中关村教育基金会	2013	3000000.0	3000000.0	0.0	3000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3008897.52	3000000.0	0.0	7995.0								176.0	531100005636029293
177	中兴通讯公益基金会	2013	52602001.97	52602001.97	1099001.97	51503000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4396509.75	4003301.0	359104.23	32702.2								177.0	531000007178342486
178	中华健康快车基金会	2013	53654231.13	23743481.13	1301349.25	22442131.88	29910750.0	0.0	29910750.0	0.0	0	0	0	0	0	0	0	0		24554590.55	20505736.64	1397540.15	745265.89								178.0	53100000500019170N
179	中华全国体育基金会	2013	61215087.34	61215087.34	0.0	61215087.34	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24816803.31	23044410.6	586665.87	927555.84								179.0	53100000500016121Y
180	中华农业科教基金会	2013	296778.55	0.0	0.0	0.0	296778.55	0.0	296778.55	0.0	0	0	0	0	0	0	0	0		9479605.02	8568087.0	705119.35	190216.77								180.0	53100000500018434Q
181	中华同心温暖工程基金会	2013	32053836.6	32053836.6	0.0	32053836.6	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		20743520.42	20250326.6	362430.05	130763.77								181.0	53100000717830984Q
182	中华国际医学交流基金会	2013	27362881.8	27362881.8	0.0	27362881.8	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		32943764.62	16734922.28	508580.0	352969.01								182.0	531000005000090870
183	中华国际科学交流基金会	2013	5020027.5	5020027.5	0.0	5020027.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8472321.34	7737731.56	208999.05	515790.73								183.0	53100000500018696G
184	中华少年儿童慈善救助基金会	2013	70253294.62	69085405.8	46200925.87	22884479.93	1167888.82	6030.46	1161858.36	0.0	0	0	0	0	0	0	0	0		84782120.41	81427103.15	2208904.54	1146112.72								184.0	53100000500021537W
185	中华思源工程扶贫基金会	2013	152575624.95	148204615.54	35347016.32	112857599.22	4371009.41	0.0	4371009.41	0.0	0	0	0	0	0	0	0	0		149714069.04	144556838.26	4499217.66	649710.24								185.0	53100000500020462K
186	中华文学基金会	2013	4545320.0	4545320.0	0.0	4545320.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		11700062.33	10600234.24	747762.29	308183.69								186.0	5310000050000928XF
187	中华环境保护基金会	2013	54415957.82	51600421.73	4543480.2	47056941.53	2815536.09	0.0	2815536.09	0.0	0	0	0	0	0	0	0	0		46226146.16	41672127.9	2997268.26	1464144.4								187.0	53100000500013633W
188	中华社会救助基金会	2013	27448247.1	27448247.1	27448247.1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		34783272.76	31814085.44	2369524.87	597191.83								188.0	53100000500021326D
189	中华社会文化发展基金会	2013	17012000.0	17012000.0	1502000.0	15510000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		19118188.05	17404876.41	756835.93	954807.37								189.0	53100000500013350L
190	中华艺文基金会	2013	100000000.0	100000000.0	0.0	100000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		19219011.37	19214444.37	0.0	4567.0								190.0	53100000717836999L
191	中华见义勇为基金会	2013	17140830.0	17140830.0	4589830.0	12551000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		16567952.42	15877926.06	470378.55	219647.81								191.0	531000005000141260
193	中南大学教育基金会	2013	66772457.88	65969000.0	14064000.0	51905000.0	803457.88	0.0	803457.88	0.0	0	0	0	0	0	0	0	0		15172100.0	15172100.0	0.0	0.0								193.0	53100000717828921B
194	中南民族大学教育发展基金会	2013	1532800.0	1532800.0	45000.0	1487800.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		812800.0	812800.0	0.0	0.0								194.0	534200005035897936
195	中南财经政法大学教育发展基金会	2013	3695091.23	2995250.0	690050.0	2305200.0	699841.23	0.0	699841.23	0.0	0	0	0	0	0	0	0	0		2481316.56	2425006.6	46800.0	3509.96								195.0	53420000503589937P
196	中卫市公益慈善基金会	2013	4236624.5	4236624.5	1637475.0	2599149.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6060465.02	5795025.0	23500.0	241940.02								196.0	53640000MJX173410P
197	中国下一代教育基金会	2013	82278815.78	82278815.78	46457166.18	35821649.6	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		84449146.09	81418611.89	2119048.64	911485.56								197.0	53100000500021844M
198	中国交响乐发展基金会	2013	1234231.85	1234231.85	60520.0	1173711.85	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		8048816.81	7300569.68	645883.8	99272.13								198.0	53100000500016623H
199	中国京剧艺术基金会	2013	40070.0	0.0	0.0	0.0	40070.0	40070.0	0.0	0.0	0	0	0	0	0	0	0	0		4804720.09	4361332.29	319624.22	103396.4								199.0	53100000500009693N
200	中国人口福利基金会	2013	64737252.35	64641680.38	18243357.78	46398322.6	95571.97	0.0	95571.97	0.0	0	0	0	0	0	0	0	0		257234243.57	251907925.65	3679969.43	1079117.88								200.0	53100000500007612W
201	中国人寿慈善基金会	2013	42051461.04	42051461.04	0.0	42051461.04	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		30563233.12	30529389.65	0.0	33843.47								201.0	53100000500020446X
202	中国人权发展基金会	2013	18798972.67	18798972.67	8001154.05	10797818.62	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		61726563.5	57617106.31	2441226.58	1668230.61								202.0	531000005000167703
203	中国企业管理科学基金会	2013	740000.0	740000.0	0.0	740000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4043381.37	3801783.68	30000.0	211597.69								203.0	5310000050000709XN
204	中国传媒大学南广学院教育发展基金会	2013	30082800.0	30082800.0	16446800.0	13636000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2615100.31	2520138.8	33300.0	48919.18								204.0	53320000509158273D
205	中国保护消费者基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2921967.02	2635883.09	270530.04	15553.89								205.0	53100000500010301W
206	中国健康促进基金会	2013	46855203.0	46855203.0	0.0	46855203.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		46019499.02	42944753.74	2142493.21	931487.24								206.0	53100000500020358F
207	中国儿童少年基金会	2013	149805976.11	136478798.97	22969981.61	113508817.36	13327177.14	55185.0	13271992.14	0.0	0	0	0	0	0	0	0	0		306002333.98	296345987.59	5884430.42	3401296.89								207.0	531000005000090795
208	中国光华科技基金会	2013	125834203.96	124674104.97	7765719.03	116908385.94	1160098.99	0.0	1160098.99	0.0	0	0	0	0	0	0	0	0		530668057.38	509618020.61	9544980.02	6683310.31								208.0	53100001500014572X
209	中国光彩事业基金会	2013	169787140.31	169787140.31	0.0	169787140.31	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		105626756.85	104183861.37	697609.49	745285.99								209.0	53100000500019816T
210	中国公安民警英烈基金会	2013	28881756.0	28881756.0	531756.0	28350000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		23793769.2	22455386.92	269135.92	194554.38								210.0	531000005000192772
211	中国关心下一代健康体育基金会	2013	2912000.0	2912000.0	0.0	2912000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6130344.82	5589666.16	273182.87	267495.79								211.0	53100000500019373B
212	中国农业大学教育基金会	2013	21352786.24	18998722.47	11750742.47	7247980.0	2354063.77	451741.75	1902322.02	0.0	0	0	0	0	0	0	0	0		13692478.24	13671066.49	0.0	21411.75								212.0	531000005000215292
213	中国出生缺陷干预救助基金会	2013	3276300.0	3276300.0	0.0	3276300.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		10902457.58	10457088.02	234900.0	210469.56								213.0	53100000717829801T
