ricf_oid_2013	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc.1	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc	ricf_oid	ba_uscc
344	云南省生物多样性保护基金会	2013	3700000.0	0.0	0.0	0.0	0.0	0.0	3700000.0	1300000.0	44400.0	532807.03	94002.37	1971209.4	1728790.6	0.0	1387992.89	0.0	0.0	1387992.89	0.0	0.0	0.0	0.0	1387992.89	0.0	17466.72	17466.72	0.0	0.0	377.0	377.0	17089.72	0.0	0	344.0	53530000563176368B
345	云南省禁毒与防治艾滋病基金会	2013	0.0	0.0	0.0	0.0	0.0	1252.2	1252.2	0.0	0.0	0.0	30136.19	30136.19	-28883.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31050.98	31050.98	0.0	0.0	323.87	323.87	30727.11	0.0	0	345.0	53530000778577089Q
346	云南省绿色环境发展基金会	2013	3128526.6	0.0	790000.0	0.0	0.0	13264.46	3931791.06	4142199.97	455173.25	0.0	103878.43	4701251.65	-769460.59	3000000.0	178761.64	0.0	0.0	3178761.64	0.0	0.0	4000000.0	4000000.0	-821238.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	346.0	535300006708537829
347	云南省老龄事业发展基金会	2013	6322000.0	0.0	0.0	0.0	0.0	6690.46	6328690.46	6258998.7	143540.0	0.0	87821.3	6490360.0	-161669.54	0.0	654745.33	0.0	10000000.0	10654745.33	0.0	0.0	0.0	0.0	10654745.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	347.0	535300005183605377
348	云南省董勒成公益发展基金会	2013	1000000.0	0.0	0.0	0.0	0.0	108.25	1000108.25	166000.0	0.0	0.0	2295.0	168295.0	831813.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	348.0	535300007972138704
349	云南省见义勇为基金会	2013	1145395.9	0.0	0.0	0.0	7000000.0	4300923.45	12446319.35	5519294.7	0.0	0.0	560.0	5519854.7	6926464.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	349.0	535300007816689858
350	云南省视界留学基金会	2013	0.0	0.0	162816.7	0.0	0.0	3601482.03	3764298.73	1700000.0	63615.44	193486.44	1505757.11	3462858.99	301439.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	350.0	535300005501282525
351	云南省青少年发展基金会	2013	82689817.93	0.0	0.0	0.0	475000.0	8008458.01	91173275.94	69573899.08	720705.66	630296.14	8176777.09	79101677.97	12071597.97	40500000.0	3449991.62	0.0	0.0	43949991.62	0.0	50000000.0	0.0	50000000.0	-6050008.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	351.0	535300005183599667
352	云南省青年创业就业基金会	2013	2580300.0	0.0	0.0	0.0	0.0	21989.23	2602289.23	2850220.0	66153.6	53839.06	172435.59	3142648.25	-540359.02	3500000.0	222154.94	0.0	0.0	3722154.94	0.0	3500000.0	0.0	3500000.0	222154.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	352.0	53530000697975990F
354	云南聂耳音乐基金会	2013	0.0	0.0	0.0	0.0	0.0	3942.24	3942.24	174309.45	28800.0	0.0	12687.7	215797.15	-211854.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	354.0	53530000760439673G
355	云南蒲公英民族扶贫助学基金会	2013	10000.0	0.0	0.0	0.0	0.0	0.0	10000.0	863011.7	0.0	3700.0	38019.07	904730.77	-894730.77	0.0	0.0	0.0	0.0	0.0	5200.0	0.0	1500000.0	1505200.0	-1505200.0	4000000.0	14695.99	4014695.99	1725735.5	21449.98	0.0	1747185.48	2267510.51	0.0	0	355.0	53530000566214403K
356	云南西双版纳州热带雨林保护基金会	2013	377800.0	0.0	0.0	0.0	0.0	30687.36	408487.36	0.0	57282.4	48079.98	813974.29	919336.67	-510849.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	356.0	535300005577568844
358	云和县人民教育基金会	2013	1373626.0	0.0	0.0	0.0	0.0	1807315.0	3180941.0	1721000.0	6400.0	0.0	1374135.0	3101535.0	79406.0	0.0	0.0	0.0	93110.66	93110.66	0.0	0.0	0.0	0.0	93110.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	358.0	53330000501883673U
359	云霄县下坂扶贫助学基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	359.0	53350000671914516Y
360	亨通慈善基金会	2013	12102962.0	0.0	0.0	0.0	1262300.0	30086625.68	43451887.68	13670929.37	480399.95	0.0	123830.11	14275159.43	29176728.25	70000000.0	346910.19	0.0	0.0	70346910.19	0.0	70000000.0	0.0	70000000.0	346910.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	360.0	53100000717829182E
362	人保慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	2039620.23	2039620.23	17835000.0	0.0	4609936.8	201118.5	22646055.3	-20606435.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	362.0	53100000500020999Q
363	亿利公益基金会	2013	12020000.0	0.0	0.0	0.0	0.0	16341902.14	28361902.14	8623525.2	54400.0	0.0	158580.0	8836505.2	19525396.94	0.0	0.0	0.0	0.0	0.0	0.0	6400000.0	0.0	6400000.0	-6400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	363.0	53100000717830263U
364	什邡市教育基金会	2013	8611189.97	0.0	0.0	0.0	0.0	8746.21	8619936.18	6374913.3	0.0	0.0	88381.48	6463294.78	2156641.4	0.0	323202.45	0.0	0.0	323202.45	0.0	4130000.0	0.0	4130000.0	-3806797.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	364.0	535100005727970192
365	仁寿县景圣景荟爱教育基金会	2013	3757605.43	0.0	0.0	0.0	0.0	0.0	3757605.43	3978305.43	0.0	0.0	455.16	3978760.59	-221155.16	0.0	224000.0	0.0	0.0	224000.0	0.0	0.0	0.0	0.0	224000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	365.0	535100000521677776
366	从化市教育基金会	2013	2684800.0	0.0	0.0	0.0	500000.0	27797.98	3212597.98	1379910.0	4200.0	5200.0	319699.5	1709009.5	1503588.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	366.0	534400007629115132
367	从化市见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	1578.05	1578.05	0.0	0.0	0.0	14308.54	14308.54	-12730.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	367.0	534400007629107729
368	仙居县人民教育基金会	2013	231300.0	0.0	0.0	0.0	0.0	162211.55	393511.55	60840.0	12000.0	0.0	9475.0	82315.0	311196.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	368.0	53330000765225551A
369	仪征万博慈善基金会	2013	740000.0	0.0	0.0	0.0	0.0	-4498556.59	-3758556.59	489000.0	0.0	0.0	2052443.41	2541443.41	-6300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	369.0	533200005091615609
370	仪征市见义勇为基金会	2013	2160000.0	0.0	0.0	0.0	0.0	0.0	2160000.0	72384.6	0.0	0.0	10571.0	82955.6	2077044.4	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	-2000000.0	0.0	0.0	0.0	0.0	0.0	1100.0	1100.0	-1100.0	0.0	0	370.0	533200005091602500
371	仰恩基金会	2013	0.0	0.0	0.0	0.0	0.0	250477.85	250477.85	400000.0	0.0	17019.5	100000.0	517019.5	-266541.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175000.0	0.0	175000.0	128470.56	0.0	0.0	128470.56	46529.44	0.0	0	371.0	533500006765366659
372	伊金霍洛旗人民教育基金会	2013	0.0	0.0	0.0	0.0	0.0	14248132.15	14248132.15	0.0	0.0	12519084.0	140202.64	12659286.64	1588845.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	710000.0	0.0	710000.0	0.0	0.0	0.0	0.0	710000.0	0.0	0	372.0	53150000695941009U
373	伊金霍洛旗圣地英才基金会	2013	46000000.0	0.0	0.0	0.0	0.0	21181.06	46021181.06	0.0	0.0	0.0	976900.1	976900.1	45044280.96	0.0	2700000.0	0.0	0.0	2700000.0	12480.0	45000000.0	0.0	45012480.0	-42312480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	373.0	53150627057823745T
374	伊金霍洛旗少数民族发展基金会	2013	0.0	0.0	0.0	0.0	0.0	11462.14	11462.14	0.0	0.0	0.0	4240.0	4240.0	7222.14	51550.69	0.0	0.0	0.0	51550.69	0.0	0.0	800000.0	800000.0	-748449.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	374.0	531506275973263285
375	伊金霍洛旗扶贫基金会	2013	250000.0	0.0	0.0	0.0	0.0	709.24	250709.24	450680.0	0.0	0.0	43210.0	493890.0	-243180.76	0.0	672000.0	0.0	0.0	672000.0	5399.0	0.0	0.0	5399.0	666601.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	375.0	53150000MJ2227814Y
376	伊金霍洛旗民族文化发展基金会	2013	380000.0	0.0	0.0	0.0	0.0	98082.39	478082.39	0.0	35000.0	0.0	415147.0	450147.0	27935.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	376.0	53150627588840691W
377	伊金霍洛旗特殊人群救助发展基金会	2013	65000.0	0.0	0.0	0.0	0.0	14193.55	79193.55	65000.0	0.0	0.0	6123.0	71123.0	8070.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	377.0	53150627594601937N
378	伊金霍洛旗玉良爱心基金会	2013	0.0	0.0	0.0	0.0	0.0	7089.9	7089.9	455000.0	0.0	0.0	380.0	455380.0	-448290.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	455000.0	0.0	455000.0	10000.0	0.0	0.0	10000.0	445000.0	0.0	0	378.0	53150627053905831U
379	传媒大学教育基金会	2013	12520000.0	0.0	0.0	0.0	0.0	3520185.06	16040185.06	5369142.6	0.0	0.0	42307.62	5411450.22	10628734.84	0.0	0.0	0.0	0.0	0.0	22620.0	7000000.0	0.0	7022620.0	-7022620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	379.0	53100000500020630M
380	余姚市人民教育基金会	2013	1054596.4	0.0	0.0	0.0	0.0	2278689.63	3333286.03	0.0	0.0	0.0	482191.4	482191.4	2851094.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	380.0	53330000501876588L
381	余姚市高级中学教育基金会	2013	235000.0	0.0	0.0	0.0	0.0	173.54	235173.54	224717.0	2000.0	0.0	7719.88	234436.88	736.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	381.0	533300005018843266
382	余彭年慈善基金会	2013	11300000.0	0.0	0.0	0.0	0.0	28765.15	11328765.15	13072643.1	79338.43	0.0	129877.48	13281859.01	-1953093.86	14000000.0	505753.43	0.0	0.0	14505753.43	0.0	0.0	0.0	0.0	14505753.43	200000.0	0.0	200000.0	0.0	0.0	0.0	0.0	200000.0	0.0	0	382.0	5310000050002165XQ
383	佛山市建设文化事业基金会	2013	0.0	0.0	0.0	0.0	0.0	210844.81	210844.81	334390.85	0.0	0.0	237354.56	571745.41	-360900.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	383.0	53440000515356137Y
385	佛山市炽昌慈善基金会	2013	1400000.0	0.0	0.0	0.0	0.0	3439.69	1403439.69	433000.0	0.0	0.0	15163.5	448163.5	955276.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	385.0	53440000663322385E
387	佛山市顺德区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	9176544.84	9176544.84	0.0	66133.24	0.0	151689940.3	151756073.54	-142579528.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	387.0	5344000076291153XL
389	保定军校基金会	2013	56892.0	0.0	0.0	0.0	0.0	4302343.27	4359235.27	2257221.0	86830.74	0.0	4027.63	2348079.37	2011155.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	389.0	591300007777217048
392	儋州市思源高级中学首正教育基金会	2013	3485200.0	0.0	0.0	0.0	0.0	0.0	3485200.0	0.0	0.0	0.0	2726226.81	2726226.81	758973.19	0.0	0.0	0.0	0.0	0.0	37111.91	0.0	0.0	37111.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	392.0	53460000583948580M
395	兰坪县大通照昀教育发展基金会	2013	2010000.0	0.0	0.0	0.0	0.0	2428.06	2012428.06	2000000.0	0.0	1302.5	0.0	2001302.5	11125.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	395.0	53530000069828156Y
397	兰州大学教育发展基金会	2013	6843859.51	0.0	0.0	0.0	0.0	363624.46	7207483.97	1708629.23	0.0	0.0	16000.0	1724629.23	5482854.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20000000.0	20000000.0	0.0	0.0	244.45	244.45	19999755.55	0.0	0	397.0	531000007178354439
403	兰溪市教育基金会	2013	24306999.0	0.0	0.0	0.0	0.0	3200155.07	27507154.07	21610570.0	48600.0	49585.0	4825.0	21713580.0	5793574.07	0.0	0.0	0.0	0.0	0.0	4900.0	0.0	0.0	4900.0	-4900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	403.0	533300007639269521
405	兴化市见义勇为基金会	2013	61000.0	0.0	0.0	0.0	0.0	245768.88	306768.88	70000.0	0.0	0.0	12238.8	82238.8	224530.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	405.0	53320000509161413P
407	兴安盟人民教育基金会	2013	4103565.75	0.0	0.0	0.0	1000000.0	8068.72	511634.49	4426649.6	30500.0	207619.83	0.0	4664769.43	446865.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	511000.0	511000.0	-511000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	407.0	53150000MJ2227718M
408	兴安盟扶贫基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	408.0	53150000686513096W
409	内江市市中区教育基金会	2013	949780.4	0.0	0.0	0.0	0.0	148821.52	1098601.92	1865210.0	0.0	0.0	302140.8	2167350.8	-1068748.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	409.0	53510000694844960G
410	内蒙古乌拉特后旗盛安爱心济困基金会	2013	86450.0	0.0	0.0	0.0	0.0	365.23	86815.23	169960.0	0.0	0.0	14255.0	184215.0	-97399.77	0.0	39698.99	0.0	0.0	39698.99	0.0	0.0	0.0	0.0	39698.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	410.0	5315082559460808XW
411	内蒙古云曙碧公益事业基金会	2013	0.0	0.0	0.0	0.0	0.0	4026.89	1755026.89	9294200.0	123119.32	45617.84	298.5	9463235.66	-7708208.77	0.0	738000.0	0.0	0.0	738000.0	0.0	0.0	0.0	0.0	738000.0	7000000.0	0.0	7000000.0	0.0	0.0	0.0	0.0	7000000.0	0.0	0	411.0	53150000695910499D
412	内蒙古元和爱心基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100000.0	0.0	0.0	5407.88	105407.88	-105407.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0	412.0	531500000821888279
413	内蒙古包头市爱心慈善基金会	2013	442114.0	0.0	0.0	0.0	380000.0	170170.53	992284.53	380000.0	67600.0	137020.0	403000.0	987620.0	4664.53	0.0	170100.0	0.0	0.0	170100.0	0.0	0.0	0.0	0.0	170100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	413.0	53150000674361750J
414	内蒙古包头市青山区教育基金会	2013	0.0	0.0	0.0	0.0	245560.0	10786.91	256346.91	0.0	0.0	0.0	83289.5	83289.5	173057.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000000.0	0.0	0.0	0.0	0.0	4000000.0	0.0	0.0	0	414.0	5315020006754466XR
415	内蒙古双秀农村教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	415.0	53150000082168789G
416	内蒙古天佑公益慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	90071.51	90071.51	0.0	0.0	0.0	41692.23	41692.23	48379.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	416.0	5315030058882240XA
417	内蒙古天隆公益慈善基金会	2013	8772368.0	0.0	0.0	0.0	0.0	0.0	8772368.0	500000.0	0.0	0.0	10346.0	510346.0	8262022.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25753.77	25753.77	0.0	0.0	0.0	0.0	25753.77	0.0	0	417.0	53150000566936748M
421	内蒙古师范大学教育发展基金会	2013	3148871.9	0.0	0.0	0.0	0.0	6904461.95	10053333.85	433400.0	8180.0	1048077.05	7326.6	1496983.65	8556350.2	0.0	82429.5	0.0	0.0	82429.5	0.0	0.0	0.0	0.0	82429.5	12914.65	0.0	12914.65	0.0	0.0	279.62	279.62	12635.03	0.0	0	421.0	531500005669454687
423	内蒙古弘业光彩事业扶困助学基金会	2013	403380.0	0.0	0.0	0.0	0.0	442500.0	845880.0	770247.0	8907.87	0.0	56333.1	835487.97	10392.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.92	500.92	0.0	0.0	515.3	515.3	-14.38	0.0	0	423.0	53150300680003984E
424	内蒙古李琳公益慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	30019.51	30019.51	29550.0	0.0	0.0	2564.5	32114.5	-2094.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	424.0	531500005732595114
425	内蒙古来喜公益基金会	2013	61605.0	0.0	0.0	0.0	0.0	17569.96	79174.96	1035700.0	0.0	0.0	62839.5	1098539.5	-1019364.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	425.0	53150300552816227N
426	内蒙古林来嵘慈善事业发展基金会	2013	600000.0	0.0	0.0	0.0	0.0	1764962.57	2364962.57	283780.0	0.0	262846.2	1942233.0	2488859.2	-123896.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	426.0	5315023579718503XW
427	内蒙古民族大学教育基金会	2013	2511901.7	0.0	0.0	0.0	0.0	0.0	2511901.7	150000.0	0.0	4108.0	0.0	154108.0	2357793.7	0.0	0.0	0.0	2102.96	2102.96	0.0	0.0	0.0	0.0	2102.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	427.0	531500000650398112
428	内蒙古民族教育发展基金会	2013	1040000.0	0.0	0.0	0.0	50809.39	1090809.39	1170000.0	45600.0	0.0	8230.1	6992.0	1230822.1	-140012.71	0.0	70000.0	0.0	0.0	70000.0	0.0	1000000.0	0.0	1000000.0	-930000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	428.0	5315000068340509XM
430	内蒙古民族民间文化遗产保护基金会	2013	0.0	0.0	0.0	0.0	0.0	624.96	624.96	0.0	0.0	0.0	0.0	0.0	624.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	430.0	53150000699487819G
431	内蒙古民族青年文化艺术基金会	2013	0.0	0.0	0.0	0.0	0.0	34519.1	34519.1	220000.0	0.0	0.0	3650.5	223650.5	-189131.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220000.0	220000.0	0.0	0.0	0.0	0.0	220000.0	0.0	0	431.0	531500006928722041
432	内蒙古民萌北方生态研究基金会	2013	10220.32	0.0	0.0	0.0	0.0	3470.62	13690.94	10000.0	60000.0	0.0	155627.75	225627.75	-211936.81	2000000.0	210244.78	0.0	0.0	2210244.78	1700.0	0.0	0.0	1700.0	2208544.78	0.0	0.0	0.0	0.0	0.0	401.0	401.0	-401.0	0.0	0	432.0	53150000690065636X
433	内蒙古永业公益基金会	2013	0.0	0.0	0.0	0.0	0.0	656.75	656.75	337380.0	0.0	2434.5	0.0	339814.5	-339157.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	433.0	531500005817580706
434	内蒙古汇能慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	19813.67	19813.67	450000.0	0.0	0.0	110.0	450110.0	-430296.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	434.0	5315000067068320XP
435	内蒙古河套文化发展基金会	2013	307000.0	0.0	0.0	154309.0	0.0	62593.31	523902.31	1200000.0	0.0	90874.56	74605.5	1365480.06	-841577.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	435.0	53150000MJ2227064N
438	内蒙古爱心养老基金会	2013	21000.0	0.0	0.0	0.0	0.0	0.0	21000.0	200000.0	10000.0	0.0	5628.73	215628.73	-194628.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414000.0	414000.0	-414000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	438.0	53150000585166283E
439	内蒙古电力公司扶贫济困基金会	2013	2063682.1	0.0	0.0	0.0	0.0	20162.35	2083844.45	1204490.0	0.0	0.0	3000.0	1207490.0	876354.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	439.0	53150000783038370Q
440	内蒙古社会治安见义勇为基金会	2013	0.0	0.0	0.0	0.0	500000.0	140506.59	640506.59	372000.0	0.0	0.0	22482.5	394482.5	246024.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	440.0	53150000K05450110B
441	内蒙古科学文化发展基金会	2013	0.0	0.0	0.0	0.0	0.0	9889.32	9889.32	0.0	73142.15	73142.15	-63252.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7650.0	0.0	0.0	7650.0	-7650.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	441.0	53150000588819315N
442	内蒙古维多利慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	5700.08	5700.08	1000000.0	0.0	0.0	0.0	1000000.0	-994299.92	2000000.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	442.0	53150000070117060E
443	内蒙古自治区人民教育基金会	2013	3726521.0	0.0	0.0	0.0	0.0	378.86	3726899.86	3726521.0	165300.0	0.0	136270.9	4028091.9	-301192.04	0.0	182646.33	0.0	0.0	182646.33	15600.0	0.0	0.0	15600.0	167046.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	443.0	53150000502699165K
444	内蒙古自治区儿童基金会	2013	441877.4	0.0	0.0	0.0	700000.0	0.0	1141877.4	783921.6	98683.0	0.0	393927.79	1276532.39	-134654.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	444.0	53150000460050391T
445	内蒙古自治区公安民警优抚基金会	2013	105000.0	0.0	0.0	0.0	2107400.0	498122.53	2710522.53	3620330.0	0.0	0.0	184252.0	3804582.0	-1094059.47	0.0	0.0	0.0	0.0	0.0	7250.0	0.0	0.0	7250.0	-7250.0	0.0	-943.36	-943.36	0.0	0.0	0.0	0.0	-943.36	0.0	0	445.0	531500007870972048
446	内蒙古自治区扶贫基金会	2013	200000.0	0.0	0.0	0.0	300000.0	1534143.0	2034143.0	594000.0	501737.22	82797.5	63850.12	1242384.84	791758.16	0.0	0.0	0.0	0.0	0.0	1249111.0	0.0	0.0	1249111.0	-1249111.0	0.0	2747.91	2747.91	0.0	0.0	10875.5	10875.5	-8127.59	0.0	0	446.0	531500005027010260
