ricf_oid_2013	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu	ricf_oid	ba_uscc
2760	福建卫生职业技术学院教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	7829.6	7829.6	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2760	533500000543132138
2761	福建吴孟超科技教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	11563900.0	0.0	0.0		0.0	0.0	0.0	14712.01	11578612.01	1910644.4	77523.9	0.0	149.36	1988317.66	0.0		9590294.35	2761	533500000797906650
2762	福建喜盈门慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2470000.0	0.0	0.0		0.0	0.0	0.0	2548.38	2472548.38	2395000.0	33911.5	0.0	0.0	2428911.5	0.0		43636.88	2762	533500006784577411
2763	福建大丰文化基金会	2013	100000.0	0	0.0		0	0.0	0.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	600000.0		0.0	1382469.5	0.0	0.0		0.0	0.0	1700000.0	20526.79	3102996.29	3478772.79	362822.31	19233.8	0.0	3860828.9	0.0		-157832.61	2763	53350000512157108U
2764	福建宏利基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	460000.0	0.0	0.0		0.0	0.0	0.0	875.62	460875.62	396514.74	41481.14	0.0	0.0	437995.88	0.0		22879.74	2764	5335000051216077XB
2765	福建富闽基金会	2013	0.0	0	0.0		0	1030000.0	0.0	0.0	1030000.0	1004052.0	0.0	0.0	0.0	1004052.0	0.0		25948.0	6000000.0	0.0	0.0		0.0	0.0	0.0	4786027.26	10786027.26	2288943.11	367746.11	52298.6	0.0	2708987.82	0.0		8077039.44	2765	53350000512158370W
2766	福建尚德教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5364000.0	0.0	0.0		0.0	0.0	118604.07	24665.65	5507269.72	6081057.35	538511.27	0.0	0.0	6619568.62	0.0		-1112298.9	2766	53350000741694716M
2767	福建工程学院教育发展基金会	2013	1040000.0	0	0.0		0	0.0	0.0	0.0	1040000.0	0.0	0.0	0.0	0.0	0.0	0.0		1040000.0	0.0	0.0	0.0		0.0	0.0	0.0	5308.7	5308.7	0.0	400.0	0.0	0.0	400.0	0.0		4908.7	2767	533500000523430640
2768	福建师范大学附属中学正祥教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2906000.0	0.0	0.0		0.0	0.0	0.0	7068.3	2913068.3	227828.15	24798.5	0.0	0.0	252626.65	0.0		2660441.65	2768	53350000060390821N
2769	福建张天福茶叶发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	261321.0	0.0	0.0		0.0	0.0	0.0	342805.75	604126.75	292037.3	30811.35	0.0	0.0	322848.65	0.0		281278.1	2769	53350000678478905B
2771	福建江夏慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	10176000.0	0.0	0.0		0.0	0.0	3336111.13	22337.91	13534449.04	14143789.0	401404.68	0.0	0.0	14545193.68	0.0		-1010744.64	2771	533500007845032895
2772	福建海西青年创业基金会	2013	0.0	0	0.0		0	5360000.0	0.0	4681.14	5364681.14	4982345.5	0.0	0.0	0.0	4982345.5	0.0		382335.64	1855217.0	0.0	0.0		0.0	0.0	0.0	5667.12	1860884.12	2558945.08	595433.7	2301.0	0.0	3156679.78	0.0		1295795.66	2772	53350000662813350F
2773	福建益闽干部教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1000000.0	0.0	0.0		0.0	0.0	0.0	2257.28	1002257.28	724270.0	53630.56	4840.0	0.0	782740.56	0.0		219516.72	2773	53350000784516282W
2774	福建省上杭县杭川慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	40000.0	0.0	0.0		0.0	0.0	200000.0	336.67	240336.67	214000.0	29386.0	0.0	220.0	243606.0	0.0		-3269.33	2774	533500005550721636
2775	福建省中小学幼儿教师奖励基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	72000.0	0.0	0.0		0.0	0.0	653674.47	74325.53	800000.0	623184.51	42628.78	0.0	0.0	665813.29	0.0		134186.71	2775	53350000512157060K
2776	福建省亚通助学助残基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	277511.6	0.0	0.0		0.0	0.0	0.0	255.4	277767.0	174061.6	15019.2	0.0	0.0	189080.8	0.0		88686.2	2776	533500006919407119
2777	福建省人口福利基金会	2013	500000.0	0	0.0		0	0.0	0.0	0.0	500000.0	500000.0	0.0	0.0	0.0	500000.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	47279.21	47279.21	1576500.0	120795.53	0.0	657.75	1697953.28	0.0		-1650674.07	2777	533500000622845554
2778	福建省侨联事业发展基金会	2013	581811.3	0	0.0		0	0.0	0.0	0.0	581811.3	689000.0	0.0	0.0	0.0	689000.0	146811.3		-254000.0	280000.0	0.0	0.0		0.0	0.0	0.0	121983.8	401983.8	559608.2	35014.43	0.0	0.0	594622.63	-146811.3		-45827.53	2778	53350000561670039A
2779	福建省公安民警英烈基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	1625026.9	0.0	0.0	0.0	1625026.9	0.0		-1625026.9	2619539.47	0.0	0.0		0.0	0.0	0.0	192019.78	2811559.25	1905901.1	198597.39	0.0	21.0	2104519.49	0.0		707039.76	2779	53350000796096430C
2780	福建省兴业慈善基金会	2013	2234619.8	0	0.0		0	0.0	0.0	0.0	2234619.8	2663251.8	0.0	0.0	0.0	2663251.8	0.0		-428632.0	5000000.0	0.0	0.0		0.0	0.0	1052146.2	3540.82	6055687.02	3500392.7	186876.96	0.0	0.0	3687269.66	0.0		2368417.36	2780	53350000696602201J
2781	福建省农爱工程慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	500000.0	0.0	0.0		0.0	0.0	0.0	6107.13	506107.13	434700.0	42136.37	0.0	0.0	476836.37	0.0		29270.76	2781	53350000054333804U
2783	福建省博源文献艺术基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2783	533500000816434022
2785	福建省发展体育事业基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2785	533500005121576932
2786	福建省同心慈善基金会	2013	1697250.6	0	0.0		0	0.0	0.0	0.0	1697250.6	575964.84	0.0	0.0	0.0	575964.84	0.0		1121285.76	1811912.31	0.0	0.0		0.0	0.0	0.0	60684.39	1872596.7	822362.44	124742.78	119978.0	0.0	1067083.22	0.0		805513.48	2786	53350000058404825C
2788	福建省商盟公益基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	146000.0	0.0	0.0		0.0	0.0	0.0	135084.57	281084.57	230000.0	24807.45	0.0	0.0	254807.45	0.0		26277.12	2788	53350000674037088G
2789	福建省夕阳红助老基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	200000.0	0.0	0.0		0.0	0.0	0.0	380513.17	580513.17	160000.0	15979.08	0.0	0.0	175979.08	0.0		404534.09	2789	5335000057471271X5
2790	福建省妇女儿童发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	7869559.81	0.0	0.0		0.0	0.0	0.0	393643.04	8263202.85	3279922.54	113155.85	0.0	0.0	3393078.39	0.0		4870124.46	2790	53350000512158848Y
2791	福建省少数民族发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1880000.0	0.0	0.0		0.0	0.0	0.0	112418.34	1992418.34	2330000.0	121618.08	0.0	0.0	2451618.08	0.0		-459199.74	2791	533500006668603307
2792	福建省平和广兆中学教育基金会	2013	785000.0	0	0.0		0	0.0	0.0	7799.86	792799.86	53100.0	1709.25	0.0	0.0	54809.25	0.0		737990.61	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2792	533500000543265753
2793	福建省志愿服务基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4272427.6	0.0	0.0		0.0	0.0	0.0	18763.98	4291191.58	4319380.0	19187.8	0.0	0.0	4338567.8	0.0		-47376.22	2793	53350000585316405K
2794	福建省恒申慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	1264.09	1264.09	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2794	53350000081616789F
2795	福建省扶贫基金会	2013	2605000.0	0	0.0		0	600000.0	0.0	0.0	3205000.0	4210000.0	0.0	0.0	0.0	4210000.0	0.0		-1005000.0	2770000.0	0.0	0.0		0.0	0.0	446660.0	4031.0	3220691.0	1830396.8	232805.98	0.0	0.0	2063202.78	0.0		1157488.22	2795	533500005121572045
2796	福建省拓福文教基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	150000.0	0.0	0.0		0.0	0.0	68398.9	0.0	218398.9	184299.0	12135.0	-388.5	0.0	196045.5	0.0		22353.4	2796	53350000073220063F
2797	福建省教育考试发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	17104.26	17104.26	383698.0	2500.0	0.0	0.0	386198.0	0.0		-369093.74	2797	53350000738014222R
2798	福建省林森基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2000000.0	0.0	0.0		0.0	12640218.0	0.0	4625.83	14644843.83	12640218.0	0.0	0.0	0.0	12640218.0	0.0		2004625.83	2798	533500000687958152
2799	福建省正荣公益基金会	2013	9613000.0	0	0.0		0	0.0	0.0	0.0	9613000.0	7327400.35	0.0	0.0	0.0	7327400.35	2177511.61		108088.04	4455800.0	0.0	0.0		0.0	0.0	0.0	6917.16	4462717.16	3525442.97	188941.6	8858.0	0.0	3723242.57	-2177511.61		2916986.2	2799	533500000641044824
2800	福建省残疾人福利基金会	2013	7286794.66	0	0.0		0	1500000.0	0.0	0.0	8786794.66	16479374.66	0.0	0.0	0.0	16479374.66	1050.0		-7693630.0	10664519.77	0.0	0.0		0.0	550000.0	847709.27	1203971.56	13266200.6	6755765.18	917058.97	287983.8	307.43	7961115.38	-1050.0		5306135.22	2800	53350000791756057H
2801	福建省泉州第五中学教育基金会	2013	5000000.0	0	0.0		0	0.0	0.0	0.0	5000000.0	0.0	0.0	0.0	0.0	0.0	0.0		5000000.0	5407340.46	0.0	0.0		0.0	0.0	0.0	412537.69	5819878.15	2822784.6	224497.08	0.0	1132625.0	4179906.68	0.0		1639971.47	2801	533500005692801316
2802	福建省泉州贤銮福利基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	2561653.0	2561653.0	2011654.64	190247.87	0.0	0.0	2201902.51	0.0		836732.99	2802	53350000512776259H
2803	福建省海峡新闻事业发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	2065.4	0.0	1776.88	3842.28	0.0		-3842.28	2803	53350000075012065K
2804	福建省海西原生态发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	27119.8	0.0	-318.01	26801.79	0.0		-26801.79	2804	533500000843141534
2805	福建省消防事业发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	713500.0	0.0	0.0		0.0	0.0	0.0	62579.29	776079.29	363367.8	36371.27	0.0	0.0	399739.07	0.0		376340.22	2805	53350000662817933M
2806	福建省漳州中扬梅香慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	200000.0	0.0	200000.0	652800.0	44000.0	0.0	383.14	697183.14	0.0		-497183.14	2806	53350000563386867C
2807	福建省潘振东教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	30000.0	0.0	0.0		0.0	0.0	0.0	24681.83	54681.83	2560000.0	201765.77	0.0	1389.5	2763155.27	0.0		-2708473.44	2807	
2809	福建省王清海职业教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	608873.88	608873.88	517361.6	20044.4	0.0	772.5	538178.5	0.0		70695.38	2809	53350000555083487L
2811	福建省石狮市卢祖荫教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	195000.0	0.0	0.0		0.0	0.0	0.0	401442.86	596442.86	477800.0	18057.5	0.0	0.0	495857.5	0.0		100585.36	2811	53350000683065144A
2812	福建省石竹慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4724100.0	0.0	0.0		0.0	0.0	0.0	17531.42	4741631.42	11053000.0	170626.9	0.0	0.0	11223626.9	0.0		-6481995.48	2812	53350000759352722Q
2813	福建省老龄事业发展基金会	2013	0.0	0	0.0		0	500000.0	0.0	0.0	500000.0	283500.0	0.0	0.0	0.0	283500.0	0.0		216500.0	2100000.0	0.0	0.0		0.0	1000000.0	0.0	60099.76	3160099.76	532500.0	641856.64	0.0	0.0	1174356.64	0.0		1985743.12	2813	53350000512157511X
2814	福建省胡金定教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	185002.94	185002.94	185002.94	200.0	0.0	0.0	185200.0	0.0		-197.06	2814	53350000666888827H
2815	福建省见义勇为基金会	2013	5258585.7	0	0.0		0	0.0	0.0	0.0	5258585.7	73800.0	0.0	0.0	0.0	73800.0	0.0		5184785.7	3190580.0	0.0	0.0		0.0	3163000.0	217529.18	22683.85	6593793.03	7110118.93	798373.35	149750.0	0.0	8058242.28	0.0		-1464449.25	2815	53350000512159664G
2817	福建省逸仙教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	161300.03	0.0	0.0		0.0	0.0	0.0	260088.05	421388.08	600000.0	14270.0	0.0	0.0	614270.0	0.0		-192881.92	2817	53350000798398176L
2818	福建省邓子基教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	126000.0	0.0	0.0		0.0	0.0	0.0	1678960.22	1804960.22	2702084.72	1270495.61	0.0	0.0	3972580.33	0.0		-2167620.11	2818	53350000662820737U
2819	福建省郭文梯教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1470000.0	0.0	0.0		0.0	0.0	0.0	0.0	1470000.0	2770315.89	146043.38	0.0	0.0	2916359.27	0.0		522048.8	2819	533500007640891646
2821	福建省闽商文化发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5309589.04	0.0	0.0		0.0	0.0	0.0	11511.32	5321100.36	1687354.53	208571.26	190078.5	0.0	2086004.29	0.0		3235096.07	2821	53350000581104050E
2822	福建省青少年发展基金会	2013	29508210.67	0	0.0		0	0.0	0.0	0.0	29508210.67	24534021.72	0.0	0.0	0.0	24534021.72	0.0		4974188.95	132343.7	0.0	0.0		0.0	0.0	0.0	777458.31	909802.01	222567.0	1500207.62	56601.3	3891.32	1783267.24	0.0		-873465.23	2822	533500005121576264
2823	福建省黄仲咸教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	18677902.23		0.0	0.0	2876175.0	308442.07	21862519.3	19089543.5	1599722.24	120569.61	57980.54	20867815.89	0.0		994703.11	2823	5335000076618224XK
2824	福建省龙岩市李新炎慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	11191000.0	0.0	0.0		0.0	0.0	3312213.34	4493388.77	18996602.11	8062388.5	413270.36	0.0	0.0	8475658.86	0.0		10520943.25	2824	53350000660372168U
2825	福建省龙岩市邱家宗慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	420000.0	0.0	0.0		0.0	0.0	0.0	401.94	420401.94	357500.0	17117.14	0.0	0.0	374617.14	0.0		45784.8	2825	53350000572996990J
2826	福建省龙岩扶贫基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	200000.0	0.0	0.0		0.0	0.0	0.0	701373.49	901373.49	880000.0	70938.0	0.0	0.0	950938.0	0.0		-49564.51	2826	53350000512158282E
2827	福建福光基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	812831.0	0.0	0.0		0.0	0.0	0.0	1160230.64	1973061.64	1854688.15	111331.9	376118.81	191.0	2342329.86	0.0		-369267.62	2827	53350000512157650L
2828	福建福海文教基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	287430.0	0.0	0.0		0.0	0.0	0.0	647.7	288077.7	373620.99	46551.54	0.0	0.0	420172.53	0.0		-132094.83	2828	533500005121591543
2829	福建自然门教育发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	47541.06	47541.06	225000.0	3319.9	0.0	0.0	228319.9	0.0		-180778.84	2829	53350000798383855B
2831	福建运盛青年基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	320000.0	305833.34	2100.4	627933.74	530749.4	38998.57	0.0	0.0	569747.97	0.0		58185.77	2831	533500005121572713
2832	福建闽西陈景河教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1500000.0	0.0	0.0		0.0	0.0	0.0	1080563.54	2580563.54	1305967.0	15735.7	0.0	0.0	1321702.7	0.0		1258860.84	2832	53350000665092878B
2833	福建陈燕平慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	111309.56	111309.56	718479.0	72666.2	0.0	0.0	791145.2	0.0		-679835.64	2833	53350000687530461E
2834	福建集美大学教育发展基金会	2013	16555640.78	0	0.0		0	0.0	0.0	0.0	16555640.78	8756272.2	0.0	0.0	0.0	8756272.2	0.0		7799368.58	0.0	0.0	0.0		0.0	0.0	0.0	38852.06	38852.06	0.0	12975.74	0.0	0.0	12975.74	0.0		25876.32	2834	53350000513659708F
2835	福鼎市家景助学基金会	2013	1000000.0	0	0.0		0	0.0	0.0	0.0	1000000.0	0.0	0.0	0.0	0.0	0.0	0.0		1000000.0	0.0	0.0	0.0		0.0	0.0	0.0	122968.55	122968.55	951000.0	95870.91	-434.41	6889.93	1053326.43	0.0		-930357.88	2835	53350000587522720K
2837	科左后旗扶贫助学基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	169107.0	0.0	0.0		0.0	200000.0	0.0	0.0	369107.0	260065.0	24536.4	0.0	0.0	284601.4	0.0		84505.6	2837	531505226609901938
2839	秦皇岛摩诃佛缘慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	4722.0	0.0	0.0		0.0	0.0	0.0	456.94	5178.94	5182.7	0.0	0.0	36.0	5218.7	0.0		-39.76	2839	591300000849849151
2840	紫金山天文台小行星基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	160660.0	0.0	0.0		0.0	0.0	0.0	456075.74	616735.74	485781.5	60252.44	0.0	127259.62	673293.56	0.0		-56557.82	2840	533200005091711017
2841	紫金矿业慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	23851993.1	0.0	0.0		0.0	0.0	7333333.0	2294493.4	33479819.5	30845228.0	34217.0	0.0	710.5	30880155.5	0.0		2599664.0	2841	53100000717833835N
2842	红河哈尼族彝族自治州见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	140000.0	0.0	0.0	0.0	140000.0	0.0		-140000.0	0.0	0.0	0.0		0.0	0.0	0.0	79421.6	79421.6	0.0	11418.5	0.0	0.0	11418.5	0.0		68003.1	2842	53530000760429336W
2843	纪念苏天·横河仪器仪表人才发展基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	615312.0		0.0	0.0	0.0	132885.09	748197.09	1051793.31	114175.39	0.0	0.0	1165968.7	0.0		-417771.61	2843	53100000500006855E
2844	纺织之光科技教育基金会	2013	313500.0	0	0.0		0	0.0	0.0	0.0	313500.0	0.0	0.0	0.0	0.0	0.0	1055996.18		-742496.18	6400000.0	0.0	0.0		0.0	0.0	8561982.02	189065.07	15151047.09	8684974.93	902837.78	0.0	0.0	9587812.71	-1055996.18		6619230.56	2844	53100000500021035A
2845	绍兴县中厦慈善基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	198400.0	0.0	0.0		0.0	0.0	0.0	0.0	198400.0	723781.9	4500.0	0.0	-3226.92	725054.98	0.0		-720654.98	2845	53330000501883761A
2846	绍兴县人民教育基金会	2013	6301500.0	0	0.0		0	0.0	0.0	0.0	6301500.0	10296000.0	0.0	0.0	0.0	10296000.0	0.0		-3994500.0	25232267.0	0.0	0.0		0.0	0.0	0.0	118478.85	25350745.85	14915044.0	72351.5	0.0	0.0	14987395.5	0.0		10363350.35	2846	53330000501876043L
2847	绍兴县小百花越剧基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	191536.0	-124863.79	0.0	66672.21	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2847	53330000501873029F
2848	绍兴市上虞区人民教育基金会	2013	3285336.7	0	0.0		0	0.0	0.0	0.0	3285336.7	3292003.7	0.0	0.0	0.0	3292003.7	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	28975.3	28975.3	0.0	50693.0	0.0	0.0	50693.0	0.0		0.0	2848	53330000501877070M
2849	绍兴市人民教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	5504600.0	0.0	0.0		0.0	0.0	0.0	80529.78	5585129.78	10423566.0	446878.97	0.0	0.0	10870444.97	0.0		-4885315.19	2849	53330000501875382F
2850	绍兴市见义勇为基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	1259000.0	0.0	0.0		0.0	241000.0	0.0	8551.58	1508551.58	928229.5	42613.64	0.0	0.0	970843.14	0.0		537708.44	2850	53330000501872501R
2851	绍兴市越城区人民教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	2587200.0	0.0	0.0		0.0	0.0	0.0	48376.86	2635576.86	3823014.0	1650.7	0.0	0.0	3824664.7	0.0		-1189087.84	2851	53330000781821265L
2852	绩溪县教育基金会	2013	61000.0	0	0.0		0	0.0	0.0	0.0	61000.0	61000.0	0.0	0.0	0.0	61000.0	0.0		0.0	100000.0	0.0	0.0		0.0	0.0	116430.14	3136.63	219566.77	47000.0	1200.0	0.0	0.0	48200.0	0.0		171366.77	2852	5334000055329685XE
2853	绵阳市关心下一代基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	620000.0	0.0	0.0		0.0	4000000.0	0.0	7546.02	4627546.02	0.0	0.0	0.0	0.0	0.0	0.0		4627546.02	2853	53510000076113327K
2854	绵阳市教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	59926.82	0.0	0.0		0.0	0.0	319865.87	0.0	379792.69	204942.12	6089.0	0.0	0.0	211031.12	0.0		168761.57	2854	53510000504477945J
2855	绵阳市涪城区益生教育基金会	2013	0.0	0	0.0		0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	699800.0	0.0	0.0		0.0	0.0	68076.26	0.0	767876.26	756219.18	10956.2	0.0	0.0	767175.38	0.0		700.88	2855	5351000059505535XC
2856	缙云县人民教育基金会	2013	4244042.1	0	0.0		0	0.0	0.0	0.0	4244042.1	680742.1	0.0	0.0	0.0	680742.1	0.0		3563300.0	681000.0	0.0	0.0		0.0	50000.0	0.0	362.05	731362.05	16708283.5	49928.95	121.0	0.0	16758333.45	0.0		-16026971.4	2856	533300005018773378
